plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-81364,Unisex Crossbody Bags Signature,VRT,Vert,Leather Goods,Unisex,Handbags,Crossbody Bags,MVS,MV Signature,100,20,A800,MV SOHO New York,11446.78,3033.28,15,15116.72,16589.79,4772.43,19,19147.84,24,20,4,27,17,0
MV-14705,Men Baseball Caps Modern,ARG,Argent,Accessories,Men,Hats,Baseball Caps,MVS,MV Signature,100,20,A800,MV SOHO New York,35722.08,10580.96,98,52759.12,34865.94,11379.36,101,54374.19,203,201,2,203,123,0
MV-12665,Women Suit Trousers Essential,BEG,Beige,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,100,50,A800,MV SOHO New York,20510.85,6420.09,33,28760.33,23816.63,8185.55,35,30503.38,61,45,16,67,57,0
MV-28776,Women Sandals Essential,ROG,Rouge,Footwear,Women,Heels,Sandals,MV,Maison Voss,100,20,A800,MV SOHO New York,24261.84,8130.03,49,30374.52,26392.73,7840.93,56,34713.74,44,28,16,53,43,0
MV-74866,Women Wool Scarves Luxe,RSE,Rose Poudre,Accessories,Women,Scarves,Wool Scarves,MV,Maison Voss,100,20,A800,MV SOHO New York,24859.06,8039.01,46,32216.22,20665.95,5653.0,42,29414.81,100,79,21,92,63,0
MV-68493,Women Chain Belts Relaxed,BRG,Bordeaux,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,27123.18,7037.16,59,34862.91,28688.23,10368.96,57,33681.12,157,152,5,168,156,0
MV-15014,Women Bracelets Modern,ANT,Anthracite,Accessories,Women,Jewelry,Bracelets,MVS,MV Signature,100,20,A800,MV SOHO New York,55464.47,15217.34,138,75073.39,50070.34,16388.24,141,76705.42,377,230,147,317,264,0
MV-71953,Women Suit Trousers Relaxed,ECR,Ecru,Ready-to-Wear,Women,Suits,Suit Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,150279.2,43870.64,272,195806.86,132555.42,42914.26,252,181409.3,680,483,197,738,528,0
MV-15513,Unisex Shorts Heritage,CAM,Camel,Ready-to-Wear,Unisex,Bottoms,Shorts,MVS,MV Signature,100,50,A800,MV SOHO New York,19172.38,7130.32,36,26068.67,23942.11,8818.73,46,33309.97,115,104,11,138,93,0
MV-94058,Women Chain Belts,VRT,Vert,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,100,50,A800,MV SOHO New York,73380.52,23512.68,121,101270.58,63417.37,20556.22,107,89553.32,482,319,163,374,329,0
MV-85965,Men Fedoras Signature,SBL,Sable,Accessories,Men,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,16249.43,5127.54,99,21216.1,16302.18,5897.2,98,21001.79,100,88,12,98,66,0
MV-69459,Women Rings Signature,ARG,Argent,Accessories,Women,Jewelry,Rings,MV,Maison Voss,100,20,A800,MV SOHO New York,25091.96,7079.54,58,32591.25,20539.94,6302.78,48,26972.07,107,65,42,88,72,0
MV-62044,Women Low Top Classic,ANT,Anthracite,Footwear,Women,Sneakers,Low Top,MVS,MV Signature,100,20,A800,MV SOHO New York,91838.9,30631.6,215,113587.63,56615.21,16195.76,151,79775.5,381,235,146,291,244,0
MV-79615,Women Midi Dresses Slim,BRG,Bordeaux,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,100,70,A800,MV SOHO New York,9636.61,2430.72,15,13008.26,12363.85,3800.49,19,16477.13,19,12,7,28,21,0
MV-50213,Women Tops Slim,CAM,Camel,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,100,20,A800,MV SOHO New York,1783.81,464.14,7,2308.39,1245.12,368.13,5,1648.85,15,9,6,12,8,0
MV-76132,Unisex Leather Belts Slim,BEG,Beige,Leather Goods,Unisex,Belts,Leather Belts,MV,Maison Voss,100,50,A800,MV SOHO New York,136012.1,43791.82,132,199804.37,137512.34,47189.85,127,192236.02,338,317,21,333,289,0
MV-25043,Men Loafers,ROG,Rouge,Footwear,Men,Flats,Loafers,MVS,MV Signature,100,50,A800,MV SOHO New York,15952.86,5660.61,39,20572.2,17788.76,5290.26,43,22682.17,120,88,32,142,93,0
MV-93283,Unisex Wallets Luxe,ROG,Rouge,Leather Goods,Unisex,Small Leather Goods,Wallets,MV,Maison Voss,100,20,A800,MV SOHO New York,103487.85,30569.91,129,130637.59,127781.6,45193.23,149,150891.48,449,342,107,503,338,0
MV-18799,Women Jeans Modern,CAM,Camel,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,100,20,A800,MV SOHO New York,53641.13,14687.53,154,69748.97,57039.04,20674.19,158,71560.63,357,261,96,360,342,0
MV-57052,Men Day Dresses Signature,BEG,Beige,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,100,50,A800,MV SOHO New York,912.21,284.16,4,1362.69,864.89,270.13,4,1362.69,2,1,1,2,1,0
MV-11214,Men Coats Heritage,ROG,Rouge,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,100,20,A800,MV SOHO New York,44400.65,16066.19,148,55472.41,34126.35,11984.74,126,47226.51,469,455,14,389,258,0
MV-62034,Women Necklaces Luxe,BEG,Beige,Accessories,Women,Jewelry,Necklaces,MVS,MV Signature,100,20,A800,MV SOHO New York,12808.33,4757.33,41,16737.07,15561.73,5031.67,51,20819.29,84,58,26,123,112,0
MV-40005,Men Silk Scarves Classic,TAN,Tan,Accessories,Men,Scarves,Silk Scarves,MVS,MV Signature,100,20,A800,MV SOHO New York,8139.61,2987.45,49,11493.01,9041.47,2414.15,56,13134.87,192,137,55,193,168,0
MV-59308,Men Knitwear Essential,BEG,Beige,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,100,50,A800,MV SOHO New York,36911.69,10789.04,67,49152.6,24861.05,7661.73,47,34480.19,83,65,18,54,40,0
MV-78937,Men Carry-On Luxe,ANT,Anthracite,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,100,30,A800,MV SOHO New York,56272.5,14694.67,180,70548.55,54043.36,13927.23,157,61534.01,384,376,8,370,307,0
MV-40005,Men Silk Scarves Classic,GRG,Greige,Accessories,Men,Scarves,Silk Scarves,MVS,MV Signature,100,20,A800,MV SOHO New York,171.24,50.45,1,230.06,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-85914,Women Wallets,RSE,Rose Poudre,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,100,20,A800,MV SOHO New York,36882.74,10663.28,44,43250.51,24330.65,9084.22,31,30471.95,107,70,37,81,49,0
MV-71669,Men Silk Scarves,CRM,Cognac,Accessories,Men,Scarves,Silk Scarves,MV,Maison Voss,100,30,A800,MV SOHO New York,14711.05,4312.76,80,19482.53,12819.62,4286.7,70,17047.21,246,231,15,231,185,0
MV-51441,Women Jackets Modern,CRM,Creme,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,100,70,A800,MV SOHO New York,25024.23,6711.84,88,35121.46,20196.74,5481.73,72,28735.74,155,140,15,149,95,0
MV-20993,Men Wool Scarves Slim,CRM,Creme,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,100,20,A800,MV SOHO New York,21752.58,7326.81,81,27259.97,26397.61,7493.82,94,31635.03,223,211,12,272,253,0
MV-53228,Women Shoulder Bags Essential,ARG,Argent,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,4476.54,1242.34,9,5915.84,4628.74,1703.07,10,6573.15,26,15,11,32,30,0
MV-68878,Men Carry-On Heritage,BEG,Beige,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,100,50,A800,MV SOHO New York,16771.63,4850.47,24,24017.5,16017.34,5435.73,23,23016.77,43,38,5,35,29,0
MV-53025,Men Loafers Heritage,CHP,Champagne,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,20,A800,MV SOHO New York,16164.25,6078.6,30,18582.54,17192.05,6441.9,31,19201.95,110,70,40,134,92,0
MV-91490,Women Midi Dresses,BEG,Beige,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,53184.62,15041.13,112,73852.7,50941.56,14464.56,115,75830.89,216,215,1,210,145,0
MV-98501,Women Blouses Relaxed,CAM,Camel,Ready-to-Wear,Women,Tops,Blouses,MVS,MV Signature,100,50,A800,MV SOHO New York,6428.95,1751.17,22,7815.26,6022.03,2184.2,21,7460.02,71,69,2,70,67,0
MV-26074,Women Fedoras Slim,CRM,Cognac,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,70,A800,MV SOHO New York,6187.56,2043.11,16,7884.74,6287.89,1940.92,16,7884.74,34,23,11,31,28,0
MV-21542,Women Clutches Signature,ANT,Anthracite,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,100,20,A800,MV SOHO New York,142115.98,40425.92,217,193809.78,116314.39,42811.84,174,155405.07,300,190,110,233,143,0
MV-80807,Men Ballet Flats Heritage,RSE,Rose Poudre,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,100,20,A800,MV SOHO New York,291.94,91.97,1,347.57,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-51116,Unisex Tops Essential,TRP,Taupe,Ready-to-Wear,Unisex,Tops,Tops,MV,Maison Voss,100,20,A800,MV SOHO New York,206894.88,71365.95,422,303379.7,239201.95,74195.17,497,357297.89,276,231,45,323,249,0
MV-99173,Women Card Holders Modern,NOI,Noir,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,100,30,A800,MV SOHO New York,72787.48,25160.63,77,101094.96,75270.86,21875.19,74,97156.2,85,67,18,79,69,0
MV-89928,Men Suit Trousers Slim,ANT,Anthracite,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,64317.95,22741.44,121,80076.93,50896.28,15604.44,103,68164.66,113,83,30,88,64,0
MV-23979,Women Check-In Relaxed,ECR,Ecru,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,100,20,A800,MV SOHO New York,17993.25,4984.43,24,21758.46,23465.12,6646.68,30,27198.07,22,19,3,26,24,0
MV-86484,Men Blazers Essential,CRM,Cognac,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,50,A800,MV SOHO New York,312.22,97.59,1,390.39,293.88,73.72,1,390.39,1,0,1,1,0,0
MV-74451,Unisex Weekender Modern,RSE,Rose Poudre,Leather Goods,Unisex,Luggage,Weekender,MV,Maison Voss,100,30,A800,MV SOHO New York,62939.68,18936.53,92,81016.92,42107.17,11651.81,65,57240.22,56,48,8,42,28,0
MV-17816,Women Trousers Slim,ROG,Rouge,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,100,70,A800,MV SOHO New York,64941.0,17540.86,123,84858.42,60208.77,18256.83,116,80029.07,254,245,9,233,166,0
MV-20336,Men Blazers Heritage,SBL,Sable,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,40839.56,12252.87,93,53481.57,29490.33,11089.52,71,40830.02,254,198,56,180,157,0
MV-48177,Women Card Holders Essential,CRM,Cognac,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,100,20,A800,MV SOHO New York,7672.62,2800.72,10,9659.14,5249.56,1419.52,7,6761.4,35,31,4,30,22,0
MV-90209,Men Suit Sets Modern,RSE,Rose Poudre,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,100,50,A800,MV SOHO New York,45465.14,13864.59,96,65636.08,56233.66,17268.69,119,81361.39,216,195,21,218,137,0
MV-35995,Unisex Check-In Modern,GRG,Greige,Leather Goods,Unisex,Luggage,Check-In,MVS,MV Signature,100,70,A800,MV SOHO New York,86125.09,24255.61,101,108333.69,59585.11,15215.65,77,82591.03,123,107,16,83,56,0
MV-22097,Men Leather Belts Essential,ECR,Ecru,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,100,50,A800,MV SOHO New York,57727.15,16529.66,74,86251.05,44972.24,16024.27,56,65271.06,77,59,18,59,55,0
MV-90356,Women Loafers Signature,SBL,Sable,Footwear,Women,Flats,Loafers,MV,Maison Voss,100,20,A800,MV SOHO New York,54080.43,14883.65,100,73210.09,64324.83,17003.97,124,90780.51,146,139,7,211,174,0
MV-90209,Men Suit Sets Modern,BEG,Beige,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,100,70,A800,MV SOHO New York,48078.24,12547.45,129,58542.52,55553.16,18754.05,152,68980.33,414,250,164,475,319,0
MV-36318,Women Ankle Boots Slim,IVR,Ivoire,Footwear,Women,Boots,Ankle Boots,MV,Maison Voss,100,20,A800,MV SOHO New York,26384.54,9373.53,65,30646.05,20489.38,5950.57,51,24045.36,249,204,45,203,133,0
MV-20745,Unisex Mini Bags Essential,ECR,Ecru,Leather Goods,Unisex,Handbags,Mini Bags,MVS,MV Signature,100,20,A800,MV SOHO New York,5731.91,1910.78,6,7937.66,3599.94,1341.19,4,5291.77,19,13,6,17,11,0
MV-40007,Women Tote Bags Modern,CRM,Creme,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,14632.79,5414.42,46,18530.82,14385.91,3629.51,45,18127.97,44,37,7,43,26,0
MV-15513,Unisex Shorts Heritage,SBL,Sable,Ready-to-Wear,Unisex,Bottoms,Shorts,MVS,MV Signature,100,20,A800,MV SOHO New York,1765.93,452.87,5,2528.37,1551.21,495.37,4,2022.7,9,5,4,8,7,0
MV-74038,Women Pouches,BRG,Bordeaux,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,100,20,A800,MV SOHO New York,11224.82,4227.0,36,16652.7,11312.52,2949.83,35,16190.12,53,35,18,42,35,0
MV-44099,Women Trousers Essential,SBL,Sable,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,100,50,A800,MV SOHO New York,9540.27,2604.69,36,13242.21,8512.75,3009.19,32,11770.86,78,66,12,84,81,0
MV-62034,Women Necklaces Luxe,ANT,Anthracite,Accessories,Women,Jewelry,Necklaces,MVS,MV Signature,100,20,A800,MV SOHO New York,2138.58,681.9,4,3036.52,1611.15,438.77,3,2277.39,5,3,2,4,3,0
MV-49618,Men Square Frames Classic,BRG,Bordeaux,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,100,20,A800,MV SOHO New York,14868.51,5580.59,29,18699.37,11737.93,3434.95,22,14185.73,18,12,6,15,13,0
MV-49618,Men Square Frames Classic,BEG,Beige,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,100,50,A800,MV SOHO New York,4283.35,1118.35,8,5529.8,4624.23,1478.88,9,6221.03,26,19,7,27,22,0
MV-24530,Women Day Dresses Luxe,CRM,Creme,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,58584.02,16296.26,113,78665.17,46769.83,14191.92,90,62653.68,293,237,56,233,172,0
MV-26912,Men Suit Sets Essential,TRP,Taupe,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,100,30,A800,MV SOHO New York,65232.19,16423.47,203,92882.88,64722.34,22421.04,208,95170.63,632,624,8,679,422,0
MV-23434,Women Card Holders,VRT,Vert,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,100,20,A800,MV SOHO New York,4733.18,1793.3,5,5627.01,5811.23,1986.63,6,6752.41,2,1,1,2,1,0
MV-74038,Women Pouches,TRP,Taupe,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,100,50,A800,MV SOHO New York,154336.31,40402.56,214,203909.49,121090.54,40002.41,164,156267.09,256,247,9,174,117,0
MV-20336,Men Blazers Heritage,ARG,Argent,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,13712.13,4119.21,51,19654.0,9046.29,2586.54,37,14258.78,161,122,39,138,95,0
MV-20336,Men Blazers Heritage,IVR,Ivoire,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,4754.5,1241.6,24,6620.05,3576.75,1102.91,19,5240.88,62,51,11,45,43,0
MV-70931,Men Chain Belts Essential,RSE,Rose Poudre,Leather Goods,Men,Belts,Chain Belts,MVS,MV Signature,100,20,A800,MV SOHO New York,4427.67,1451.13,5,6065.19,4538.2,1553.28,5,6065.19,2,1,1,2,1,0
MV-71669,Men Silk Scarves,CHP,Champagne,Accessories,Men,Scarves,Silk Scarves,MV,Maison Voss,100,50,A800,MV SOHO New York,13160.68,3921.63,47,16166.38,14273.88,4444.02,55,18918.11,94,69,25,100,69,0
MV-76542,Men Suit Sets Modern,NOI,Noir,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,100,20,A800,MV SOHO New York,30506.37,8014.51,109,42593.54,29888.15,9013.99,110,42984.31,179,137,42,157,130,0
MV-33509,Unisex Fedoras Signature,VRT,Vert,Accessories,Unisex,Hats,Fedoras,MVS,MV Signature,100,20,A800,MV SOHO New York,29851.34,9289.93,84,39928.08,20429.54,6430.99,62,29470.73,98,63,35,73,63,0
MV-84531,Women Check-In Classic,SBL,Sable,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,100,50,A800,MV SOHO New York,1978.72,575.94,3,2862.86,2246.32,697.25,3,2862.86,11,9,2,14,13,0
MV-15958,Men Pumps Heritage,SBL,Sable,Footwear,Men,Heels,Pumps,MVS,MV Signature,100,50,A800,MV SOHO New York,1390.28,366.71,5,2002.04,1419.58,514.67,5,2002.04,4,2,2,3,2,0
MV-88222,Men Suit Trousers Heritage,BRG,Bordeaux,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,100,20,A800,MV SOHO New York,20007.24,5565.78,35,26075.58,18343.8,6768.68,32,23840.53,132,102,30,141,111,0
MV-44664,Women Shoulder Bags Modern,RSE,Rose Poudre,Leather Goods,Women,Handbags,Shoulder Bags,MVS,MV Signature,100,20,A800,MV SOHO New York,24259.34,9041.72,24,28834.51,21188.11,7100.24,22,26431.63,57,45,12,60,40,0
MV-43491,Women Earrings Heritage,NOI,Noir,Accessories,Women,Jewelry,Earrings,MV,Maison Voss,100,50,A800,MV SOHO New York,8098.13,2510.39,18,11437.93,10806.59,3245.26,22,13979.7,21,19,2,22,19,0
MV-92478,Women Blazers Classic,CHP,Champagne,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,6482.34,2004.08,22,7822.59,8087.9,2053.11,27,9600.45,29,21,8,38,28,0
MV-90356,Women Loafers Signature,ARG,Argent,Footwear,Women,Flats,Loafers,MV,Maison Voss,100,20,A800,MV SOHO New York,27176.15,10012.29,112,35241.4,31308.91,9010.71,123,38702.6,106,80,26,95,90,0
MV-69473,Women Chain Belts Heritage,CHP,Champagne,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,100,30,A800,MV SOHO New York,190570.66,54362.28,182,271406.99,136216.27,46246.1,135,201318.37,283,244,39,251,157,0
MV-62196,Women Blazers,GRG,Greige,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,23527.06,6722.09,35,30414.66,20119.67,6999.16,30,26069.71,35,24,11,34,29,0
MV-53025,Men Loafers Heritage,TAN,Tan,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,20,A800,MV SOHO New York,41365.71,13129.79,163,51689.95,48312.3,18040.09,204,64691.72,422,311,111,555,408,0
MV-65444,Women Berets,CAM,Camel,Accessories,Women,Hats,Berets,MVS,MV Signature,100,20,A800,MV SOHO New York,14316.71,4112.63,26,19543.37,13912.78,3943.24,23,17288.36,30,29,1,22,17,0
MV-83975,Unisex Baseball Caps Classic,RSE,Rose Poudre,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,100,30,A800,MV SOHO New York,13548.98,3556.56,44,17461.6,14822.82,5404.62,51,20239.58,95,94,1,117,113,0
MV-51116,Unisex Tops Essential,TAN,Tan,Ready-to-Wear,Unisex,Tops,Tops,MV,Maison Voss,100,30,A800,MV SOHO New York,9614.89,3024.15,17,13099.67,8956.51,2936.13,18,13870.24,49,41,8,53,44,0
MV-57052,Men Day Dresses Signature,ECR,Ecru,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,25820.17,7375.73,70,31618.77,33084.94,11262.61,82,37039.13,114,107,7,122,87,0
MV-16895,Women Leather Belts Slim,TAN,Tan,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,100,50,A800,MV SOHO New York,133981.08,48414.3,266,161873.42,113160.47,35186.53,221,134488.82,535,450,85,362,313,0
MV-71057,Women Boots,ROG,Rouge,Footwear,Women,Heels,Boots,MVS,MV Signature,100,50,A800,MV SOHO New York,18687.35,6378.19,63,28056.7,24664.68,8721.74,75,33400.83,102,71,31,98,80,0
MV-69692,Women Suit Sets Essential,ANT,Anthracite,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,100,20,A800,MV SOHO New York,18884.12,5820.08,30,23446.13,16774.27,5598.48,26,20319.98,92,68,24,84,61,0
MV-70648,Women Tops,TRP,Taupe,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,100,20,A800,MV SOHO New York,24457.79,8435.24,72,36566.85,19294.38,5803.25,57,28948.76,163,123,40,113,107,0
MV-90301,Men High Top,SBL,Sable,Footwear,Men,Sneakers,High Top,MVS,MV Signature,100,30,A800,MV SOHO New York,2755.95,997.76,9,3502.05,3578.6,911.04,11,4280.29,26,23,3,38,35,0
MV-98501,Women Blouses Relaxed,IVR,Ivoire,Ready-to-Wear,Women,Tops,Blouses,MVS,MV Signature,100,20,A800,MV SOHO New York,60986.49,23150.24,151,87166.65,86385.52,29964.25,186,107370.84,103,82,21,112,101,0
MV-20993,Men Wool Scarves Slim,CAM,Camel,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,100,70,A800,MV SOHO New York,25786.36,6944.46,48,33566.67,28598.88,10220.66,50,34965.28,50,34,16,43,31,0
MV-79615,Women Midi Dresses Slim,ANT,Anthracite,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,14063.65,5239.75,41,20357.31,17384.25,6361.76,46,22839.91,38,25,13,42,27,0
MV-28776,Women Sandals Essential,RSE,Rose Poudre,Footwear,Women,Heels,Sandals,MV,Maison Voss,100,20,A800,MV SOHO New York,23001.15,6693.82,60,28620.19,23156.22,7269.82,65,31005.21,176,166,10,167,152,0
MV-57943,Women Shorts Essential,TAN,Tan,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,100,50,A800,MV SOHO New York,12574.49,3570.12,67,15735.78,9632.3,2870.91,48,11273.39,152,95,57,118,84,0
MV-18163,Men Blazers Slim,ECR,Ecru,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,3098.29,907.49,5,3909.25,3260.09,1218.63,5,3909.25,18,16,2,14,12,0
MV-64524,Women Check-In Modern,TRP,Taupe,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,100,20,A800,MV SOHO New York,77193.24,25388.4,79,104700.88,82457.43,24852.63,78,103375.56,225,151,74,197,164,0
MV-99224,Men Day Dresses Relaxed,CHP,Champagne,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,8516.86,2270.56,19,11349.46,8566.25,2307.03,18,10752.12,25,16,9,25,21,0
MV-99181,Women Blazers Modern,BLU,Bleu Marine,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,100,50,A800,MV SOHO New York,17436.79,4459.73,86,21323.13,16650.81,6042.57,77,19091.64,164,136,28,173,161,0
MV-39444,Men Key Holders Relaxed,TAN,Tan,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,100,50,A800,MV SOHO New York,120448.57,43517.26,119,146318.47,86157.76,31691.01,93,114349.73,291,266,25,230,167,0
MV-22833,Women Midi Dresses Classic,ANT,Anthracite,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,61325.82,16167.17,112,87879.31,70364.43,21982.2,117,91802.5,441,436,5,472,366,0
MV-30644,Men Chain Belts Slim,ROG,Rouge,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,41359.41,14321.87,55,52969.64,57393.13,15734.58,69,66452.82,99,61,38,100,99,0
MV-92478,Women Blazers Classic,SBL,Sable,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,11144.92,3223.19,50,13113.37,9366.31,3211.41,41,10752.97,120,109,11,112,91,0
MV-67104,Men Sandals Essential,VRT,Vert,Footwear,Men,Heels,Sandals,MV,Maison Voss,100,20,A800,MV SOHO New York,3946.25,1035.67,10,5218.18,4636.0,1636.91,12,6261.81,20,17,3,25,18,0
MV-79822,Unisex Fedoras Slim,TAN,Tan,Accessories,Unisex,Hats,Fedoras,MV,Maison Voss,100,50,A800,MV SOHO New York,32393.86,9449.73,103,37684.3,34194.24,9582.69,125,45733.38,179,153,26,217,141,0
MV-27139,Men Jackets Signature,VRT,Vert,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,100,70,A800,MV SOHO New York,9584.28,3406.7,21,11730.31,7538.88,2438.11,16,8937.38,65,52,13,46,42,0
MV-26074,Women Fedoras Slim,CAM,Camel,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,50,A800,MV SOHO New York,19028.98,5599.84,47,25042.52,18415.16,5768.04,49,26108.15,81,63,18,102,78,0
MV-96870,Women Day Dresses Relaxed,TAN,Tan,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,14657.33,3695.08,23,20057.0,11693.32,3548.05,19,16568.82,66,52,14,58,50,0
MV-28714,Men Trousers Luxe,IVR,Ivoire,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,100,20,A800,MV SOHO New York,5971.67,2033.98,9,6962.27,5943.39,2257.64,9,6962.27,35,29,6,34,23,0
MV-98188,Women Knee High Heritage,SBL,Sable,Footwear,Women,Boots,Knee High,MV,Maison Voss,100,20,A800,MV SOHO New York,23502.21,7381.49,68,28348.05,17657.07,4591.41,55,22928.57,145,131,14,104,86,0
MV-38760,Unisex Rings Heritage,VRT,Vert,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,100,20,A800,MV SOHO New York,589.91,223.01,3,824.33,371.79,110.88,2,549.55,2,1,1,1,0,0
MV-92478,Women Blazers Classic,RSE,Rose Poudre,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,48856.63,13150.55,95,61595.49,47692.13,17373.3,91,59001.99,353,220,133,328,239,0
MV-54589,Women Carry-On Slim,CAM,Camel,Leather Goods,Women,Luggage,Carry-On,MV,Maison Voss,100,30,A800,MV SOHO New York,19858.95,6103.66,26,25793.03,26780.47,8908.41,32,31745.27,24,22,2,35,33,0
MV-47243,Men Boots Heritage,CRM,Creme,Footwear,Men,Heels,Boots,MV,Maison Voss,100,30,A800,MV SOHO New York,478.05,162.72,1,704.41,475.32,162.19,1,704.41,0,0,0,0,0,0
MV-85156,Women Chain Belts Essential,ARG,Argent,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,44690.03,15262.79,49,65226.29,37648.39,14300.99,42,55908.25,152,134,18,144,133,0
