plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-48504,Women Slides Signature,SBL,Sable,Footwear,Women,Flats,Slides,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2892.61,832.92,4,3675.41,2338.79,591.24,3,2756.56,4,2,2,2,1,0
MV-78146,Men Day Dresses,ROG,Rouge,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1844.59,578.37,3,2258.71,1232.3,459.1,2,1505.81,3,2,1,2,1,0
MV-28191,Women Chelsea Boots Luxe,CAM,Camel,Footwear,Women,Boots,Chelsea Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,846.21,284.17,1,1042.82,776.35,269.56,1,1042.82,2,1,1,2,1,0
MV-11214,Men Coats Heritage,GRG,Greige,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,690.98,174.68,1,917.51,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-20682,Men Loafers Slim,ECR,Ecru,Footwear,Men,Flats,Loafers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,622.48,165.49,2,830.78,336.71,95.71,1,415.39,1,0,1,0,0,0
MV-94323,Women Round Frames Classic,ECR,Ecru,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1621.54,432.18,4,1997.49,1517.47,432.72,4,1997.49,7,5,2,9,6,0
MV-16895,Women Leather Belts Slim,ARG,Argent,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2985.75,982.45,3,3498.82,2008.27,637.36,2,2332.55,3,2,1,2,1,0
MV-44959,Women Blazers Modern,BLU,Bleu Marine,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,710.51,196.44,1,925.93,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-26299,Men High Top Luxe,VRT,Vert,Footwear,Men,Sneakers,High Top,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,422.67,156.32,1,583.6,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-66349,Women Crossbody Bags Modern,NOI,Noir,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,2132.41,687.16,3,2733.32,1359.61,509.11,2,1822.22,4,3,1,3,1,0
MV-49251,Men Slides Classic,BRG,Bordeaux,Footwear,Men,Flats,Slides,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,283.4,71.02,1,346.21,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-11214,Men Coats Heritage,IVR,Ivoire,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4108.61,1178.94,6,5849.54,3741.34,1315.92,6,5849.54,5,4,1,5,4,0
MV-99381,Women Fedoras Signature,TAN,Tan,Accessories,Women,Hats,Fedoras,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,352.96,133.51,1,460.6,347.26,108.83,1,460.6,2,1,1,1,0,0
MV-85156,Women Chain Belts Essential,CRM,Cognac,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,2180.27,611.03,4,2626.16,2158.05,766.75,4,2626.16,15,9,6,19,15,0
MV-16895,Women Leather Belts Slim,ARG,Argent,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,11264.37,3103.53,14,16044.15,11750.23,3852.69,15,17190.16,28,17,11,27,17,0
MV-62521,Women Silk Scarves Luxe,NOI,Noir,Accessories,Women,Scarves,Silk Scarves,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,588.43,152.27,1,749.42,0.0,0.0,0,0.0,2,1,1,2,1,0
MV-35203,Men Blazers Modern,BRG,Bordeaux,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1352.17,490.21,3,1728.45,976.21,322.19,2,1152.3,11,9,2,8,6,0
MV-65296,Women Ankle Boots Slim,BLU,Bleu Marine,Footwear,Women,Boots,Ankle Boots,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,368.47,97.01,1,497.9,382.81,122.55,1,497.9,3,2,1,3,2,0
MV-80807,Men Ballet Flats Heritage,CHP,Champagne,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,4036.4,1297.16,5,4874.25,4099.32,1359.35,5,4874.25,14,9,5,15,14,0
MV-50768,Men Knitwear Modern,ROG,Rouge,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,1759.41,461.14,4,2243.33,1696.59,496.87,4,2243.33,11,7,4,10,8,0
MV-59009,Women Earrings Slim,ANT,Anthracite,Accessories,Women,Jewelry,Earrings,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1255.62,445.9,2,1737.7,676.83,182.99,1,868.85,7,6,1,7,6,0
MV-58434,Women Shoulder Bags Heritage,ARG,Argent,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,2998.22,835.58,3,4115.72,2941.63,1084.6,3,4115.72,9,6,3,9,5,0
MV-28191,Women Chelsea Boots Luxe,BEG,Beige,Footwear,Women,Boots,Chelsea Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,5631.46,1885.22,11,7523.21,3798.0,1074.06,8,5471.43,8,5,3,5,3,0
MV-82512,Women Shorts Heritage,SBL,Sable,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,548.01,149.73,1,780.89,552.42,207.95,1,780.89,1,0,1,1,0,0
MV-38047,Women Round Frames Relaxed,RSE,Rose Poudre,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,312.88,95.67,1,444.68,326.69,92.71,1,444.68,0,0,0,0,0,0
MV-30257,Women Weekender Relaxed,TRP,Taupe,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,8994.42,2644.81,10,12077.97,7853.97,2416.84,9,10870.17,36,29,7,27,25,0
MV-93283,Unisex Wallets Luxe,NOI,Noir,Leather Goods,Unisex,Small Leather Goods,Wallets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2432.44,845.15,4,3483.26,2343.92,662.78,4,3483.26,8,7,1,7,6,0
MV-78937,Men Carry-On Luxe,VRT,Vert,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4952.6,1628.31,11,6779.17,6341.63,1762.33,13,8011.75,19,16,3,20,13,0
MV-25974,Women Chain Belts,BEG,Beige,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,3014.99,791.76,4,4520.18,2385.2,742.5,3,3390.14,2,1,1,1,0,0
MV-96761,Men Jackets Essential,GRG,Greige,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3663.15,1317.4,8,5081.02,2933.94,1011.23,6,3810.76,25,16,9,22,21,0
MV-36143,Unisex Weekender Heritage,ANT,Anthracite,Leather Goods,Unisex,Luggage,Weekender,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,793.23,225.41,2,1083.89,404.57,104.41,1,541.94,3,2,1,2,1,0
MV-86484,Men Blazers Essential,SBL,Sable,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,4611.66,1230.75,7,6159.2,5205.27,1801.95,8,7039.09,11,9,2,12,10,0
MV-96870,Women Day Dresses Relaxed,CAM,Camel,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4121.58,1333.94,12,4994.15,4477.44,1554.38,13,5410.33,36,25,11,45,40,0
MV-54089,Unisex Blazers,BEG,Beige,Ready-to-Wear,Unisex,Outerwear,Blazers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2807.41,785.71,4,3521.01,2905.93,1008.06,4,3521.01,2,1,1,2,1,0
MV-28191,Women Chelsea Boots Luxe,CRM,Cognac,Footwear,Women,Boots,Chelsea Boots,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,589.22,188.38,1,791.27,671.77,196.19,1,791.27,2,1,1,2,1,0
MV-71669,Men Silk Scarves,IVR,Ivoire,Accessories,Men,Scarves,Silk Scarves,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,549.99,165.49,1,817.38,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-63843,Women Midi Dresses Essential,ROG,Rouge,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,232.21,76.28,1,283.12,228.21,75.46,1,283.12,3,2,1,3,2,0
MV-44099,Women Trousers Essential,CHP,Champagne,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,535.32,188.41,1,729.21,541.98,143.49,1,729.21,3,2,1,2,1,0
MV-38183,Men Suit Trousers Essential,RSE,Rose Poudre,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,508.14,148.95,1,618.21,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-76249,Men Clutches Luxe,BRG,Bordeaux,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1560.15,454.45,4,1900.23,1061.68,332.52,3,1425.18,5,4,1,3,1,0
MV-74866,Women Wool Scarves Luxe,CAM,Camel,Accessories,Women,Scarves,Wool Scarves,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1145.84,296.59,4,1556.75,1225.86,370.98,4,1556.75,14,13,1,11,10,0
MV-49472,Men Square Frames Modern,NVY,Navy,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,928.72,281.8,2,1307.85,415.03,122.13,1,653.93,4,3,1,3,2,0
MV-73242,Men Chain Belts Luxe,VRT,Vert,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,3205.34,946.88,4,4201.06,3464.16,1194.69,4,4201.06,6,4,2,6,5,0
MV-12180,Men High Top Signature,CRM,Cognac,Footwear,Men,Sneakers,High Top,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,719.36,251.75,1,1060.26,759.91,236.52,1,1060.26,2,1,1,2,1,0
MV-62034,Women Necklaces Luxe,IVR,Ivoire,Accessories,Women,Jewelry,Necklaces,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,584.84,175.72,1,790.46,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-44664,Women Shoulder Bags Modern,SBL,Sable,Leather Goods,Women,Handbags,Shoulder Bags,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,580.24,147.27,1,784.17,589.56,202.13,1,784.17,1,0,1,0,0,0
MV-48504,Women Slides Signature,BLU,Bleu Marine,Footwear,Women,Flats,Slides,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2307.76,859.8,3,2887.32,1676.57,626.42,2,1924.88,2,1,1,1,0,0
MV-91830,Women Bracelets,VRT,Vert,Accessories,Women,Jewelry,Bracelets,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,449.19,114.0,1,544.7,437.28,129.72,1,544.7,1,0,1,0,0,0
MV-99173,Women Card Holders Modern,BEG,Beige,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,590.31,221.31,1,704.52,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-78494,Men Suit Sets Essential,RSE,Rose Poudre,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,467.72,121.96,2,608.43,444.63,130.87,2,608.43,2,1,1,2,1,0
MV-14852,Men Loafers Slim,CHP,Champagne,Footwear,Men,Flats,Loafers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,3768.89,1030.17,8,5267.3,3043.96,1135.34,7,4608.89,4,3,1,4,3,0
MV-26704,Men Pouches Classic,BRG,Bordeaux,Leather Goods,Men,Small Leather Goods,Pouches,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,354.34,101.42,1,446.67,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-54589,Women Carry-On Slim,ROG,Rouge,Leather Goods,Women,Luggage,Carry-On,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,1736.81,560.78,5,2196.42,1394.44,391.58,4,1757.14,15,14,1,14,13,0
MV-59015,Unisex Baseball Caps Relaxed,BEG,Beige,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,2996.72,985.25,5,3811.6,1664.22,475.93,3,2286.96,9,6,3,5,4,0
MV-80807,Men Ballet Flats Heritage,CAM,Camel,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,4238.21,1122.4,8,5947.73,5299.84,1808.6,10,7434.66,30,23,7,37,28,0
MV-78494,Men Suit Sets Essential,NOI,Noir,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,6697.22,1859.82,13,8700.97,6290.38,2038.94,13,8700.97,30,23,7,26,20,0
MV-30866,Women Loafers Modern,NOI,Noir,Footwear,Women,Flats,Loafers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,449.55,114.28,1,562.68,0.0,0.0,0,0.0,3,2,1,3,2,0
MV-78937,Men Carry-On Luxe,ROG,Rouge,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,666.76,230.65,1,915.87,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-51704,Women Fedoras Luxe,ROG,Rouge,Accessories,Women,Hats,Fedoras,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,2652.72,779.98,11,3518.15,2812.82,930.82,12,3837.98,16,15,1,21,17,0
MV-97782,Women Leather Belts Signature,BEG,Beige,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,3028.91,837.93,3,3955.06,2236.64,648.44,2,2636.71,2,1,1,2,1,0
MV-35272,Men Check-In Modern,CAM,Camel,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,2546.41,818.8,4,3634.42,2101.12,588.63,3,2725.82,9,6,3,6,4,0
MV-68529,Men Ankle Boots,IVR,Ivoire,Footwear,Men,Boots,Ankle Boots,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4404.05,1587.63,5,6038.53,5076.7,1363.31,6,7246.24,8,7,1,10,7,0
MV-49251,Men Slides Classic,TAN,Tan,Footwear,Men,Flats,Slides,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,4098.18,1197.9,5,5579.51,3938.37,1213.81,5,5579.51,7,6,1,8,5,0
MV-35272,Men Check-In Modern,ARG,Argent,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,11761.34,4312.86,13,14745.64,8136.24,2710.98,10,11342.8,18,12,6,12,9,0
MV-57943,Women Shorts Essential,CAM,Camel,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,6094.23,1638.04,29,8312.66,6889.56,2329.88,37,10605.81,60,51,9,81,53,0
MV-56019,Men Shorts Slim,CAM,Camel,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,4051.25,1368.35,6,5729.5,3306.38,1013.07,5,4774.58,4,2,2,3,2,0
MV-44687,Men Card Holders Modern,GRG,Greige,Leather Goods,Men,Small Leather Goods,Card Holders,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1047.57,341.34,1,1292.31,992.92,333.22,1,1292.31,2,1,1,2,1,0
MV-64524,Women Check-In Modern,CAM,Camel,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,6278.13,1810.73,10,8837.06,5708.92,1513.56,9,7953.35,24,21,3,27,23,0
MV-63225,Unisex Key Holders,BRG,Bordeaux,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,765.03,213.48,1,1022.37,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-57052,Men Day Dresses Signature,VRT,Vert,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,229.9,87.04,1,327.28,208.85,66.4,1,327.28,2,1,1,2,1,0
MV-66881,Men Trousers Modern,ECR,Ecru,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,6280.69,1589.88,11,8752.82,5667.26,2101.49,11,8752.82,40,26,14,38,35,0
MV-70648,Women Tops,BRG,Bordeaux,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,352.56,118.02,1,425.59,0.0,0.0,0,0.0,2,1,1,2,1,0
MV-70443,Women Card Holders Heritage,ARG,Argent,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,790.28,251.78,1,1126.89,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-64377,Women Trousers Essential,CRM,Creme,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,475.91,135.03,1,694.0,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-52415,Men Jeans Relaxed,ANT,Anthracite,Ready-to-Wear,Men,Bottoms,Jeans,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,5849.2,2048.01,9,7422.56,5952.16,1961.97,9,7422.56,12,9,3,11,10,0
MV-63843,Women Midi Dresses Essential,BLU,Bleu Marine,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,901.14,318.71,3,1249.79,987.78,253.39,3,1249.79,10,6,4,13,12,0
MV-90356,Women Loafers Signature,SBL,Sable,Footwear,Women,Flats,Loafers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,4055.29,1384.58,5,5444.08,3689.19,970.88,5,5444.08,11,7,4,11,8,0
MV-23133,Men Trousers Essential,IVR,Ivoire,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,326.61,112.59,1,461.93,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-62196,Women Blazers,IVR,Ivoire,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,3675.52,1186.94,7,4372.59,2396.98,601.24,5,3123.28,6,3,3,4,2,0
MV-71797,Men Shoulder Bags Classic,ROG,Rouge,Leather Goods,Men,Handbags,Shoulder Bags,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,2301.13,740.19,7,3106.99,2476.59,937.42,7,3106.99,11,9,2,11,8,0
MV-76237,Women Skirts Classic,NOI,Noir,Ready-to-Wear,Women,Bottoms,Skirts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,313.57,79.34,1,386.95,321.22,84.67,1,386.95,2,1,1,2,1,0
MV-21542,Women Clutches Signature,BRG,Bordeaux,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1487.94,524.8,2,1766.94,742.21,190.0,1,883.47,1,0,1,0,0,0
MV-90209,Men Suit Sets Modern,ARG,Argent,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,575.68,166.09,1,763.44,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-68138,Women Tops Modern,BLU,Bleu Marine,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,10636.6,3250.26,19,13861.37,12160.36,3327.47,20,14590.91,72,67,5,94,93,0
MV-71797,Men Shoulder Bags Classic,ANT,Anthracite,Leather Goods,Men,Handbags,Shoulder Bags,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3400.29,1123.93,5,4667.96,3012.91,1111.62,5,4667.96,3,2,1,3,2,0
MV-69446,Unisex Evening Dresses Modern,TRP,Taupe,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,7377.67,2202.26,13,10355.89,8002.63,2357.88,14,11152.5,42,41,1,48,31,0
MV-18163,Men Blazers Slim,BEG,Beige,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,283.97,86.99,1,369.02,310.94,96.72,1,369.02,2,1,1,2,1,0
MV-60432,Women Suit Sets Essential,CRM,Creme,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,5074.73,1522.87,7,6505.72,5742.78,2067.34,8,7435.1,24,16,8,25,18,0
MV-38047,Women Round Frames Relaxed,CRM,Creme,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3935.97,1020.28,7,5264.93,4400.22,1109.1,8,6017.06,25,15,10,33,24,0
MV-87993,Women Fedoras Modern,ANT,Anthracite,Accessories,Women,Hats,Fedoras,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2242.93,838.02,6,2883.58,2374.46,879.9,6,2883.58,12,7,5,12,9,0
MV-47512,Men Tops Relaxed,TAN,Tan,Ready-to-Wear,Men,Tops,Tops,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,9646.54,3062.94,17,12269.12,6413.6,1665.91,13,9382.27,12,11,1,8,5,0
MV-82924,Women Low Top Classic,ANT,Anthracite,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,955.0,333.16,2,1323.59,1000.96,299.85,2,1323.59,3,2,1,2,1,0
MV-97782,Women Leather Belts Signature,GRG,Greige,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,678.36,177.19,1,930.06,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-39102,Men Day Dresses Luxe,RSE,Rose Poudre,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,3437.6,1231.39,5,4095.49,2669.0,853.19,4,3276.39,2,1,1,1,0,0
MV-48462,Women Ankle Boots Relaxed,VRT,Vert,Footwear,Women,Boots,Ankle Boots,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4874.68,1745.27,6,5867.83,3182.13,936.44,4,3911.89,22,16,6,17,10,0
MV-86483,Women Wallets Luxe,TAN,Tan,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3412.25,1183.07,4,4674.09,3293.66,831.69,4,4674.09,9,5,4,9,8,0
MV-15513,Unisex Shorts Heritage,GRG,Greige,Ready-to-Wear,Unisex,Bottoms,Shorts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,481.62,143.66,1,585.09,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-10336,Men Blazers Heritage,BEG,Beige,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1859.85,655.09,3,2381.68,1823.96,681.86,3,2381.68,9,5,4,13,8,0
MV-23133,Men Trousers Essential,BEG,Beige,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,249.51,85.82,1,344.28,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-62034,Women Necklaces Luxe,VRT,Vert,Accessories,Women,Jewelry,Necklaces,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,797.48,223.42,2,1114.75,814.77,238.35,2,1114.75,1,0,1,1,0,0
MV-79942,Men Blazers Essential,BEG,Beige,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1253.17,438.31,5,1713.92,1473.19,491.88,6,2056.7,9,7,2,12,9,0
MV-96761,Men Jackets Essential,CHP,Champagne,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,2614.83,928.41,6,3576.97,3114.48,1074.45,7,4173.13,13,11,2,16,15,0
MV-48504,Women Slides Signature,ARG,Argent,Footwear,Women,Flats,Slides,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,329.18,95.31,1,406.59,322.7,100.64,1,406.59,3,2,1,3,2,0
MV-37460,Men Jackets Heritage,ROG,Rouge,Ready-to-Wear,Men,Outerwear,Jackets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,453.75,121.62,2,649.35,480.71,166.73,2,649.35,3,2,1,3,1,0
MV-31632,Women Weekender Luxe,CRM,Creme,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,526.16,167.33,1,697.95,547.32,186.33,1,697.95,1,0,1,1,0,0
MV-86483,Women Wallets Luxe,CHP,Champagne,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1074.23,329.49,1,1550.75,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-58434,Women Shoulder Bags Heritage,NVY,Navy,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,4937.15,1631.1,7,6797.37,3274.93,1119.78,5,4855.26,20,12,8,17,16,0
MV-19862,Men Pumps Slim,CRM,Creme,Footwear,Men,Heels,Pumps,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,7535.51,2306.34,12,10457.31,8771.32,2983.26,13,11328.75,16,14,2,19,16,0
MV-95191,Women Coats Signature,CRM,Creme,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,942.92,238.5,2,1362.76,519.24,179.23,1,681.38,7,4,3,4,2,0
MV-15513,Unisex Shorts Heritage,NVY,Navy,Ready-to-Wear,Unisex,Bottoms,Shorts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3969.63,1285.88,7,5202.45,4216.92,1416.16,7,5202.45,9,8,1,11,6,0
MV-76039,Women Boots Relaxed,ECR,Ecru,Footwear,Women,Heels,Boots,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4209.52,1479.72,11,5494.87,4006.2,1456.51,11,5494.87,10,6,4,11,10,0
MV-26704,Men Pouches Classic,ARG,Argent,Leather Goods,Men,Small Leather Goods,Pouches,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,10530.27,2812.71,9,14267.91,10051.29,3016.16,9,14267.91,10,8,2,11,6,0
MV-63225,Unisex Key Holders,CAM,Camel,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1167.11,409.36,1,1383.54,1048.33,364.68,1,1383.54,3,2,1,3,2,0
MV-14852,Men Loafers Slim,VRT,Vert,Footwear,Men,Flats,Loafers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,4115.13,1154.09,15,5771.64,4153.63,1155.88,16,6156.41,36,29,7,36,35,0
