plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-96760,Women Blouses Signature,TAN,Tan,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,100,30,A800,MV SOHO New York,6510.86,2033.07,15,8445.91,5230.68,1578.62,12,6756.73,39,33,6,36,25,0
MV-69692,Women Suit Sets Essential,TAN,Tan,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,100,20,A800,MV SOHO New York,3700.83,1180.92,6,5082.52,2543.96,859.33,4,3388.35,8,5,3,5,3,0
MV-44718,Women Day Dresses Slim,ROG,Rouge,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,2114.08,622.51,11,2629.72,2454.99,914.48,12,2868.79,20,12,8,22,15,0
MV-52176,Women Check-In Relaxed,TAN,Tan,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,100,50,A800,MV SOHO New York,4535.34,1142.65,6,5475.62,3210.74,918.53,4,3650.41,10,6,4,9,6,0
MV-49576,Women Jackets Classic,CAM,Camel,Ready-to-Wear,Women,Outerwear,Jackets,MV,Maison Voss,100,30,A800,MV SOHO New York,364.01,106.25,1,471.09,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-74451,Unisex Weekender Modern,CAM,Camel,Leather Goods,Unisex,Luggage,Weekender,MV,Maison Voss,100,30,A800,MV SOHO New York,13981.06,3675.58,23,19742.25,14873.54,4289.73,25,21458.97,24,15,9,22,15,0
MV-44664,Women Shoulder Bags Modern,ARG,Argent,Leather Goods,Women,Handbags,Shoulder Bags,MVS,MV Signature,100,20,A800,MV SOHO New York,28325.53,10394.91,27,34604.42,20974.01,6286.3,20,25632.91,33,31,2,28,21,0
MV-50213,Women Tops Slim,CAM,Camel,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,100,50,A800,MV SOHO New York,12979.0,3320.94,24,19244.41,9317.25,2973.26,18,14433.31,90,66,24,60,37,0
MV-30253,Men Weekender Essential,GRG,Greige,Leather Goods,Men,Luggage,Weekender,MVS,MV Signature,100,50,A800,MV SOHO New York,4763.55,1493.96,15,6592.86,5356.5,1678.39,16,7032.38,39,23,16,44,29,0
MV-33647,Men Coats Heritage,CRM,Cognac,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,100,30,A800,MV SOHO New York,4666.1,1577.2,12,6136.72,3709.6,1264.98,9,4602.54,8,7,1,6,5,0
MV-52487,Men Mini Bags Luxe,NOI,Noir,Leather Goods,Men,Handbags,Mini Bags,MV,Maison Voss,100,50,A800,MV SOHO New York,36548.54,12841.43,50,50929.19,43875.95,15115.45,61,62133.61,196,128,68,217,213,0
MV-35203,Men Blazers Modern,CHP,Champagne,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,100,20,A800,MV SOHO New York,10150.0,2917.44,18,14305.95,8462.9,2385.34,15,11921.62,9,8,1,8,7,0
MV-26912,Men Suit Sets Essential,TRP,Taupe,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,100,20,A800,MV SOHO New York,7926.79,2422.65,16,11131.01,10666.47,3250.01,20,13913.77,31,19,12,33,26,0
MV-40007,Women Tote Bags Modern,ARG,Argent,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,319.14,99.57,1,415.53,318.35,81.86,1,415.53,2,1,1,2,1,0
MV-79822,Unisex Fedoras Slim,BLU,Bleu Marine,Accessories,Unisex,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,2223.58,737.77,10,2814.01,1929.46,602.22,10,2814.01,19,13,6,16,10,0
MV-99173,Women Card Holders Modern,ANT,Anthracite,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,100,20,A800,MV SOHO New York,6787.61,2332.63,12,8512.07,8233.9,2751.16,14,9930.74,21,14,7,25,15,0
MV-31798,Women Shoulder Bags Essential,CAM,Camel,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,100,30,A800,MV SOHO New York,5169.27,1811.72,12,6418.65,7068.65,1992.9,15,8023.32,37,30,7,50,47,0
MV-27961,Women Blouses Signature,NVY,Navy,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,100,20,A800,MV SOHO New York,6507.79,2145.22,21,8368.12,6652.73,1772.85,22,8766.6,45,44,1,53,33,0
MV-69634,Women Day Dresses Signature,BEG,Beige,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,10287.5,2853.14,19,12912.73,9593.17,3051.52,19,12912.73,12,7,5,11,10,0
MV-41358,Men Chelsea Boots Heritage,IVR,Ivoire,Footwear,Men,Boots,Chelsea Boots,MV,Maison Voss,100,50,A800,MV SOHO New York,7176.81,2612.27,23,9445.13,6743.75,2449.97,20,8213.15,41,37,4,35,34,0
MV-70521,Men Mules Luxe,ECR,Ecru,Footwear,Men,Heels,Mules,MV,Maison Voss,100,70,A800,MV SOHO New York,13105.7,3944.72,36,17582.02,10169.66,3772.39,30,14651.68,66,51,15,54,43,0
MV-50213,Women Tops Slim,ROG,Rouge,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,100,20,A800,MV SOHO New York,16631.39,5953.37,42,20483.14,20055.14,5070.31,49,23897.0,80,52,28,76,58,0
MV-67104,Men Sandals Essential,CAM,Camel,Footwear,Men,Heels,Sandals,MV,Maison Voss,100,70,A800,MV SOHO New York,15005.48,5062.58,31,18770.26,16488.94,5979.35,38,23008.71,98,88,10,141,124,0
MV-44335,Women Slides Slim,BRG,Bordeaux,Footwear,Women,Flats,Slides,MV,Maison Voss,100,30,A800,MV SOHO New York,27514.51,7799.32,78,35425.2,20600.37,7499.64,55,24979.31,275,173,102,202,145,0
MV-90209,Men Suit Sets Modern,TRP,Taupe,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,100,70,A800,MV SOHO New York,272.84,98.61,1,381.37,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-66531,Unisex Key Holders Modern,ANT,Anthracite,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,100,50,A800,MV SOHO New York,3414.49,1144.56,5,4675.99,2525.64,782.1,4,3740.79,6,5,1,5,3,0
MV-67939,Women Weekender Classic,CHP,Champagne,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,100,30,A800,MV SOHO New York,987.04,329.54,1,1379.5,901.73,328.69,1,1379.5,2,1,1,2,1,0
MV-62383,Men Berets Relaxed,NVY,Navy,Accessories,Men,Hats,Berets,MVS,MV Signature,100,50,A800,MV SOHO New York,8398.95,2787.76,26,11479.55,9252.34,3120.05,29,12804.11,90,82,8,115,88,0
MV-98815,Men Check-In,NOI,Noir,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,100,20,A800,MV SOHO New York,58580.83,15018.45,57,87364.59,79944.57,29216.14,68,104224.42,163,116,47,227,147,0
MV-67939,Women Weekender Classic,RSE,Rose Poudre,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,100,50,A800,MV SOHO New York,6688.23,2259.55,7,8613.84,9471.87,2837.14,9,11074.94,26,20,6,39,34,0
MV-23434,Women Card Holders,SBL,Sable,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,100,20,A800,MV SOHO New York,55687.08,18555.77,65,76618.8,66818.37,18903.94,72,84870.05,241,230,11,310,260,0
MV-55830,Women Jeans Heritage,NOI,Noir,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,100,30,A800,MV SOHO New York,377.43,103.57,1,476.57,337.02,95.71,1,476.57,1,0,1,1,0,0
MV-41358,Men Chelsea Boots Heritage,TRP,Taupe,Footwear,Men,Boots,Chelsea Boots,MV,Maison Voss,100,20,A800,MV SOHO New York,39714.7,11949.98,68,58797.35,27607.92,8607.46,47,40639.35,221,179,42,166,146,0
MV-51116,Unisex Tops Essential,CRM,Creme,Ready-to-Wear,Unisex,Tops,Tops,MV,Maison Voss,100,20,A800,MV SOHO New York,2059.69,711.81,10,2939.01,2364.05,678.86,11,3232.91,27,16,11,25,17,0
MV-74038,Women Pouches,TRP,Taupe,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,100,20,A800,MV SOHO New York,2072.72,689.1,2,2577.42,1881.81,495.66,2,2577.42,4,2,2,4,2,0
MV-98188,Women Knee High Heritage,ROG,Rouge,Footwear,Women,Boots,Knee High,MV,Maison Voss,100,20,A800,MV SOHO New York,3822.48,1145.16,16,5248.52,3144.62,969.04,12,3936.39,35,32,3,27,16,0
MV-21542,Women Clutches Signature,SBL,Sable,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,100,20,A800,MV SOHO New York,6925.47,2356.11,7,9771.91,7140.7,2384.7,7,9771.91,8,7,1,8,5,0
MV-44959,Women Blazers Modern,ROG,Rouge,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,100,70,A800,MV SOHO New York,3015.71,938.2,8,4391.13,3975.39,1423.62,10,5488.91,16,13,3,22,14,0
MV-33703,Men Earrings Slim,VRT,Vert,Accessories,Men,Jewelry,Earrings,MVS,MV Signature,100,20,A800,MV SOHO New York,1786.87,674.14,9,2443.64,1851.49,512.79,10,2715.16,10,7,3,11,9,0
MV-86483,Women Wallets Luxe,ARG,Argent,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,100,20,A800,MV SOHO New York,35639.63,11590.2,40,45568.28,30873.76,10099.57,33,37593.83,126,83,43,92,69,0
MV-84531,Women Check-In Classic,CAM,Camel,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,100,20,A800,MV SOHO New York,18356.0,5876.22,19,26449.23,17833.82,5079.05,17,23665.1,37,30,7,34,23,0
MV-36143,Unisex Weekender Heritage,VRT,Vert,Leather Goods,Unisex,Luggage,Weekender,MVS,MV Signature,100,20,A800,MV SOHO New York,8539.99,2972.03,9,10629.72,6019.41,1841.34,7,8267.56,22,18,4,15,9,0
MV-12665,Women Suit Trousers Essential,TRP,Taupe,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,100,50,A800,MV SOHO New York,12328.36,3765.59,23,15274.09,9902.64,3722.17,17,11289.54,11,8,3,9,8,0
MV-85965,Men Fedoras Signature,NOI,Noir,Accessories,Men,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,13335.48,4660.99,31,16994.01,16244.69,4533.71,38,20831.36,109,102,7,158,144,0
MV-49139,Men Wool Scarves Essential,ANT,Anthracite,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,100,20,A800,MV SOHO New York,4088.41,1191.67,8,5534.59,2864.58,974.32,6,4150.94,17,13,4,12,7,0
MV-96761,Men Jackets Essential,SBL,Sable,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,100,20,A800,MV SOHO New York,5387.54,1542.05,13,6368.34,3767.89,1036.74,9,4408.85,37,29,8,31,30,0
MV-10336,Men Blazers Heritage,TRP,Taupe,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,50,A800,MV SOHO New York,1326.56,438.4,3,1778.05,1162.4,430.82,3,1778.05,8,6,2,7,5,0
MV-95918,Women Suit Sets Modern,ANT,Anthracite,Ready-to-Wear,Women,Suits,Suit Sets,MV,Maison Voss,100,20,A800,MV SOHO New York,1793.57,543.22,5,2450.57,1527.71,390.01,4,1960.46,13,11,2,11,7,0
MV-75308,Men Ballet Flats,TAN,Tan,Footwear,Men,Flats,Ballet Flats,MVS,MV Signature,100,50,A800,MV SOHO New York,6104.22,1749.48,28,8553.13,6006.85,1609.8,25,7636.72,80,69,11,69,62,0
MV-96760,Women Blouses Signature,SBL,Sable,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,100,20,A800,MV SOHO New York,2524.59,954.12,5,3247.5,1505.39,514.01,3,1948.5,10,7,3,6,5,0
MV-44099,Women Trousers Essential,ARG,Argent,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,4101.61,1200.7,18,5645.03,4870.51,1689.48,19,5958.64,15,9,6,17,16,0
MV-45986,Women Chain Belts Classic,ARG,Argent,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,21579.08,6128.78,31,26430.93,18225.27,5666.86,28,23873.1,51,39,12,47,44,0
MV-82199,Men Shorts Classic,BLU,Bleu Marine,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,100,20,A800,MV SOHO New York,901.82,238.09,2,1195.93,442.49,143.44,1,597.96,4,2,2,3,2,0
MV-96341,Women Card Holders Signature,ROG,Rouge,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,100,70,A800,MV SOHO New York,23344.79,5905.83,21,29302.21,20577.03,5699.77,18,25116.18,79,77,2,74,68,0
MV-70443,Women Card Holders Heritage,ARG,Argent,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,100,20,A800,MV SOHO New York,2845.99,1040.4,7,3769.47,2315.25,850.19,6,3230.97,27,21,6,20,12,0
MV-24530,Women Day Dresses Luxe,CRM,Creme,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,50,A800,MV SOHO New York,44932.85,13010.09,83,61983.82,29383.15,10196.45,59,44060.79,270,196,74,199,163,0
MV-27961,Women Blouses Signature,ECR,Ecru,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,100,20,A800,MV SOHO New York,9901.54,2548.78,16,12538.72,6681.35,2230.54,12,9404.04,48,47,1,34,26,0
MV-47880,Women Shorts Relaxed,VRT,Vert,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,100,20,A800,MV SOHO New York,20920.45,5384.76,41,30967.72,19141.78,4879.3,33,24925.24,28,25,3,23,14,0
MV-59009,Women Earrings Slim,CHP,Champagne,Accessories,Women,Jewelry,Earrings,MVS,MV Signature,100,20,A800,MV SOHO New York,10101.02,2753.07,20,13721.03,9093.51,3034.33,17,11662.88,76,55,21,79,49,0
MV-71797,Men Shoulder Bags Classic,BEG,Beige,Leather Goods,Men,Handbags,Shoulder Bags,MVS,MV Signature,100,50,A800,MV SOHO New York,777.45,287.7,1,956.24,726.65,248.38,1,956.24,2,1,1,1,0,0
MV-33703,Men Earrings Slim,IVR,Ivoire,Accessories,Men,Jewelry,Earrings,MVS,MV Signature,100,20,A800,MV SOHO New York,13757.51,4645.49,25,17317.34,18269.9,5586.6,29,20088.11,18,16,2,24,19,0
MV-82910,Men Shirts Signature,CHP,Champagne,Ready-to-Wear,Men,Tops,Shirts,MV,Maison Voss,100,50,A800,MV SOHO New York,52868.17,14731.05,76,70968.37,66054.71,25045.04,91,84975.29,267,169,98,384,334,0
MV-76263,Women High Top Essential,VRT,Vert,Footwear,Women,Sneakers,High Top,MV,Maison Voss,100,50,A800,MV SOHO New York,15198.94,4684.65,23,18275.65,14921.26,4707.64,24,19070.25,90,57,33,99,64,0
MV-53064,Men Skirts Slim,TAN,Tan,Ready-to-Wear,Men,Bottoms,Skirts,MV,Maison Voss,100,20,A800,MV SOHO New York,17209.69,4366.81,43,21159.19,20890.66,7201.04,55,27064.09,82,65,17,105,99,0
MV-44718,Women Day Dresses Slim,ROG,Rouge,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,20556.86,6232.67,54,29158.46,24414.26,6853.19,59,31858.32,129,124,5,150,91,0
MV-26505,Men Leather Belts Relaxed,IVR,Ivoire,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,100,50,A800,MV SOHO New York,5303.22,1618.89,6,6801.08,5960.59,1827.2,7,7934.59,13,11,2,13,11,0
MV-92478,Women Blazers Classic,VRT,Vert,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,2231.47,823.82,6,3264.69,2484.05,815.49,7,3808.81,21,17,4,28,21,0
MV-23434,Women Card Holders,CRM,Cognac,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,100,30,A800,MV SOHO New York,21119.45,6598.46,23,28838.75,16279.84,4392.27,17,21315.6,37,31,6,28,20,0
MV-21542,Women Clutches Signature,BEG,Beige,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,100,50,A800,MV SOHO New York,12601.29,3268.99,13,17097.91,12906.69,4418.94,14,18413.14,49,31,18,54,51,0
MV-26912,Men Suit Sets Essential,IVR,Ivoire,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,100,20,A800,MV SOHO New York,21640.06,8079.76,46,26143.37,15774.03,4666.31,34,19323.36,86,79,7,64,49,0
MV-58434,Women Shoulder Bags Heritage,GRG,Greige,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,100,50,A800,MV SOHO New York,31482.16,7888.4,58,40537.27,23687.29,7780.11,42,29354.57,82,68,14,63,50,0
MV-83975,Unisex Baseball Caps Classic,CHP,Champagne,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,100,30,A800,MV SOHO New York,5367.43,1353.48,10,7235.77,4788.22,1285.01,9,6512.19,11,7,4,11,7,0
MV-14852,Men Loafers Slim,NOI,Noir,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,20,A800,MV SOHO New York,3051.67,1147.35,6,4398.36,2111.03,637.94,4,2932.24,16,11,5,13,8,0
MV-82199,Men Shorts Classic,VRT,Vert,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,100,20,A800,MV SOHO New York,10720.26,2699.07,38,13337.55,11991.28,4482.21,39,13688.53,103,62,41,91,64,0
MV-15958,Men Pumps Heritage,BRG,Bordeaux,Footwear,Men,Heels,Pumps,MVS,MV Signature,100,70,A800,MV SOHO New York,5001.81,1406.0,8,6338.42,3604.84,1344.15,6,4753.82,24,17,7,16,14,0
MV-65296,Women Ankle Boots Slim,ANT,Anthracite,Footwear,Women,Boots,Ankle Boots,MV,Maison Voss,100,50,A800,MV SOHO New York,26571.55,9962.58,43,37985.51,33635.99,10015.86,49,43285.81,82,74,8,94,58,0
MV-39444,Men Key Holders Relaxed,IVR,Ivoire,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,100,20,A800,MV SOHO New York,8651.68,2449.03,13,11106.67,9309.74,3204.34,14,11961.03,19,16,3,23,22,0
MV-12260,Men Knee High Modern,ARG,Argent,Footwear,Men,Boots,Knee High,MVS,MV Signature,100,20,A800,MV SOHO New York,19526.32,5634.66,27,24981.6,21567.42,7470.59,31,28682.58,35,34,1,37,30,0
MV-55830,Women Jeans Heritage,ARG,Argent,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,100,30,A800,MV SOHO New York,1272.81,403.84,2,1710.3,647.41,182.08,1,855.15,1,0,1,0,0,0
MV-74451,Unisex Weekender Modern,ANT,Anthracite,Leather Goods,Unisex,Luggage,Weekender,MV,Maison Voss,100,20,A800,MV SOHO New York,17118.68,5996.48,24,22533.05,14304.1,4710.5,20,18777.54,30,27,3,22,15,0
MV-25043,Men Loafers,ARG,Argent,Footwear,Men,Flats,Loafers,MVS,MV Signature,100,70,A800,MV SOHO New York,9004.33,2608.81,15,13393.64,6585.5,2331.02,10,8929.09,26,23,3,19,15,0
MV-38760,Unisex Rings Heritage,IVR,Ivoire,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,100,20,A800,MV SOHO New York,10581.26,3688.21,22,13004.81,11189.98,3900.86,21,12413.68,54,47,7,51,49,0
MV-73242,Men Chain Belts Luxe,ANT,Anthracite,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,100,70,A800,MV SOHO New York,3965.71,1315.64,4,5194.24,2801.48,950.07,3,3895.68,5,4,1,3,1,0
MV-70521,Men Mules Luxe,BEG,Beige,Footwear,Men,Heels,Mules,MV,Maison Voss,100,70,A800,MV SOHO New York,9488.28,3596.24,33,11255.19,6351.03,1606.88,25,8526.66,37,30,7,26,19,0
MV-66349,Women Crossbody Bags Modern,NVY,Navy,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,33527.82,9357.4,50,41733.9,34316.4,10771.62,55,45907.29,175,158,17,170,156,0
MV-99224,Men Day Dresses Relaxed,GRG,Greige,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,1885.73,559.19,6,2314.8,1118.18,408.18,4,1543.2,20,13,7,13,11,0
MV-96760,Women Blouses Signature,BRG,Bordeaux,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,100,50,A800,MV SOHO New York,703.66,226.59,2,966.5,707.96,239.29,2,966.5,3,2,1,2,1,0
MV-18799,Women Jeans Modern,ARG,Argent,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,100,70,A800,MV SOHO New York,583.99,151.95,1,814.18,558.73,188.03,1,814.18,3,2,1,3,2,0
MV-73736,Women Key Holders Relaxed,BLU,Bleu Marine,Leather Goods,Women,Small Leather Goods,Key Holders,MV,Maison Voss,100,50,A800,MV SOHO New York,21115.51,5574.39,25,30294.32,19647.78,6075.71,23,27870.78,34,23,11,27,25,0
MV-80807,Men Ballet Flats Heritage,NVY,Navy,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,100,50,A800,MV SOHO New York,16792.85,4562.32,23,21252.25,16108.18,4917.86,21,19404.23,82,54,28,75,60,0
MV-46559,Men Ballet Flats Luxe,ROG,Rouge,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,100,20,A800,MV SOHO New York,14487.2,3733.31,19,20765.91,13955.1,4524.7,17,18580.03,15,13,2,12,10,0
MV-57942,Women Chelsea Boots Modern,BLU,Bleu Marine,Footwear,Women,Boots,Chelsea Boots,MVS,MV Signature,100,70,A800,MV SOHO New York,3445.72,1011.75,6,4956.01,2619.91,897.57,5,4130.01,18,16,2,17,16,0
MV-91830,Women Bracelets,CAM,Camel,Accessories,Women,Jewelry,Bracelets,MV,Maison Voss,100,70,A800,MV SOHO New York,5919.61,2212.72,12,7495.53,5216.17,1450.05,10,6246.28,38,35,3,32,26,0
MV-87993,Women Fedoras Modern,CRM,Creme,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,20,A800,MV SOHO New York,7075.86,2108.67,22,9996.21,6931.38,2468.04,24,10904.95,41,30,11,51,33,0
MV-42541,Women Blazers Slim,BRG,Bordeaux,Ready-to-Wear,Women,Suits,Blazers,MVS,MV Signature,100,50,A800,MV SOHO New York,5008.96,1498.77,17,6407.74,3783.91,1036.88,13,4900.04,44,28,16,31,25,0
MV-72031,Women Blazers,TAN,Tan,Ready-to-Wear,Women,Suits,Blazers,MV,Maison Voss,100,30,A800,MV SOHO New York,29838.64,9150.44,111,37555.99,35632.31,11757.05,134,45337.86,142,130,12,198,173,0
MV-56346,Women Clutches Essential,BRG,Bordeaux,Leather Goods,Women,Handbags,Clutches,MV,Maison Voss,100,50,A800,MV SOHO New York,2179.5,586.55,3,2996.64,2048.92,667.93,3,2996.64,11,10,1,12,9,0
MV-77538,Men Check-In Signature,ECR,Ecru,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,100,50,A800,MV SOHO New York,28312.8,9600.59,29,36921.73,23023.11,6005.34,23,29282.75,19,15,4,13,11,0
MV-68493,Women Chain Belts Relaxed,BRG,Bordeaux,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,9734.88,3293.52,13,12295.52,11513.71,3529.75,16,15132.95,28,25,3,32,26,0
MV-16175,Unisex Day Dresses Modern,CHP,Champagne,Ready-to-Wear,Unisex,Dresses,Day Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,5749.52,1497.9,14,7147.28,6853.52,2482.62,16,8168.32,9,6,3,8,7,0
MV-79615,Women Midi Dresses Slim,BRG,Bordeaux,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,17159.02,5656.97,31,22792.68,20427.01,7462.34,36,26468.92,96,69,27,106,65,0
MV-97782,Women Leather Belts Signature,SBL,Sable,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,17888.43,4491.89,29,24506.33,11608.97,4080.71,21,17745.97,94,66,28,73,57,0
MV-91490,Women Midi Dresses,TRP,Taupe,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,26250.91,6891.22,119,35151.86,20105.85,5223.85,93,27471.62,160,131,29,107,71,0
MV-30866,Women Loafers Modern,CRM,Creme,Footwear,Women,Flats,Loafers,MVS,MV Signature,100,50,A800,MV SOHO New York,1159.1,313.84,3,1528.78,815.64,204.22,2,1019.19,3,2,1,2,1,0
MV-96341,Women Card Holders Signature,BRG,Bordeaux,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,100,20,A800,MV SOHO New York,1511.83,480.74,2,1819.25,1506.41,518.32,2,1819.25,5,3,2,6,4,0
MV-48504,Women Slides Signature,CRM,Cognac,Footwear,Women,Flats,Slides,MVS,MV Signature,100,50,A800,MV SOHO New York,20951.6,6872.76,32,27204.76,22885.67,7107.4,35,29755.21,73,64,9,86,66,0
MV-69634,Women Day Dresses Signature,BRG,Bordeaux,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,4110.32,1544.03,21,4957.64,3439.37,1268.21,17,4013.33,44,34,10,34,25,0
MV-68991,Unisex Pouches Heritage,NOI,Noir,Leather Goods,Unisex,Small Leather Goods,Pouches,MV,Maison Voss,100,50,A800,MV SOHO New York,6389.26,2036.78,8,9302.99,5727.62,1492.16,7,8140.12,7,6,1,6,5,0
MV-89963,Women Cat Eye Luxe,TAN,Tan,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,100,20,A800,MV SOHO New York,1178.88,354.41,2,1520.76,564.47,149.55,1,760.38,2,1,1,1,0,0
MV-99181,Women Blazers Modern,GRG,Greige,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,100,50,A800,MV SOHO New York,1071.61,317.27,2,1372.47,981.98,259.1,2,1372.47,6,5,1,6,5,0
MV-86484,Men Blazers Essential,BEG,Beige,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,10354.1,3735.44,56,13924.89,8939.78,2790.26,46,11438.3,84,83,1,60,39,0
MV-59672,Women Shoulder Bags Classic,TAN,Tan,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,100,50,A800,MV SOHO New York,5489.55,1675.16,5,6741.76,4943.05,1703.27,5,6741.76,2,1,1,1,0,0
MV-98815,Men Check-In,ARG,Argent,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,100,50,A800,MV SOHO New York,7423.94,2074.84,9,9349.13,7210.76,2366.03,9,9349.13,35,31,4,34,32,0
MV-73242,Men Chain Belts Luxe,RSE,Rose Poudre,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,6043.37,1911.92,6,7481.85,4698.72,1469.73,5,6234.88,3,2,1,2,1,0
MV-95191,Women Coats Signature,NOI,Noir,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,100,20,A800,MV SOHO New York,5026.8,1405.05,11,6551.28,4859.47,1747.38,11,6551.28,34,28,6,31,30,0
