plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-68138,Women Tops Modern,ROG,Rouge,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,4041.36,1403.67,7,5220.71,3279.14,1176.62,6,4474.89,4,3,1,3,2,0
MV-54313,Women Wallets Classic,SBL,Sable,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,3774.76,945.63,4,5629.81,4004.66,1252.58,4,5629.81,9,8,1,7,6,0
MV-53064,Men Skirts Slim,ANT,Anthracite,Ready-to-Wear,Men,Bottoms,Skirts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,8711.31,3047.32,18,10791.47,11140.53,3777.98,21,12590.05,58,49,9,79,78,0
MV-30257,Women Weekender Relaxed,CRM,Cognac,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,7495.88,2518.88,17,11071.49,6285.65,2272.52,15,9768.96,23,20,3,19,14,0
MV-67637,Men Midi Dresses Essential,CRM,Creme,Ready-to-Wear,Men,Dresses,Midi Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,433.99,118.38,1,582.86,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-78955,Women Pouches Modern,RSE,Rose Poudre,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,21184.91,6069.37,27,31066.42,19803.57,4968.77,25,28765.2,50,30,20,47,41,0
MV-50768,Men Knitwear Modern,CAM,Camel,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,10535.93,3232.68,22,13690.25,12530.68,3982.79,27,16801.67,18,15,3,20,18,0
MV-99224,Men Day Dresses Relaxed,CRM,Cognac,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,1954.28,731.17,4,2825.04,1911.93,707.99,4,2825.04,6,4,2,6,3,0
MV-22097,Men Leather Belts Essential,ROG,Rouge,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,13139.05,3871.81,14,17648.54,11707.55,3953.84,12,15127.32,24,18,6,25,22,0
MV-20682,Men Loafers Slim,CHP,Champagne,Footwear,Men,Flats,Loafers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,16465.39,5792.17,29,20582.68,11563.93,3843.41,22,15614.45,60,49,11,46,40,0
MV-67905,Women High Top Luxe,CHP,Champagne,Footwear,Women,Sneakers,High Top,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,11464.16,3783.9,17,16856.99,12178.63,3136.58,18,17848.58,35,31,4,31,27,0
MV-47196,Women Wallets,BEG,Beige,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,5024.2,1854.02,11,6989.59,5597.96,1604.05,13,8260.42,10,9,1,10,7,0
MV-74866,Women Wool Scarves Luxe,ROG,Rouge,Accessories,Women,Scarves,Wool Scarves,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3827.47,1159.18,9,5344.16,3733.4,1104.99,8,4750.36,4,2,2,3,2,0
MV-38183,Men Suit Trousers Essential,BLU,Bleu Marine,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,7285.99,2585.89,21,9541.51,8588.98,3096.43,23,10450.23,44,39,5,59,41,0
MV-85914,Women Wallets,GRG,Greige,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,53635.23,17626.87,64,70808.73,57482.22,16818.48,71,78553.43,44,35,9,53,49,0
MV-47512,Men Tops Relaxed,TRP,Taupe,Ready-to-Wear,Men,Tops,Tops,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,10139.63,3084.13,25,12079.06,9340.49,3042.68,24,11595.89,70,45,25,60,37,0
MV-99173,Women Card Holders Modern,ARG,Argent,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,972.91,315.91,1,1280.7,1012.44,321.96,1,1280.7,3,2,1,2,1,0
MV-80282,Unisex Baseball Caps Signature,TAN,Tan,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,4906.3,1339.19,14,6402.9,3561.84,1250.08,11,5030.85,13,11,2,10,7,0
MV-67939,Women Weekender Classic,BEG,Beige,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,19050.19,7140.3,51,25962.72,23231.78,8377.53,59,30035.31,107,94,13,128,81,0
MV-59015,Unisex Baseball Caps Relaxed,ROG,Rouge,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,652.36,176.69,2,848.42,646.31,184.24,2,848.42,3,2,1,3,2,0
MV-56019,Men Shorts Slim,SBL,Sable,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,60896.94,16467.11,104,81404.09,67035.15,24844.15,112,87665.94,165,101,64,164,146,0
MV-91490,Women Midi Dresses,NOI,Noir,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,37281.77,12044.29,69,49948.58,36075.12,9681.21,58,41985.76,226,197,29,170,117,0
MV-83975,Unisex Baseball Caps Classic,GRG,Greige,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,376.2,130.02,1,472.53,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-54942,Men Square Frames Relaxed,ECR,Ecru,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,26042.11,6927.33,62,34243.64,17828.67,4512.37,49,27063.52,100,70,30,84,72,0
MV-80468,Men Blouses Relaxed,GRG,Greige,Ready-to-Wear,Men,Tops,Blouses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,2369.44,714.5,10,3136.6,1863.44,478.18,8,2509.28,5,4,1,4,2,0
MV-22833,Women Midi Dresses Classic,ANT,Anthracite,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,18002.11,4694.87,43,21844.54,19427.36,5913.36,48,24384.6,130,102,28,118,104,0
MV-50213,Women Tops Slim,TAN,Tan,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,6517.14,2337.41,12,8939.3,5251.63,1832.23,10,7449.41,26,22,4,23,15,0
MV-78614,Women Trousers Signature,SBL,Sable,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3824.54,1143.7,13,5524.12,3780.63,1160.83,12,5099.19,19,14,5,18,16,0
MV-79942,Men Blazers Essential,ECR,Ecru,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,14253.7,4434.07,23,21574.03,12902.7,4550.26,20,18760.03,49,44,5,35,33,0
MV-62044,Women Low Top Classic,ROG,Rouge,Footwear,Women,Sneakers,Low Top,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,16066.82,4599.65,34,19181.64,14776.47,3707.69,33,18617.47,107,71,36,107,94,0
MV-66531,Unisex Key Holders Modern,ROG,Rouge,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,580.48,163.58,1,808.41,608.43,159.85,1,808.41,1,0,1,1,0,0
MV-20328,Men Clutches,ARG,Argent,Leather Goods,Men,Handbags,Clutches,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,19571.55,5514.64,20,27337.2,16983.75,4907.64,16,21869.76,79,75,4,63,50,0
MV-21542,Women Clutches Signature,NOI,Noir,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,2978.51,960.5,4,4264.23,3212.74,1068.04,4,4264.23,10,6,4,13,8,0
MV-84341,Men Sandals Signature,ARG,Argent,Footwear,Men,Heels,Sandals,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3108.66,1019.53,9,3950.01,2372.93,849.4,6,2633.34,24,21,3,16,14,0
MV-94058,Women Chain Belts,TAN,Tan,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,9122.81,3143.43,9,11526.99,7498.44,2734.7,7,8965.44,6,3,3,3,2,0
MV-42087,Men Slides Slim,SBL,Sable,Footwear,Men,Flats,Slides,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,8601.66,3155.42,14,11286.5,6984.59,2273.96,12,9674.15,39,23,16,28,27,0
MV-30730,Men High Top Luxe,BRG,Bordeaux,Footwear,Men,Sneakers,High Top,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,6258.77,2194.66,9,8623.54,5601.69,1743.28,9,8623.54,18,16,2,15,14,0
MV-44687,Men Card Holders Modern,GRG,Greige,Leather Goods,Men,Small Leather Goods,Card Holders,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,2109.86,674.99,2,2757.45,1112.13,386.0,1,1378.72,4,3,1,3,1,0
MV-68838,Men Suit Trousers Signature,ROG,Rouge,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1374.89,452.41,3,1729.86,1290.41,451.17,3,1729.86,7,5,2,9,8,0
MV-38183,Men Suit Trousers Essential,NOI,Noir,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,383.77,103.16,1,518.61,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-51704,Women Fedoras Luxe,ECR,Ecru,Accessories,Women,Hats,Fedoras,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,6223.17,1993.13,14,8057.56,5642.75,1806.51,13,7482.02,31,26,5,30,26,0
MV-17331,Women Key Holders Relaxed,ECR,Ecru,Leather Goods,Women,Small Leather Goods,Key Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,46215.88,13084.95,71,64597.05,45475.68,11565.21,73,66416.69,61,46,15,62,61,0
MV-70443,Women Card Holders Heritage,IVR,Ivoire,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,1779.77,591.32,2,2411.09,1679.36,575.43,2,2411.09,3,2,1,3,2,0
MV-30253,Men Weekender Essential,ANT,Anthracite,Leather Goods,Men,Luggage,Weekender,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,69080.48,21609.07,67,91874.21,72075.4,20719.25,64,87760.44,228,217,11,226,147,0
MV-69048,Women Tops Luxe,RSE,Rose Poudre,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,13686.36,4127.79,30,18864.24,12055.17,3387.93,27,16977.82,73,56,17,57,49,0
MV-16265,Women Chain Belts Signature,BRG,Bordeaux,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,13307.2,4810.99,23,17973.08,13268.17,3630.63,22,17191.64,63,50,13,58,35,0
MV-46655,Women Cat Eye Heritage,CRM,Cognac,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,12405.59,4545.39,24,16257.35,12055.05,4026.38,25,16934.74,52,48,4,46,39,0
MV-15014,Women Bracelets Modern,RSE,Rose Poudre,Accessories,Women,Jewelry,Bracelets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,19490.04,7387.26,40,27162.4,25713.3,8280.8,50,33953.0,31,28,3,44,37,0
MV-31632,Women Weekender Luxe,ECR,Ecru,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,845.6,286.81,2,1180.47,445.62,121.46,1,590.23,1,0,1,0,0,0
MV-20682,Men Loafers Slim,CRM,Creme,Footwear,Men,Flats,Loafers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,8113.75,2902.42,16,11034.97,9798.62,3049.49,19,13104.03,38,36,2,53,44,0
MV-93717,Women Leather Belts Heritage,VRT,Vert,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,27607.5,8666.84,27,40280.81,30253.71,9979.17,28,41772.69,98,92,6,112,108,0
MV-14705,Men Baseball Caps Modern,TRP,Taupe,Accessories,Men,Hats,Baseball Caps,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,4418.39,1597.39,20,6162.98,5941.98,2115.66,25,7703.72,37,29,8,55,47,0
MV-47512,Men Tops Relaxed,BRG,Bordeaux,Ready-to-Wear,Men,Tops,Tops,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,18794.9,6729.58,41,27865.78,20521.66,6236.01,43,29225.08,26,23,3,28,20,0
MV-42087,Men Slides Slim,VRT,Vert,Footwear,Men,Flats,Slides,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,773.43,229.47,1,1096.15,784.48,205.96,1,1096.15,3,2,1,3,2,0
MV-39102,Men Day Dresses Luxe,ARG,Argent,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,17811.31,6055.39,27,26091.82,21279.7,6089.55,34,32856.36,85,64,21,116,86,0
MV-68138,Women Tops Modern,IVR,Ivoire,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,5804.21,1683.31,17,7599.25,4414.4,1306.05,15,6705.22,39,33,6,38,30,0
MV-29597,Women Leather Belts,BLU,Bleu Marine,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,11140.4,3870.24,11,14722.45,10566.7,3446.41,11,14722.45,28,27,1,32,30,0
MV-68878,Men Carry-On Heritage,NOI,Noir,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3755.97,1055.65,9,5281.46,2366.16,748.19,6,3520.97,8,7,1,5,3,0
MV-70648,Women Tops,TRP,Taupe,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,4676.01,1573.13,22,5942.51,3999.72,1259.63,19,5132.16,76,74,2,63,48,0
MV-67905,Women High Top Luxe,CRM,Creme,Footwear,Women,Sneakers,High Top,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,25289.07,8976.46,51,36008.85,23027.53,8575.03,46,32478.57,176,172,4,183,169,0
MV-82199,Men Shorts Classic,NVY,Navy,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3410.23,898.27,15,4376.49,3215.95,880.68,16,4668.25,15,12,3,14,12,0
MV-56955,Women Ballet Flats Relaxed,NVY,Navy,Footwear,Women,Flats,Ballet Flats,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,25198.12,7170.13,40,32678.63,26069.85,9326.67,42,34312.56,124,95,29,119,86,0
MV-89299,Men Bracelets Luxe,CRM,Cognac,Accessories,Men,Jewelry,Bracelets,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3778.5,1360.11,11,5449.71,3730.5,1145.06,10,4954.28,21,17,4,18,14,0
MV-94323,Women Round Frames Classic,NOI,Noir,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,534.34,151.52,2,661.06,557.67,181.62,2,661.06,6,4,2,7,4,0
MV-46421,Women Knee High Slim,BLU,Bleu Marine,Footwear,Women,Boots,Knee High,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,259.3,70.58,1,363.5,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-20682,Men Loafers Slim,TAN,Tan,Footwear,Men,Flats,Loafers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,311.58,109.2,1,433.08,329.9,125.24,1,433.08,3,2,1,3,2,0
MV-18163,Men Blazers Slim,BEG,Beige,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,6520.02,2029.13,11,9174.7,4907.89,1461.56,9,7506.57,18,10,8,18,13,0
MV-33647,Men Coats Heritage,RSE,Rose Poudre,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3173.72,1048.06,9,4313.97,1913.21,618.8,6,2875.98,35,31,4,31,26,0
MV-48504,Women Slides Signature,CRM,Creme,Footwear,Women,Flats,Slides,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,22608.1,8205.95,29,30424.98,23654.2,8134.52,33,34621.53,108,84,24,132,105,0
MV-41358,Men Chelsea Boots Heritage,TAN,Tan,Footwear,Men,Boots,Chelsea Boots,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,14417.28,4415.08,31,19912.06,11849.58,4262.63,25,16058.11,31,26,5,23,19,0
MV-84177,Men Leather Belts Classic,BEG,Beige,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,788.38,216.92,1,1111.21,694.99,209.27,1,1111.21,2,1,1,1,0,0
MV-70443,Women Card Holders Heritage,ARG,Argent,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3317.26,942.74,5,4515.12,2888.34,1086.09,4,3612.09,6,5,1,5,3,0
MV-64377,Women Trousers Essential,TRP,Taupe,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3800.9,1207.59,7,5518.23,4162.05,1350.02,7,5518.23,21,13,8,17,14,0
MV-35995,Unisex Check-In Modern,RSE,Rose Poudre,Leather Goods,Unisex,Luggage,Check-In,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,10174.9,3128.2,18,14191.3,12151.66,4246.35,22,17344.92,65,62,3,85,53,0
MV-44959,Women Blazers Modern,NOI,Noir,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1990.39,718.13,3,2662.64,1208.03,373.75,2,1775.1,2,1,1,2,1,0
MV-68878,Men Carry-On Heritage,BLU,Bleu Marine,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,2961.66,777.91,3,4282.57,2801.71,764.98,3,4282.57,10,8,2,12,9,0
MV-54589,Women Carry-On Slim,NVY,Navy,Leather Goods,Women,Luggage,Carry-On,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,46381.41,12273.87,66,57987.67,47065.51,16928.93,68,59744.87,162,139,23,171,134,0
MV-68991,Unisex Pouches Heritage,ROG,Rouge,Leather Goods,Unisex,Small Leather Goods,Pouches,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,27175.16,9988.46,37,31739.39,26657.2,9303.12,37,31739.39,69,54,15,66,42,0
MV-21164,Men Shorts Relaxed,IVR,Ivoire,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,966.87,291.48,4,1150.06,662.54,166.75,3,862.54,9,7,2,9,7,0
MV-14852,Men Loafers Slim,ROG,Rouge,Footwear,Men,Flats,Loafers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,9274.76,2817.64,12,13192.99,8668.6,2468.82,10,10994.16,23,14,9,21,19,0
MV-69692,Women Suit Sets Essential,ANT,Anthracite,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,5964.95,1638.89,10,7247.1,4903.1,1596.55,9,6522.39,11,7,4,9,5,0
MV-63225,Unisex Key Holders,ARG,Argent,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,38456.92,9762.11,36,53485.16,43106.68,10822.39,46,68342.15,113,110,3,157,149,0
MV-79942,Men Blazers Essential,CAM,Camel,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,10664.42,2711.92,16,13649.83,12051.09,4001.83,19,16209.18,41,24,17,40,28,0
MV-12665,Women Suit Trousers Essential,IVR,Ivoire,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,1345.56,434.62,3,1743.8,1013.05,320.94,2,1162.54,6,3,3,5,3,0
MV-25974,Women Chain Belts,BLU,Bleu Marine,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,30375.57,7726.95,31,37232.59,26384.11,9701.29,26,31227.33,42,39,3,35,26,0
MV-44099,Women Trousers Essential,CAM,Camel,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,5527.36,1667.95,11,7668.85,5915.68,1560.82,12,8366.02,15,14,1,19,13,0
MV-90209,Men Suit Sets Modern,GRG,Greige,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,2339.32,668.58,7,3294.79,2181.54,722.21,6,2824.1,7,5,2,7,4,0
MV-33509,Unisex Fedoras Signature,CHP,Champagne,Accessories,Unisex,Hats,Fedoras,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,3870.24,1196.56,10,4726.46,4399.82,1582.51,12,5671.75,16,10,6,20,18,0
MV-18163,Men Blazers Slim,ECR,Ecru,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,6655.34,1826.04,15,8971.4,8538.77,3050.08,18,10765.68,37,29,8,47,45,0
MV-49363,Unisex Cashmere Scarves,CAM,Camel,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,4728.96,1295.38,9,6512.13,5812.97,1759.81,10,7235.7,11,10,1,11,10,0
MV-30730,Men High Top Luxe,CRM,Creme,Footwear,Men,Sneakers,High Top,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,4495.89,1142.87,6,6311.48,3885.55,1113.91,5,5259.57,22,17,5,19,16,0
MV-80798,Men Chain Belts Modern,BEG,Beige,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,9422.01,2612.97,11,11920.2,11048.33,3565.86,13,14087.51,5,3,2,5,3,0
MV-73532,Women Midi Dresses Modern,ANT,Anthracite,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,294.94,104.59,1,384.03,266.69,93.11,1,384.03,1,0,1,1,0,0
MV-58566,Men Leather Belts Relaxed,ROG,Rouge,Leather Goods,Men,Belts,Leather Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,21157.3,7660.64,34,29372.57,24402.22,7668.7,42,36283.77,80,79,1,94,56,0
MV-54657,Women Evening Dresses Slim,ROG,Rouge,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,1401.07,393.99,4,1717.43,1073.41,283.81,3,1288.07,3,1,2,3,2,0
MV-16175,Unisex Day Dresses Modern,VRT,Vert,Ready-to-Wear,Unisex,Dresses,Day Dresses,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,592.12,149.28,1,707.29,584.66,218.93,1,707.29,1,0,1,1,0,0
MV-58566,Men Leather Belts Relaxed,NVY,Navy,Leather Goods,Men,Belts,Leather Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,26463.99,6641.29,24,35081.67,22288.29,8122.7,23,33619.94,33,28,5,26,24,0
MV-84341,Men Sandals Signature,GRG,Greige,Footwear,Men,Heels,Sandals,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,15503.19,4324.7,34,20724.17,16318.08,4154.92,34,20724.17,37,34,3,34,26,0
MV-80282,Unisex Baseball Caps Signature,ARG,Argent,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,18780.94,6953.2,38,25413.64,17524.75,4991.65,35,23407.3,65,55,10,56,49,0
MV-64377,Women Trousers Essential,NVY,Navy,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,6372.18,2399.46,15,7738.77,7028.04,2031.13,16,8254.69,37,22,15,39,23,0
MV-35995,Unisex Check-In Modern,ROG,Rouge,Leather Goods,Unisex,Luggage,Check-In,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1710.48,553.57,5,2269.22,1446.85,395.12,4,1815.38,14,11,3,13,11,0
MV-38903,Men Coats Essential,NVY,Navy,Ready-to-Wear,Men,Outerwear,Coats,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,13955.38,3780.12,30,19831.96,12568.84,4293.62,28,18509.83,40,30,10,31,29,0
MV-52176,Women Check-In Relaxed,TAN,Tan,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,24697.6,7188.61,27,32489.68,18799.95,6557.7,21,25269.75,49,32,17,31,23,0
MV-50213,Women Tops Slim,ROG,Rouge,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,2595.25,804.56,6,3572.46,1755.38,448.12,4,2381.64,17,10,7,13,8,0
MV-11214,Men Coats Heritage,NVY,Navy,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,24947.47,8761.03,54,30139.16,20046.65,5209.38,42,23441.57,96,75,21,67,60,0
MV-74038,Women Pouches,ANT,Anthracite,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,929.54,299.97,2,1241.4,422.88,156.81,1,620.7,2,1,1,1,0,0
MV-70648,Women Tops,CHP,Champagne,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,45903.97,15440.73,94,62074.58,38813.18,10415.89,89,58772.74,153,124,29,140,139,0
MV-63843,Women Midi Dresses Essential,BLU,Bleu Marine,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,15693.28,4928.22,45,21415.85,11615.62,4276.3,35,16656.77,93,81,12,65,45,0
MV-68529,Men Ankle Boots,ANT,Anthracite,Footwear,Men,Boots,Ankle Boots,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,15785.23,5770.58,26,21346.28,14235.9,5189.3,23,18883.25,80,64,16,70,62,0
MV-62296,Unisex Bracelets Signature,IVR,Ivoire,Accessories,Unisex,Jewelry,Bracelets,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,36770.58,12537.87,64,48060.34,26768.66,10009.68,47,35294.31,125,99,26,75,74,0
MV-25043,Men Loafers,BLU,Bleu Marine,Footwear,Men,Flats,Loafers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,11445.66,3703.68,29,15825.71,8879.35,3273.41,23,12551.43,71,58,13,52,45,0
