plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-39389,Women Mules Modern,NOI,Noir,Footwear,Women,Heels,Mules,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,82016.67,21373.12,151,117015.19,112897.71,30254.4,191,148012.59,391,337,54,538,454,0
MV-73532,Women Midi Dresses Modern,CAM,Camel,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,74103.76,25928.67,346,103222.54,71385.83,17930.17,360,107399.18,808,579,229,698,609,0
MV-49363,Unisex Cashmere Scarves,CAM,Camel,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,15526.75,5765.4,25,20279.14,11138.45,3654.5,20,16223.31,77,53,24,58,44,0
MV-15513,Unisex Shorts Heritage,CRM,Cognac,Ready-to-Wear,Unisex,Bottoms,Shorts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,5336.31,1575.95,26,7587.4,3508.97,1320.38,18,5252.81,28,19,9,20,15,0
MV-12180,Men High Top Signature,CRM,Cognac,Footwear,Men,Sneakers,High Top,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,121794.81,35804.5,157,150667.54,150023.02,38408.46,180,172739.86,560,443,117,687,629,0
MV-31581,Men Key Holders Slim,CHP,Champagne,Leather Goods,Men,Small Leather Goods,Key Holders,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,558077.31,207213.52,567,741484.77,379578.88,102552.8,421,550555.71,1522,1404,118,1280,856,0
MV-22097,Men Leather Belts Essential,BLU,Bleu Marine,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,97303.89,26353.14,103,133903.22,78485.54,19664.86,80,104002.5,284,223,61,212,169,0
MV-16175,Unisex Day Dresses Modern,GRG,Greige,Ready-to-Wear,Unisex,Dresses,Day Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,45421.28,15549.73,76,60909.8,54177.08,19094.25,87,69725.69,226,145,81,248,162,0
MV-49618,Men Square Frames Classic,BRG,Bordeaux,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,114068.94,43255.04,180,138377.11,115783.32,30569.66,188,144527.21,633,608,25,672,543,0
MV-78614,Women Trousers Signature,BLU,Bleu Marine,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,291817.48,86980.08,516,370629.28,311194.98,80793.23,538,386431.3,1325,1277,48,1576,1268,0
MV-76263,Women High Top Essential,ARG,Argent,Footwear,Women,Sneakers,High Top,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,282636.07,89063.83,351,347788.57,252910.38,69113.28,313,310136.25,489,314,175,433,364,0
MV-25043,Men Loafers,TRP,Taupe,Footwear,Men,Flats,Loafers,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,532772.16,199648.06,1046,694464.72,578703.16,200877.55,1223,811979.31,4121,3898,223,4371,4171,0
MV-31632,Women Weekender Luxe,TRP,Taupe,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,3765.58,1240.11,4,4694.73,4873.82,1630.4,5,5868.41,14,12,2,17,10,0
MV-80236,Women Coats Slim,NVY,Navy,Ready-to-Wear,Women,Outerwear,Coats,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,6583.9,1941.46,23,7698.0,7530.95,2625.84,27,9036.78,55,35,20,74,71,0
MV-46421,Women Knee High Slim,ROG,Rouge,Footwear,Women,Boots,Knee High,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,55712.95,16733.52,182,65220.58,60783.62,18701.23,189,67729.07,332,235,97,387,351,0
MV-14705,Men Baseball Caps Modern,BLU,Bleu Marine,Accessories,Men,Hats,Baseball Caps,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,77982.57,24028.39,332,102152.31,91831.19,24139.16,368,113229.07,288,240,48,274,239,0
MV-38183,Men Suit Trousers Essential,ARG,Argent,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,47075.6,12715.44,65,61319.63,50732.14,18130.7,79,74526.94,146,129,17,160,121,0
MV-75308,Men Ballet Flats,CRM,Creme,Footwear,Men,Flats,Ballet Flats,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,18835.49,5718.17,52,24223.41,12485.76,4270.51,36,16770.06,132,104,28,81,70,0
MV-26505,Men Leather Belts Relaxed,ARG,Argent,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,330088.88,88892.93,299,415518.39,472508.43,156061.89,386,536421.74,928,562,366,1317,1155,0
MV-18799,Women Jeans Modern,TRP,Taupe,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,4849.63,1691.37,11,5861.13,5064.78,1464.94,13,6926.79,20,19,1,28,19,0
MV-16175,Unisex Day Dresses Modern,RSE,Rose Poudre,Ready-to-Wear,Unisex,Dresses,Day Dresses,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,46108.07,17114.55,89,56425.46,37652.84,9461.07,77,48817.53,253,191,62,204,171,0
MV-82924,Women Low Top Classic,IVR,Ivoire,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,42386.2,15090.53,136,52695.17,54383.22,19193.7,168,65094.03,527,321,206,525,439,0
MV-16895,Women Leather Belts Slim,ECR,Ecru,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,62268.81,22563.18,159,89496.94,69483.37,19020.58,160,90059.81,417,392,25,455,440,0
MV-78494,Men Suit Sets Essential,IVR,Ivoire,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,60017.92,22129.81,252,80325.79,43986.49,11351.13,182,58013.07,947,806,141,665,513,0
MV-56346,Women Clutches Essential,NOI,Noir,Leather Goods,Women,Handbags,Clutches,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,51492.44,12921.79,84,75829.21,51816.86,15612.92,82,74023.75,226,139,87,250,214,0
MV-48462,Women Ankle Boots Relaxed,BEG,Beige,Footwear,Women,Boots,Ankle Boots,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,75109.34,27734.33,183,95332.94,64624.95,23461.22,159,82830.26,256,170,86,209,201,0
MV-59009,Women Earrings Slim,NOI,Noir,Accessories,Women,Jewelry,Earrings,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,47846.52,17725.9,170,61634.07,39190.52,13111.4,128,46406.83,393,327,66,274,188,0
MV-79822,Unisex Fedoras Slim,TRP,Taupe,Accessories,Unisex,Hats,Fedoras,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,69541.99,19495.77,153,94313.01,86957.38,28504.15,173,106641.51,590,449,141,716,576,0
MV-37535,Men Shirts Relaxed,BEG,Beige,Ready-to-Wear,Men,Tops,Shirts,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,135103.27,40027.99,198,168091.84,141240.06,50802.32,217,184221.87,384,381,3,422,363,0
MV-43681,Men Low Top Luxe,CRM,Cognac,Footwear,Men,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,37104.81,12869.97,58,52831.46,41667.06,14396.41,66,60118.56,191,159,32,248,148,0
MV-90209,Men Suit Sets Modern,SBL,Sable,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,5492.18,2027.98,17,7970.16,4566.69,1190.46,14,6563.66,65,49,16,67,44,0
MV-18799,Women Jeans Modern,CRM,Creme,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,6495.85,2273.89,24,8849.23,5094.64,1650.78,19,7005.64,53,47,6,50,46,0
MV-63843,Women Midi Dresses Essential,ROG,Rouge,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,13310.86,3724.35,49,18494.49,8717.2,2854.27,35,13210.35,129,121,8,76,50,0
MV-60181,Women Jackets Classic,ANT,Anthracite,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,57909.96,15152.89,134,67578.09,43325.75,13397.47,110,55474.55,419,297,122,379,240,0
MV-44718,Women Day Dresses Slim,BLU,Bleu Marine,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,111994.48,34854.04,355,155451.47,111084.6,36998.81,399,174718.69,434,299,135,439,298,0
MV-26704,Men Pouches Classic,ARG,Argent,Leather Goods,Men,Small Leather Goods,Pouches,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,260911.34,80573.71,234,344260.67,242584.63,65089.24,224,329548.67,730,534,196,813,544,0
MV-50768,Men Knitwear Modern,IVR,Ivoire,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,110757.45,27856.55,301,138870.96,136713.8,34735.61,369,170243.8,153,137,16,181,119,0
MV-86484,Men Blazers Essential,CRM,Creme,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,37462.06,12955.97,83,45266.9,26962.53,10242.25,66,35995.36,44,37,7,37,24,0
MV-39444,Men Key Holders Relaxed,CHP,Champagne,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,38332.48,12702.58,100,48913.9,34615.26,9450.74,90,44022.51,357,271,86,379,320,0
MV-49618,Men Square Frames Classic,ROG,Rouge,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,17259.14,5796.11,96,23209.83,21122.47,6445.53,114,27561.67,233,231,2,261,253,0
MV-85965,Men Fedoras Signature,NOI,Noir,Accessories,Men,Hats,Fedoras,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,10418.57,2850.63,41,14366.26,11809.18,2955.11,49,17169.43,37,29,8,49,37,0
MV-38047,Women Round Frames Relaxed,RSE,Rose Poudre,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4066.94,1141.18,12,5684.03,2941.39,902.97,9,4263.02,23,16,7,15,10,0
MV-54313,Women Wallets Classic,RSE,Rose Poudre,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,170750.92,52390.13,173,216833.87,128145.07,33214.56,140,175472.49,525,471,54,376,332,0
MV-49618,Men Square Frames Classic,BLU,Bleu Marine,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,484712.03,172279.76,877,691655.35,564999.54,211354.96,1061,836768.9,1099,884,215,1236,1116,0
MV-54313,Women Wallets Classic,CAM,Camel,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,12283.0,4284.36,35,15716.78,13246.63,4573.59,42,18860.13,57,47,10,75,70,0
MV-39102,Men Day Dresses Luxe,SBL,Sable,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,5637.15,1754.69,9,7496.65,3886.51,1161.99,6,4997.76,12,8,4,7,4,0
MV-92478,Women Blazers Classic,GRG,Greige,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,75825.1,28087.48,293,95170.64,76189.22,19299.34,312,101342.12,549,345,204,611,378,0
MV-67961,Men Wool Scarves Heritage,TRP,Taupe,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,33753.33,10348.78,56,43136.36,31530.96,9111.68,49,37744.31,205,165,40,170,119,0
MV-65444,Women Berets,NVY,Navy,Accessories,Women,Hats,Berets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,220643.37,66243.68,342,267010.18,263610.67,91692.35,422,329468.7,599,593,6,724,650,0
MV-89507,Women Blazers Essential,BLU,Bleu Marine,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,95249.64,24526.56,235,112123.29,62344.71,15926.71,172,82064.7,127,117,10,81,55,0
MV-53064,Men Skirts Slim,TRP,Taupe,Ready-to-Wear,Men,Bottoms,Skirts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,185096.37,64410.88,564,236982.57,136434.44,47459.88,460,193283.66,717,456,261,615,553,0
MV-43681,Men Low Top Luxe,GRG,Greige,Footwear,Men,Sneakers,Low Top,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,49342.58,13197.14,101,61339.32,49849.28,14785.74,101,61339.32,151,137,14,154,95,0
MV-36143,Unisex Weekender Heritage,BRG,Bordeaux,Leather Goods,Unisex,Luggage,Weekender,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,227356.02,61941.28,210,295996.42,229047.69,58389.92,229,322777.05,759,475,284,934,771,0
MV-78146,Men Day Dresses,TAN,Tan,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,80922.83,28052.87,121,95752.57,83956.9,26686.67,120,94961.23,358,292,66,375,360,0
MV-57942,Women Chelsea Boots Modern,ANT,Anthracite,Footwear,Women,Boots,Chelsea Boots,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,136913.75,39892.33,192,194891.39,171644.11,50103.85,214,217222.69,186,116,70,186,118,0
MV-79615,Women Midi Dresses Slim,BLU,Bleu Marine,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,61957.01,16418.45,115,87582.19,80151.73,28508.87,136,103575.46,320,289,31,310,285,0
MV-29597,Women Leather Belts,CHP,Champagne,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,29270.01,9964.64,40,36063.82,36478.47,13387.4,47,42374.99,56,41,15,67,61,0
MV-54185,Men Trousers Heritage,NVY,Navy,Ready-to-Wear,Men,Bottoms,Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,85323.3,25426.75,137,117101.95,96809.49,28142.66,145,123940.02,515,342,173,584,393,0
MV-86483,Women Wallets Luxe,CHP,Champagne,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,91531.74,33797.84,145,128291.09,85297.84,22750.73,126,111480.54,280,173,107,246,226,0
MV-96275,Women Coats Essential,CRM,Creme,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,196838.17,66379.49,322,267779.75,149334.15,39382.78,233,193766.09,1142,1105,37,709,471,0
MV-54185,Men Trousers Heritage,ROG,Rouge,Ready-to-Wear,Men,Bottoms,Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,126151.35,40694.71,257,158551.09,96430.16,29730.49,218,134490.81,496,483,13,365,276,0
MV-89507,Women Blazers Essential,CHP,Champagne,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,74258.84,25593.69,211,102389.41,56705.17,15566.64,153,74244.45,534,402,132,345,295,0
MV-43681,Men Low Top Luxe,RSE,Rose Poudre,Footwear,Men,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,6926.55,2112.39,23,9667.6,9179.24,3031.65,29,12189.58,13,7,6,14,13,0
MV-86483,Women Wallets Luxe,VRT,Vert,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,140356.3,39217.26,247,175331.75,144465.3,40169.72,249,176751.45,798,649,149,927,655,0
MV-96870,Women Day Dresses Relaxed,NVY,Navy,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,75811.09,24208.99,134,103814.9,77043.72,21936.56,122,94518.04,352,280,72,316,288,0
MV-80798,Men Chain Belts Modern,ANT,Anthracite,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,404045.11,114615.34,435,568375.72,303099.63,99031.83,349,456007.19,336,276,60,256,236,0
MV-58434,Women Shoulder Bags Heritage,NOI,Noir,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,524665.79,186016.14,489,641293.89,587569.24,182021.6,589,772437.83,1893,1501,392,2379,2069,0
MV-22833,Women Midi Dresses Classic,TAN,Tan,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,6290.03,1620.69,10,8570.26,8227.52,3001.91,12,10284.31,9,8,1,12,10,0
MV-26299,Men High Top Luxe,NVY,Navy,Footwear,Men,Sneakers,High Top,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,240286.87,69802.48,333,320228.97,249728.11,90388.4,387,372157.99,237,198,39,273,170,0
MV-63225,Unisex Key Holders,NOI,Noir,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,6157.73,1776.47,7,8435.13,5583.75,1981.23,6,7230.12,19,11,8,16,10,0
MV-49472,Men Square Frames Modern,TRP,Taupe,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,48620.9,17709.76,88,66975.09,53683.43,20199.74,99,75346.97,333,324,9,360,351,0
MV-20328,Men Clutches,RSE,Rose Poudre,Leather Goods,Men,Handbags,Clutches,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,134505.46,38008.86,151,184080.33,156889.15,47141.92,156,190175.71,537,522,15,510,329,0
MV-80807,Men Ballet Flats Heritage,CAM,Camel,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,10618.02,3824.31,31,13532.46,7726.71,2757.1,25,10913.28,80,56,24,61,60,0
MV-82135,Women Trousers Slim,BRG,Bordeaux,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,195030.06,72872.82,265,258604.08,179985.91,57095.09,247,241038.52,334,312,22,296,225,0
MV-26551,Women Mules Luxe,BRG,Bordeaux,Footwear,Women,Heels,Mules,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,397.46,99.63,1,563.05,429.3,136.16,1,563.05,1,0,1,1,0,0
MV-88366,Men Blazers Classic,NOI,Noir,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,19372.9,5057.47,35,24744.37,14674.3,3752.61,30,21209.46,95,92,3,93,67,0
MV-59834,Women Skirts,ROG,Rouge,Ready-to-Wear,Women,Bottoms,Skirts,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,67316.65,21047.24,168,90790.23,69040.54,17563.83,191,103219.84,452,404,48,612,609,0
MV-30866,Women Loafers Modern,ARG,Argent,Footwear,Women,Flats,Loafers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,68363.33,21073.48,242,90637.58,80079.97,27689.72,303,113484.24,528,436,92,702,453,0
MV-30257,Women Weekender Relaxed,BEG,Beige,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,217825.98,75746.93,481,276726.74,162246.22,50797.92,345,198483.83,1173,956,217,925,922,0
MV-28191,Women Chelsea Boots Luxe,ANT,Anthracite,Footwear,Women,Boots,Chelsea Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,131291.84,46167.6,236,175352.97,130365.61,48669.72,228,169408.8,179,125,54,192,144,0
MV-42541,Women Blazers Slim,BEG,Beige,Ready-to-Wear,Women,Suits,Blazers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,120630.72,35063.68,215,177646.38,168548.76,45906.61,265,218959.49,336,330,6,348,345,0
MV-54089,Unisex Blazers,NVY,Navy,Ready-to-Wear,Unisex,Outerwear,Blazers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,54170.85,19280.23,97,73443.44,68724.49,20921.71,119,90100.71,326,237,89,435,292,0
MV-18163,Men Blazers Slim,NOI,Noir,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,407.37,122.26,1,598.83,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-69446,Unisex Evening Dresses Modern,IVR,Ivoire,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,7067.88,1912.01,24,8886.72,8636.17,2379.65,31,11478.68,36,22,14,49,30,0
MV-54313,Women Wallets Classic,SBL,Sable,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,119540.62,37902.92,148,146918.65,102339.69,35602.63,130,129050.16,417,353,64,335,297,0
MV-26074,Women Fedoras Slim,BLU,Bleu Marine,Accessories,Women,Hats,Fedoras,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,128828.1,47485.32,217,168269.89,140611.08,50978.21,224,173697.95,698,568,130,811,657,0
MV-59308,Men Knitwear Essential,BRG,Bordeaux,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,27003.64,9653.2,104,39515.57,32632.27,9673.38,128,48634.55,383,254,129,406,303,0
MV-49363,Unisex Cashmere Scarves,ANT,Anthracite,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,46441.34,12536.34,254,64863.17,40601.36,13614.01,207,52860.93,747,716,31,559,419,0
MV-88222,Men Suit Trousers Heritage,VRT,Vert,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,79388.25,22030.55,142,116861.41,58826.97,17762.92,110,90526.45,437,283,154,400,263,0
MV-35995,Unisex Check-In Modern,ANT,Anthracite,Leather Goods,Unisex,Luggage,Check-In,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,15115.83,5646.66,14,21756.92,15393.34,4342.07,14,21756.92,16,10,6,18,17,0
MV-39102,Men Day Dresses Luxe,CHP,Champagne,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,17029.07,5474.16,41,23837.76,19464.91,5575.94,43,25000.57,156,149,7,171,109,0
MV-55830,Women Jeans Heritage,NOI,Noir,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,191614.93,57744.58,355,245385.59,209610.56,75618.54,412,284785.53,1235,1010,225,1290,1040,0
MV-78937,Men Carry-On Luxe,BRG,Bordeaux,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,134114.99,49986.01,250,191861.08,148770.53,42745.11,282,216419.3,639,528,111,652,490,0
MV-21542,Women Clutches Signature,BLU,Bleu Marine,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,293291.25,88833.18,436,373424.47,341625.25,88847.29,471,403401.21,386,361,25,477,364,0
MV-80807,Men Ballet Flats Heritage,CAM,Camel,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,7328.13,2642.88,24,9994.43,6893.41,1918.34,24,9994.43,34,30,4,29,23,0
MV-90301,Men High Top,CHP,Champagne,Footwear,Men,Sneakers,High Top,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,602485.27,205988.43,896,822890.59,635237.2,204474.53,999,917486.27,1150,1128,22,1127,996,0
MV-69459,Women Rings Signature,CHP,Champagne,Accessories,Women,Jewelry,Rings,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,23607.81,8323.7,45,35616.28,18870.65,5786.61,37,29284.5,108,88,20,76,71,0
MV-59015,Unisex Baseball Caps Relaxed,BRG,Bordeaux,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,645.25,242.88,2,781.53,614.88,155.93,2,781.53,5,4,1,4,3,0
MV-68138,Women Tops Modern,BLU,Bleu Marine,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,709804.12,205295.54,1155,1056302.48,859249.61,289439.95,1477,1350786.81,4069,3001,1068,6017,5476,0
MV-96341,Women Card Holders Signature,CRM,Creme,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,43881.49,15559.25,63,59815.77,52583.82,19201.65,69,65512.5,172,168,4,221,159,0
MV-51116,Unisex Tops Essential,CRM,Creme,Ready-to-Wear,Unisex,Tops,Tops,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,124858.6,36526.11,213,153902.99,115001.36,28827.59,214,154625.54,819,521,298,770,538,0
MV-21164,Men Shorts Relaxed,VRT,Vert,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,25332.17,8278.44,37,31946.89,33390.58,9283.56,48,41444.61,84,68,16,117,79,0
MV-82924,Women Low Top Classic,NOI,Noir,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,98455.19,29591.16,168,137708.62,94339.43,23643.86,167,136888.92,288,174,114,293,222,0
MV-43681,Men Low Top Luxe,BRG,Bordeaux,Footwear,Men,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,260751.84,85182.93,454,342040.53,210316.55,63941.74,354,266701.21,637,443,194,595,473,0
MV-31798,Women Shoulder Bags Essential,CRM,Cognac,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,77006.44,21182.39,74,103678.75,99099.61,32637.58,87,121892.59,46,34,12,56,39,0
MV-72722,Women Midi Dresses Slim,TRP,Taupe,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,141238.81,39645.65,215,187828.62,169238.69,60934.67,245,214037.26,856,549,307,786,494,0
MV-14705,Men Baseball Caps Modern,VRT,Vert,Accessories,Men,Hats,Baseball Caps,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,20355.14,6109.23,40,24172.89,19899.21,5595.03,38,22964.24,89,88,1,77,53,0
MV-59009,Women Earrings Slim,ARG,Argent,Accessories,Women,Jewelry,Earrings,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,115206.61,37256.89,189,134832.02,80872.1,24028.33,145,103442.56,170,162,8,137,131,0
MV-65255,Women Evening Dresses Heritage,NVY,Navy,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,37011.32,11860.41,79,47771.81,34233.06,8752.2,78,47167.1,160,118,42,179,163,0
MV-71537,Women Trousers Heritage,BLU,Bleu Marine,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,25723.49,8511.78,45,30297.5,22763.02,8475.0,39,26257.83,113,110,3,81,67,0
MV-54589,Women Carry-On Slim,GRG,Greige,Leather Goods,Women,Luggage,Carry-On,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,80811.2,22387.58,72,99330.53,68199.83,25110.27,55,75877.49,182,134,48,122,108,0
