plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-62383,Men Berets Relaxed,ARG,Argent,Accessories,Men,Hats,Berets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,9047.57,2579.37,22,11072.12,9390.41,3163.19,25,12581.96,86,64,22,99,67,0
MV-20328,Men Clutches,CAM,Camel,Leather Goods,Men,Handbags,Clutches,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,2000.76,630.04,2,2609.34,1811.14,613.97,2,2609.34,2,1,1,2,1,0
MV-57942,Women Chelsea Boots Modern,TRP,Taupe,Footwear,Women,Boots,Chelsea Boots,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,1453.39,380.86,2,1902.11,1532.83,474.47,2,1902.11,7,6,1,9,6,0
MV-14877,Women Necklaces Heritage,CRM,Creme,Accessories,Women,Jewelry,Necklaces,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,351.53,100.15,1,437.03,374.28,130.79,1,437.03,1,0,1,1,0,0
MV-26551,Women Mules Luxe,BRG,Bordeaux,Footwear,Women,Heels,Mules,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,43776.77,12944.98,85,61267.87,30971.61,11232.33,63,45410.3,68,53,15,60,46,0
MV-29597,Women Leather Belts,RSE,Rose Poudre,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,12993.93,4339.7,24,16779.63,15179.74,3977.68,25,17478.78,30,28,2,31,26,0
MV-28191,Women Chelsea Boots Luxe,ROG,Rouge,Footwear,Women,Boots,Chelsea Boots,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,64426.85,18684.81,101,81625.05,74785.45,24657.73,113,91323.08,374,272,102,407,263,0
MV-30644,Men Chain Belts Slim,SBL,Sable,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,37348.88,13801.77,35,48954.73,29050.92,9317.42,27,37765.08,136,87,49,104,90,0
MV-60052,Unisex Evening Dresses,VRT,Vert,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,17244.26,6179.82,38,22328.98,13495.15,4956.34,33,19390.96,148,130,18,126,105,0
MV-40005,Men Silk Scarves Classic,SBL,Sable,Accessories,Men,Scarves,Silk Scarves,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,16857.02,4426.04,45,22812.85,22391.92,8461.71,55,27882.37,104,76,28,111,86,0
MV-71797,Men Shoulder Bags Classic,ARG,Argent,Leather Goods,Men,Handbags,Shoulder Bags,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,30103.48,8018.69,79,40474.84,37345.73,9539.07,92,47135.25,44,27,17,43,30,0
MV-38760,Unisex Rings Heritage,NVY,Navy,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,6577.16,2464.33,20,8690.39,5423.04,1567.38,18,7821.35,65,46,19,53,35,0
MV-48177,Women Card Holders Essential,CHP,Champagne,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3675.05,1189.96,8,5525.25,4081.45,1520.89,9,6215.91,18,15,3,17,12,0
MV-27961,Women Blouses Signature,NVY,Navy,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,30525.23,10656.71,51,39070.94,37715.11,10508.67,59,45199.71,136,85,51,129,96,0
MV-21542,Women Clutches Signature,SBL,Sable,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,25191.33,6828.68,25,32909.06,23273.77,7909.24,24,31592.7,68,62,6,55,38,0
MV-77538,Men Check-In Signature,NOI,Noir,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,28525.59,7774.79,37,34478.28,36935.27,10749.39,47,43796.74,138,120,18,194,155,0
MV-62296,Unisex Bracelets Signature,BLU,Bleu Marine,Accessories,Unisex,Jewelry,Bracelets,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,27198.11,9509.09,66,32399.49,25919.01,9449.83,62,30435.88,109,95,14,92,73,0
MV-57942,Women Chelsea Boots Modern,ANT,Anthracite,Footwear,Women,Boots,Chelsea Boots,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,26032.13,9077.14,43,36332.49,31992.67,10372.23,49,41402.14,170,131,39,230,214,0
MV-36318,Women Ankle Boots Slim,NVY,Navy,Footwear,Women,Boots,Ankle Boots,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,33849.23,12223.06,61,46510.72,33976.17,12814.39,57,43460.84,166,116,50,185,117,0
MV-62296,Unisex Bracelets Signature,BEG,Beige,Accessories,Unisex,Jewelry,Bracelets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,19313.85,4951.7,49,27228.44,21171.36,7790.02,52,28895.49,52,32,20,52,45,0
MV-11214,Men Coats Heritage,RSE,Rose Poudre,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,39281.88,13405.55,85,52951.23,41506.24,15132.89,82,51082.37,309,202,107,280,279,0
MV-29080,Men Jackets Relaxed,CRM,Creme,Ready-to-Wear,Men,Outerwear,Jackets,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,19355.52,6788.83,77,26280.78,20537.01,6518.19,75,25598.16,293,233,60,249,181,0
MV-42541,Women Blazers Slim,TAN,Tan,Ready-to-Wear,Women,Suits,Blazers,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,20781.7,6876.18,48,27160.03,20419.45,6974.4,48,27160.03,144,108,36,174,159,0
MV-48462,Women Ankle Boots Relaxed,RSE,Rose Poudre,Footwear,Women,Boots,Ankle Boots,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,58854.24,18948.39,72,67814.07,60435.48,18944.22,81,76290.83,79,55,24,99,75,0
MV-73242,Men Chain Belts Luxe,ANT,Anthracite,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,115112.72,37912.36,131,149139.44,136179.15,50963.0,153,174185.75,80,56,24,83,65,0
MV-60052,Unisex Evening Dresses,ARG,Argent,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,8398.84,2271.04,35,11618.69,7089.09,2323.67,27,8962.99,77,71,6,51,42,0
MV-56346,Women Clutches Essential,RSE,Rose Poudre,Leather Goods,Women,Handbags,Clutches,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,21665.92,6261.79,33,29522.01,19039.06,5251.46,27,24154.38,28,23,5,24,17,0
MV-20336,Men Blazers Heritage,GRG,Greige,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,33413.41,10371.53,91,41646.22,24274.65,8225.92,66,30204.95,294,286,8,207,190,0
MV-80236,Women Coats Slim,CHP,Champagne,Ready-to-Wear,Women,Outerwear,Coats,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,23458.61,7794.36,55,30010.03,26318.52,8593.46,62,33829.48,173,138,35,194,193,0
MV-78614,Women Trousers Signature,CRM,Cognac,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1797.54,555.66,4,2265.07,1840.4,541.02,4,2265.07,5,3,2,7,5,0
MV-27961,Women Blouses Signature,CHP,Champagne,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,35387.07,10864.32,141,44756.31,25826.23,8974.58,101,32059.48,210,189,21,122,104,0
MV-60052,Unisex Evening Dresses,VRT,Vert,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,309.9,114.06,1,413.82,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-44099,Women Trousers Essential,BRG,Bordeaux,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,54244.21,20458.05,87,73505.42,56654.88,18008.72,95,80264.53,209,161,48,227,162,0
MV-92478,Women Blazers Classic,NVY,Navy,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,54802.2,14050.04,90,75834.2,56664.61,16316.99,90,75834.2,160,131,29,180,126,0
MV-95918,Women Suit Sets Modern,ANT,Anthracite,Ready-to-Wear,Women,Suits,Suit Sets,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,55566.4,16412.12,194,68166.45,63080.36,16639.53,232,81518.64,122,98,24,120,109,0
MV-23238,Women Knitwear Essential,RSE,Rose Poudre,Ready-to-Wear,Women,Tops,Knitwear,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1104.95,297.33,3,1563.39,1071.19,342.01,3,1563.39,7,5,2,9,8,0
MV-42541,Women Blazers Slim,BEG,Beige,Ready-to-Wear,Women,Suits,Blazers,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,35331.59,12765.58,57,46436.23,26608.76,7473.34,49,39918.87,200,163,37,158,154,0
MV-70931,Men Chain Belts Essential,ARG,Argent,Leather Goods,Men,Belts,Chain Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,22823.27,7917.07,35,29398.16,18304.69,6374.29,29,24358.47,37,30,7,30,18,0
MV-13396,Women Wallets Slim,NVY,Navy,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,21411.03,5695.26,25,27577.55,19447.09,5156.56,22,24268.25,95,64,31,100,80,0
MV-36143,Unisex Weekender Heritage,TAN,Tan,Leather Goods,Unisex,Luggage,Weekender,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,4621.49,1400.81,6,6105.88,5166.41,1340.82,7,7123.52,5,4,1,6,3,0
MV-36143,Unisex Weekender Heritage,ECR,Ecru,Leather Goods,Unisex,Luggage,Weekender,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,38825.42,10943.1,52,52390.53,33018.08,10674.69,43,43322.94,187,124,63,127,104,0
MV-99353,Women Tote Bags,SBL,Sable,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,33967.33,8921.23,41,47564.56,37471.03,11208.87,44,51044.89,87,66,21,92,66,0
MV-83975,Unisex Baseball Caps Classic,BRG,Bordeaux,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,4134.4,1469.81,7,5055.36,3433.81,984.1,6,4333.17,26,17,9,19,14,0
MV-71797,Men Shoulder Bags Classic,ANT,Anthracite,Leather Goods,Men,Handbags,Shoulder Bags,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,31796.17,8466.09,60,42323.74,26534.92,8857.32,49,34564.39,69,44,25,63,39,0
MV-96761,Men Jackets Essential,TAN,Tan,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,26492.5,8109.56,85,33484.11,22790.95,6535.87,83,32696.25,305,212,93,336,327,0
MV-29080,Men Jackets Relaxed,CRM,Cognac,Ready-to-Wear,Men,Outerwear,Jackets,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,54189.31,15363.66,92,72658.73,61094.95,19497.18,104,82135.96,114,101,13,107,65,0
MV-84341,Men Sandals Signature,SBL,Sable,Footwear,Men,Heels,Sandals,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,120093.4,36761.05,149,173632.88,165305.04,59155.52,183,213253.81,133,129,4,177,111,0
MV-24530,Women Day Dresses Luxe,NVY,Navy,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,13362.05,4564.29,33,17014.72,10409.26,3497.28,29,14952.33,62,42,20,52,46,0
MV-66349,Women Crossbody Bags Modern,CHP,Champagne,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,186365.11,70103.07,194,242669.43,234066.39,78078.11,251,313969.21,517,344,173,676,663,0
MV-98501,Women Blouses Relaxed,GRG,Greige,Ready-to-Wear,Women,Tops,Blouses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,32069.52,9329.21,127,44502.03,32347.77,10618.71,116,40647.53,271,209,62,292,234,0
MV-60181,Women Jackets Classic,RSE,Rose Poudre,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,6100.18,1878.27,22,7629.17,7618.58,2689.38,27,9363.07,52,44,8,60,41,0
MV-92478,Women Blazers Classic,ROG,Rouge,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,3504.5,1129.44,11,4609.88,2336.46,849.62,8,3352.64,42,36,6,33,22,0
MV-29080,Men Jackets Relaxed,CRM,Cognac,Ready-to-Wear,Men,Outerwear,Jackets,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,13888.86,5077.12,36,19888.03,12960.72,4548.98,34,18783.14,98,83,15,110,76,0
MV-46421,Women Knee High Slim,GRG,Greige,Footwear,Women,Boots,Knee High,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,11369.09,3960.2,32,14158.27,12289.82,3271.4,33,14600.72,40,30,10,35,25,0
MV-82910,Men Shirts Signature,TAN,Tan,Ready-to-Wear,Men,Tops,Shirts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,23920.39,6546.91,54,32288.0,29823.25,8824.65,62,37071.4,161,118,43,150,115,0
MV-15014,Women Bracelets Modern,SBL,Sable,Accessories,Women,Jewelry,Bracelets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,17012.33,6130.98,55,21220.26,16380.59,4364.66,57,21991.91,205,197,8,208,161,0
MV-96760,Women Blouses Signature,CAM,Camel,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,51809.41,15755.29,87,63315.33,48779.44,15272.51,78,56765.47,158,152,6,129,106,0
MV-36143,Unisex Weekender Heritage,CHP,Champagne,Leather Goods,Unisex,Luggage,Weekender,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,45943.29,15685.15,45,58828.68,51061.81,16683.01,55,71901.72,164,141,23,237,150,0
MV-44664,Women Shoulder Bags Modern,ANT,Anthracite,Leather Goods,Women,Handbags,Shoulder Bags,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,2370.39,643.02,7,3388.08,2481.74,770.2,7,3388.08,5,3,2,4,3,0
MV-68929,Women Crossbody Bags Relaxed,VRT,Vert,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,38220.45,10897.48,124,55388.85,33226.42,9981.23,107,47795.22,462,431,31,416,272,0
MV-23238,Women Knitwear Essential,NOI,Noir,Ready-to-Wear,Women,Tops,Knitwear,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,11354.52,3033.88,23,14488.77,14648.09,4077.87,27,17008.56,30,24,6,37,33,0
MV-94058,Women Chain Belts,CRM,Cognac,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,144943.04,53335.27,225,172724.86,115287.06,31082.6,186,142785.88,557,374,183,500,415,0
MV-74866,Women Wool Scarves Luxe,NVY,Navy,Accessories,Women,Scarves,Wool Scarves,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,3478.73,1272.23,7,4531.34,2746.36,929.2,6,3884.0,4,3,1,4,3,0
MV-69446,Unisex Evening Dresses Modern,NOI,Noir,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,135145.63,41890.84,201,180234.35,140952.81,50736.64,206,184717.8,517,385,132,593,489,0
MV-23238,Women Knitwear Essential,IVR,Ivoire,Ready-to-Wear,Women,Tops,Knitwear,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,3291.55,1091.33,6,4512.13,2159.61,617.91,4,3008.08,21,18,3,17,11,0
MV-20328,Men Clutches,ARG,Argent,Leather Goods,Men,Handbags,Clutches,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,12655.34,3326.29,16,16537.61,13738.51,5181.87,19,19638.41,52,46,6,51,47,0
MV-90209,Men Suit Sets Modern,GRG,Greige,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,709.22,252.44,3,959.51,438.26,115.9,2,639.67,7,6,1,5,4,0
MV-88366,Men Blazers Classic,CAM,Camel,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,49494.91,13720.99,77,69539.5,50660.11,15240.82,76,68636.39,272,238,34,244,203,0
MV-96870,Women Day Dresses Relaxed,NOI,Noir,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,53545.52,19867.52,120,73919.33,63611.99,17916.14,147,90551.18,263,228,35,361,240,0
MV-60181,Women Jackets Classic,TAN,Tan,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,17326.14,4583.93,36,26327.69,16747.82,5808.8,36,26327.69,113,79,34,115,94,0
MV-89299,Men Bracelets Luxe,NOI,Noir,Accessories,Men,Jewelry,Bracelets,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,72850.17,18275.86,167,87061.7,72347.57,23944.17,166,86540.38,471,443,28,384,276,0
MV-92478,Women Blazers Classic,GRG,Greige,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,35638.07,11557.33,56,46527.12,39747.54,10320.8,61,50681.32,48,33,15,54,53,0
MV-12671,Men Ballet Flats Slim,TRP,Taupe,Footwear,Men,Flats,Ballet Flats,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,16424.2,6042.21,63,24178.5,13418.17,4287.74,48,18421.71,123,78,45,105,87,0
MV-60052,Unisex Evening Dresses,VRT,Vert,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,48019.44,12607.97,118,69649.96,41205.81,11971.45,101,59615.64,276,256,20,239,204,0
MV-29597,Women Leather Belts,CHP,Champagne,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,9549.63,3208.15,22,12130.89,7342.93,2115.31,16,8822.46,54,48,6,41,34,0
MV-80798,Men Chain Belts Modern,CRM,Cognac,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,13985.17,3931.96,27,19816.03,13503.03,3410.81,23,16880.32,22,20,2,16,9,0
MV-93717,Women Leather Belts Heritage,BLU,Bleu Marine,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,94531.26,30996.0,150,138727.91,98915.3,29925.73,164,151675.85,547,479,68,553,367,0
MV-30644,Men Chain Belts Slim,SBL,Sable,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,100207.27,26458.56,146,141538.01,109361.7,35274.14,152,147354.65,408,278,130,358,348,0
MV-52487,Men Mini Bags Luxe,BEG,Beige,Leather Goods,Men,Handbags,Mini Bags,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,173681.92,51804.61,238,209388.86,131495.78,39886.11,183,161000.68,825,525,300,517,413,0
MV-56019,Men Shorts Slim,RSE,Rose Poudre,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,48647.61,17225.35,147,68612.23,61996.11,20522.53,177,82614.72,402,295,107,424,322,0
MV-82512,Women Shorts Heritage,ROG,Rouge,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,5510.88,1816.86,8,7640.09,5083.87,1670.91,7,6685.08,21,20,1,20,15,0
MV-30730,Men High Top Luxe,NVY,Navy,Footwear,Men,Sneakers,High Top,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,47346.78,16946.1,110,71005.2,34947.47,9729.55,84,54222.15,436,283,153,268,226,0
MV-39444,Men Key Holders Relaxed,NVY,Navy,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,31760.54,8378.03,33,45009.64,24041.99,6564.9,23,31370.35,111,93,18,68,45,0
MV-67939,Women Weekender Classic,BRG,Bordeaux,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,187673.68,55087.28,297,266024.86,228080.34,63096.72,346,309914.48,1034,706,328,1136,682,0
MV-88366,Men Blazers Classic,BLU,Bleu Marine,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,17082.95,5517.0,40,22329.57,19059.19,5141.84,41,22887.8,46,39,7,42,32,0
MV-68929,Women Crossbody Bags Relaxed,SBL,Sable,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,22754.36,8178.59,51,29567.58,23301.03,7513.39,57,33046.12,120,100,20,146,133,0
MV-26912,Men Suit Sets Essential,CRM,Cognac,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,18126.95,5267.34,47,23330.78,20155.72,6266.67,54,26805.58,67,44,23,73,56,0
MV-44687,Men Card Holders Modern,CRM,Cognac,Leather Goods,Men,Small Leather Goods,Card Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,14207.43,3697.14,24,19217.76,16551.38,4276.64,26,20819.24,18,16,2,17,11,0
MV-44664,Women Shoulder Bags Modern,ROG,Rouge,Leather Goods,Women,Handbags,Shoulder Bags,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,1862.12,535.48,4,2287.76,2109.6,635.72,5,2859.7,10,8,2,15,14,0
MV-66349,Women Crossbody Bags Modern,BRG,Bordeaux,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,96593.7,34595.71,143,123463.21,99108.58,29828.31,140,120873.07,319,308,11,324,305,0
MV-64524,Women Check-In Modern,CAM,Camel,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,36547.2,9195.19,103,52853.07,45089.47,15687.32,117,60036.98,383,339,44,381,246,0
MV-57943,Women Shorts Essential,CRM,Creme,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1967.8,521.95,9,2430.82,1452.01,434.33,7,1890.64,29,18,11,25,19,0
MV-96275,Women Coats Essential,ARG,Argent,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,59615.48,20222.16,95,86333.88,68508.37,17407.08,115,104509.44,305,234,71,361,267,0
MV-30253,Men Weekender Essential,ROG,Rouge,Leather Goods,Men,Luggage,Weekender,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,33131.99,8446.86,62,46739.04,32943.74,10928.28,67,50508.32,95,62,33,114,92,0
MV-44687,Men Card Holders Modern,SBL,Sable,Leather Goods,Men,Small Leather Goods,Card Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,10560.56,3220.03,33,14111.39,13807.98,4367.17,41,17532.33,61,38,23,74,63,0
MV-54942,Men Square Frames Relaxed,IVR,Ivoire,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,5307.54,1363.12,18,7381.69,5295.02,1651.87,18,7381.69,62,46,16,54,39,0
MV-31798,Women Shoulder Bags Essential,ANT,Anthracite,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,101378.07,30481.68,124,142297.69,101199.5,28872.44,129,148035.5,299,188,111,368,227,0
MV-26912,Men Suit Sets Essential,BEG,Beige,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,15187.62,4413.56,76,20130.79,20545.84,7200.99,93,24633.73,293,205,88,362,272,0
MV-71474,Men Loafers Relaxed,VRT,Vert,Footwear,Men,Flats,Loafers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,13519.16,4831.29,50,17768.78,14462.1,3994.59,57,20256.41,170,119,51,194,183,0
MV-99224,Men Day Dresses Relaxed,ECR,Ecru,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,20886.35,6036.81,59,26580.32,23938.5,7738.71,66,29733.92,107,88,19,108,98,0
MV-12671,Men Ballet Flats Slim,BRG,Bordeaux,Footwear,Men,Flats,Ballet Flats,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3142.64,1056.54,6,4362.47,2554.14,818.18,5,3635.4,16,12,4,13,8,0
MV-70931,Men Chain Belts Essential,NVY,Navy,Leather Goods,Men,Belts,Chain Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,17328.0,4794.77,40,23213.48,14221.09,4398.24,34,19731.46,53,49,4,47,34,0
MV-12180,Men High Top Signature,BEG,Beige,Footwear,Men,Sneakers,High Top,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3143.53,1091.77,13,4234.81,3563.11,1116.8,14,4560.56,18,13,5,16,11,0
MV-66349,Women Crossbody Bags Modern,SBL,Sable,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,7727.6,2593.13,14,10470.31,10839.08,4080.19,17,12713.95,18,17,1,26,15,0
MV-58566,Men Leather Belts Relaxed,BLU,Bleu Marine,Leather Goods,Men,Belts,Leather Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,47802.55,17250.21,68,68364.87,45327.79,13674.33,67,67359.5,128,77,51,135,94,0
MV-92478,Women Blazers Classic,VRT,Vert,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,61404.25,18493.15,153,82651.2,77697.43,23762.32,198,106960.38,180,142,38,196,177,0
MV-99173,Women Card Holders Modern,BLU,Bleu Marine,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,25909.94,8695.38,32,32339.27,29883.82,8947.45,38,38402.89,89,75,14,114,75,0
MV-40005,Men Silk Scarves Classic,CHP,Champagne,Accessories,Men,Scarves,Silk Scarves,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,8921.47,3006.53,14,11308.32,7495.69,2597.93,11,8885.11,20,15,5,18,16,0
MV-25974,Women Chain Belts,IVR,Ivoire,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,37366.79,10408.76,66,52850.37,27292.02,9748.07,52,41639.68,99,95,4,89,61,0
