plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-99173,Women Card Holders Modern,GRG,Greige,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,39484.88,10621.58,66,57795.38,36222.18,10511.82,62,54292.63,123,81,42,127,106,0
MV-49576,Women Jackets Classic,TRP,Taupe,Ready-to-Wear,Women,Outerwear,Jackets,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,781681.18,246227.78,1534,1074269.99,997216.92,269771.3,1916,1341787.02,3800,2613,1187,4626,3932,0
MV-99173,Women Card Holders Modern,RSE,Rose Poudre,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,35335.5,9687.18,77,44013.26,48003.64,15586.44,97,55445.28,187,125,62,214,144,0
MV-46421,Women Knee High Slim,BEG,Beige,Footwear,Women,Boots,Knee High,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,199363.93,74588.95,452,268266.16,174049.29,44215.86,439,260550.54,508,358,150,454,405,0
MV-25974,Women Chain Belts,CRM,Creme,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,194526.49,68916.18,236,256934.64,262408.06,94650.46,287,312458.66,127,106,21,164,117,0
MV-69692,Women Suit Sets Essential,RSE,Rose Poudre,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,42939.49,14332.55,87,60296.05,35914.34,12055.22,68,47127.95,266,253,13,227,151,0
MV-89507,Women Blazers Essential,BLU,Bleu Marine,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,86053.08,22837.31,164,113289.82,94529.68,27441.16,176,121579.32,549,338,211,627,429,0
MV-65444,Women Berets,GRG,Greige,Accessories,Women,Hats,Berets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,200300.62,55591.07,385,274178.56,179692.66,48977.69,367,261359.82,1277,1082,195,1266,1020,0
MV-87993,Women Fedoras Modern,ARG,Argent,Accessories,Women,Hats,Fedoras,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,147577.87,46714.65,450,205246.85,169329.79,50869.82,540,246296.22,1461,1178,283,1948,1606,0
MV-28191,Women Chelsea Boots Luxe,IVR,Ivoire,Footwear,Women,Boots,Chelsea Boots,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,27325.36,8205.15,36,39007.0,22286.81,6396.76,32,34672.89,52,49,3,47,42,0
MV-62044,Women Low Top Classic,CRM,Creme,Footwear,Women,Sneakers,Low Top,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,40037.05,13730.07,87,51626.07,48576.21,13087.4,96,56966.69,145,136,9,152,107,0
MV-26912,Men Suit Sets Essential,BLU,Bleu Marine,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,34380.89,10930.86,85,44166.58,41239.77,15008.9,109,56637.15,194,168,26,239,162,0
MV-27961,Women Blouses Signature,GRG,Greige,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,3392.31,1133.19,9,4759.6,2940.6,900.45,7,3701.91,30,19,11,23,15,0
MV-17331,Women Key Holders Relaxed,BEG,Beige,Leather Goods,Women,Small Leather Goods,Key Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,203675.09,59080.34,191,257809.75,225686.76,72147.61,211,284805.54,112,68,44,139,105,0
MV-59015,Unisex Baseball Caps Relaxed,CAM,Camel,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,242635.2,63475.62,404,314900.71,273237.03,86309.05,455,354653.02,246,211,35,255,220,0
MV-20336,Men Blazers Heritage,ROG,Rouge,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,49338.06,16935.28,100,68615.76,53822.51,13559.75,124,85083.55,222,194,28,241,197,0
MV-66881,Men Trousers Modern,ROG,Rouge,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,100474.92,31598.45,282,143806.88,91255.29,26028.95,253,129018.23,1015,997,18,734,685,0
MV-70931,Men Chain Belts Essential,BLU,Bleu Marine,Leather Goods,Men,Belts,Chain Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,165059.48,60675.27,207,217057.88,148892.47,43126.04,183,191891.75,130,83,47,104,82,0
MV-13396,Women Wallets Slim,CAM,Camel,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,56495.53,14477.48,98,72642.95,72364.89,26925.22,113,83761.77,104,100,4,113,88,0
MV-10336,Men Blazers Heritage,GRG,Greige,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,11408.22,3726.83,31,16656.53,8758.73,3144.28,26,13970.0,82,59,23,68,62,0
MV-55830,Women Jeans Heritage,IVR,Ivoire,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,104084.82,34523.29,259,148697.92,89472.01,23627.81,237,136067.21,356,221,135,342,291,0
MV-62772,Men Tote Bags Signature,IVR,Ivoire,Leather Goods,Men,Handbags,Tote Bags,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,265454.25,98741.93,404,388595.93,222267.03,60365.78,313,301065.66,426,387,39,302,183,0
MV-99224,Men Day Dresses Relaxed,BLU,Bleu Marine,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,125978.74,39885.83,242,161611.31,147925.43,42752.09,293,195669.89,588,402,186,583,355,0
MV-97684,Unisex Bracelets Luxe,VRT,Vert,Accessories,Unisex,Jewelry,Bracelets,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,748.14,203.48,3,940.86,758.79,269.87,3,940.86,5,3,2,4,2,0
MV-54942,Men Square Frames Relaxed,VRT,Vert,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,23849.29,8505.3,51,33381.34,23053.52,8757.69,54,35344.94,120,94,26,109,103,0
MV-54725,Women Suit Trousers Classic,RSE,Rose Poudre,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,4501.66,1499.19,15,5593.03,4128.24,1359.01,13,4847.29,58,41,17,47,37,0
MV-80236,Women Coats Slim,CHP,Champagne,Ready-to-Wear,Women,Outerwear,Coats,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,99552.62,27358.93,177,130988.2,117495.87,33653.64,204,150969.45,554,375,179,511,363,0
MV-69692,Women Suit Sets Essential,CAM,Camel,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,164593.99,48424.64,296,214174.81,216434.54,54700.01,349,252523.67,1109,860,249,1393,1069,0
MV-84531,Women Check-In Classic,NVY,Navy,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,10497.59,3851.4,24,14356.67,12893.15,3801.03,29,17347.64,71,43,28,91,70,0
MV-39389,Women Mules Modern,ANT,Anthracite,Footwear,Women,Heels,Mules,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,268982.84,92925.02,382,371935.35,212298.77,55796.73,277,269701.81,888,758,130,694,425,0
MV-50768,Men Knitwear Modern,BRG,Bordeaux,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,43288.24,13436.96,170,54224.09,31821.83,9313.32,120,38275.83,414,271,143,340,310,0
MV-82135,Women Trousers Slim,NOI,Noir,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,142085.33,48932.32,245,169345.86,131926.17,46731.43,243,167963.45,689,661,28,591,402,0
MV-35272,Men Check-In Modern,IVR,Ivoire,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,525854.21,186514.48,745,653456.17,426440.53,117464.52,601,527150.55,2618,1683,935,2017,1736,0
MV-70443,Women Card Holders Heritage,NVY,Navy,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,14741.48,4624.49,18,20755.19,16181.74,4888.86,20,23061.32,20,19,1,20,19,0
MV-70648,Women Tops,GRG,Greige,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,169765.39,63556.4,485,245848.25,174690.68,49919.25,515,261055.36,403,349,54,501,456,0
MV-83975,Unisex Baseball Caps Classic,VRT,Vert,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,5111.98,1308.09,28,6937.09,4999.37,1782.89,30,7432.59,71,60,11,72,51,0
MV-71057,Women Boots,CAM,Camel,Footwear,Women,Heels,Boots,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,70817.77,25858.26,104,96059.4,83232.44,29791.52,127,117303.31,273,254,19,310,286,0
MV-63225,Unisex Key Holders,NOI,Noir,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,161492.15,57273.86,399,239949.32,172208.93,45669.52,382,229725.92,1180,845,335,1278,851,0
MV-86484,Men Blazers Essential,VRT,Vert,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,125634.53,38367.53,496,177789.8,118796.22,33586.39,473,169545.52,1862,1755,107,1787,1209,0
MV-51441,Women Jackets Modern,ANT,Anthracite,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,56501.06,19618.73,148,80174.52,71117.04,25843.32,170,92092.35,544,466,78,603,525,0
MV-40595,Women Day Dresses Heritage,ECR,Ecru,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,68904.64,19407.88,189,91298.83,75530.66,22913.76,202,97578.65,452,401,51,551,431,0
MV-20328,Men Clutches,CHP,Champagne,Leather Goods,Men,Handbags,Clutches,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,169263.27,47050.14,258,216981.18,130803.75,42421.86,184,154746.27,912,802,110,638,388,0
MV-54725,Women Suit Trousers Classic,ECR,Ecru,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,93925.92,27499.6,375,126801.44,107898.21,36700.52,403,136269.29,297,244,53,300,262,0
MV-79615,Women Midi Dresses Slim,SBL,Sable,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,16818.42,6040.69,27,22342.01,20585.44,6108.39,35,28961.87,13,9,4,18,14,0
MV-12180,Men High Top Signature,SBL,Sable,Footwear,Men,Sneakers,High Top,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,229228.48,80513.1,348,311363.66,172324.11,64452.8,280,250522.49,1083,658,425,1002,615,0
MV-85156,Women Chain Belts Essential,CHP,Champagne,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,58404.28,17631.23,137,84291.48,52794.43,13769.55,126,77523.55,110,77,33,91,59,0
MV-78146,Men Day Dresses,NOI,Noir,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,60117.83,16166.4,125,75889.29,50491.37,14818.74,108,65568.35,77,71,6,65,59,0
MV-28191,Women Chelsea Boots Luxe,BLU,Bleu Marine,Footwear,Women,Boots,Chelsea Boots,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,59692.21,19506.0,115,72606.99,44567.22,12932.61,99,62505.15,426,298,128,368,255,0
MV-82512,Women Shorts Heritage,BEG,Beige,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,41231.74,14958.85,149,58600.54,45909.14,15154.53,153,60173.7,515,457,58,529,391,0
MV-71057,Women Boots,BLU,Bleu Marine,Footwear,Women,Heels,Boots,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,417027.22,147444.1,608,553232.54,370964.37,133868.28,553,503186.83,699,518,181,537,389,0
MV-45986,Women Chain Belts Classic,ARG,Argent,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,110275.49,39023.2,166,131735.57,134179.67,34023.77,189,149988.08,387,367,20,500,337,0
MV-68138,Women Tops Modern,GRG,Greige,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,243892.87,77244.98,642,307239.2,181197.8,58139.6,508,243111.4,765,677,88,719,450,0
MV-73736,Women Key Holders Relaxed,ROG,Rouge,Leather Goods,Women,Small Leather Goods,Key Holders,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,36048.93,10627.88,41,45666.12,42540.57,12593.05,46,51235.16,110,68,42,147,140,0
MV-82924,Women Low Top Classic,GRG,Greige,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,209452.04,61043.04,270,295602.22,260660.75,91338.43,349,382093.24,742,478,264,948,909,0
MV-62044,Women Low Top Classic,GRG,Greige,Footwear,Women,Sneakers,Low Top,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,138672.32,44651.33,350,174689.03,192098.66,72800.05,451,225099.3,974,672,302,1185,986,0
MV-35272,Men Check-In Modern,CRM,Cognac,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,185693.8,66862.66,238,273484.44,221711.11,80703.42,299,343579.19,671,500,171,713,456,0
MV-76039,Women Boots Relaxed,CRM,Creme,Footwear,Women,Heels,Boots,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,144892.4,42541.22,195,178136.39,140730.19,44934.73,207,189098.63,763,642,121,740,731,0
MV-48462,Women Ankle Boots Relaxed,CHP,Champagne,Footwear,Women,Boots,Ankle Boots,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,117471.76,42123.25,174,157050.17,137210.44,36841.62,195,176004.5,323,214,109,336,327,0
MV-71057,Women Boots,VRT,Vert,Footwear,Women,Heels,Boots,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,148713.89,42537.04,413,190120.92,174486.31,56600.19,447,205772.52,1402,1300,102,1473,916,0
MV-65296,Women Ankle Boots Slim,BLU,Bleu Marine,Footwear,Women,Boots,Ankle Boots,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,187488.47,61333.48,361,253717.63,180089.6,56647.95,335,235444.34,761,725,36,742,589,0
MV-44664,Women Shoulder Bags Modern,CRM,Cognac,Leather Goods,Women,Handbags,Shoulder Bags,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,22087.13,7875.44,27,30451.77,28222.68,9266.89,34,38346.68,78,48,30,109,107,0
MV-29080,Men Jackets Relaxed,SBL,Sable,Ready-to-Wear,Men,Outerwear,Jackets,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,255623.81,76208.33,395,315871.86,220466.21,72755.58,347,277487.43,1030,763,267,755,561,0
MV-76249,Men Clutches Luxe,BRG,Bordeaux,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,82823.72,29332.79,112,117336.87,68361.1,23709.41,86,90097.96,142,120,22,129,114,0
MV-62196,Women Blazers,ANT,Anthracite,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,20535.17,7131.49,61,26203.09,24825.29,8573.06,74,31787.35,61,40,21,67,57,0
MV-26683,Women Blazers Relaxed,ROG,Rouge,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,204785.55,55359.75,427,294214.15,171103.6,42786.37,376,259073.82,1427,1010,417,1067,726,0
MV-65296,Women Ankle Boots Slim,NOI,Noir,Footwear,Women,Boots,Ankle Boots,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,69805.87,20934.11,118,98551.55,75579.69,26733.12,115,96046.0,435,321,114,400,252,0
MV-42541,Women Blazers Slim,BLU,Bleu Marine,Ready-to-Wear,Women,Suits,Blazers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,205311.26,69323.96,346,266001.74,226076.79,73242.94,375,288296.68,1337,1124,213,1336,1323,0
MV-16895,Women Leather Belts Slim,BLU,Bleu Marine,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,49836.52,14930.34,64,60054.01,43919.82,12914.53,57,53485.6,100,63,37,96,64,0
MV-12260,Men Knee High Modern,IVR,Ivoire,Footwear,Men,Boots,Knee High,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,559.48,161.25,1,714.39,590.22,180.21,1,714.39,2,1,1,2,1,0
MV-33509,Unisex Fedoras Signature,NVY,Navy,Accessories,Unisex,Hats,Fedoras,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,87852.69,26726.1,143,120234.15,88615.76,24483.52,140,117711.76,362,259,103,324,312,0
MV-54185,Men Trousers Heritage,ARG,Argent,Ready-to-Wear,Men,Bottoms,Trousers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,6690.33,2312.2,22,10025.15,9144.76,3001.71,28,12759.28,75,72,3,107,103,0
MV-58434,Women Shoulder Bags Heritage,CAM,Camel,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,127186.81,48119.53,294,154713.05,123450.98,45381.71,288,151555.64,682,445,237,637,587,0
MV-78494,Men Suit Sets Essential,CRM,Cognac,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,16789.79,6081.03,67,23845.7,12836.21,3523.83,48,17083.49,205,162,43,137,86,0
MV-57942,Women Chelsea Boots Modern,SBL,Sable,Footwear,Women,Boots,Chelsea Boots,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,71937.31,25468.07,122,97459.49,65880.95,21846.28,109,87074.46,202,151,51,148,147,0
MV-47243,Men Boots Heritage,IVR,Ivoire,Footwear,Men,Heels,Boots,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,4519.95,1502.39,19,5917.94,3116.34,1023.49,14,4360.59,12,7,5,7,6,0
MV-67939,Women Weekender Classic,SBL,Sable,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,38781.77,12539.56,70,50770.05,30549.72,7670.71,58,42066.61,140,104,36,104,70,0
MV-76263,Women High Top Essential,NVY,Navy,Footwear,Women,Sneakers,High Top,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,127507.34,36956.08,319,150245.74,111057.6,38992.48,290,136587.04,464,416,48,445,357,0
MV-72722,Women Midi Dresses Slim,TRP,Taupe,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,7368.01,2551.95,34,9784.91,5203.5,1365.81,27,7770.37,90,54,36,59,35,0
MV-60052,Unisex Evening Dresses,BRG,Bordeaux,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,152709.34,51358.44,218,201525.95,122661.04,41863.17,174,160850.99,467,402,65,365,317,0
MV-94058,Women Chain Belts,CHP,Champagne,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,346779.57,131193.99,523,411874.41,376271.97,109353.04,610,480388.89,1952,1718,234,2466,1774,0
MV-65444,Women Berets,TRP,Taupe,Accessories,Women,Hats,Berets,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,50075.99,14471.13,238,67049.9,39473.9,10272.65,195,54935.84,644,501,143,533,338,0
MV-49618,Men Square Frames Classic,CAM,Camel,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,124854.0,34442.05,349,164795.09,113809.47,30080.53,311,146851.79,230,180,50,207,129,0
MV-88366,Men Blazers Classic,BEG,Beige,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,7340.39,2392.29,24,10065.12,7485.77,2447.4,27,11323.26,59,43,16,78,51,0
MV-42541,Women Blazers Slim,GRG,Greige,Ready-to-Wear,Women,Suits,Blazers,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,19849.75,5031.4,60,24536.37,18032.89,6393.62,51,20855.91,197,148,49,171,165,0
MV-40005,Men Silk Scarves Classic,ECR,Ecru,Accessories,Men,Scarves,Silk Scarves,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,235041.57,65417.09,471,339409.71,239224.48,61125.39,480,345895.24,496,478,18,516,314,0
MV-12128,Women Cat Eye Signature,CHP,Champagne,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,91683.45,23954.03,263,115756.63,75497.08,20965.6,235,103432.73,228,148,80,238,151,0
MV-48177,Women Card Holders Essential,GRG,Greige,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,193132.47,52160.82,214,234893.87,233433.68,61097.3,264,289775.61,218,157,61,283,192,0
MV-44687,Men Card Holders Modern,ARG,Argent,Leather Goods,Men,Small Leather Goods,Card Holders,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,252524.48,88287.78,228,294845.01,272155.62,75779.48,265,342692.67,758,624,134,706,470,0
MV-64377,Women Trousers Essential,NVY,Navy,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,65205.67,20974.97,112,90909.72,62294.73,19353.82,105,85227.86,439,423,16,350,248,0
MV-48462,Women Ankle Boots Relaxed,CHP,Champagne,Footwear,Women,Boots,Ankle Boots,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,7000.74,1887.49,9,8695.56,7194.14,2661.3,10,9661.73,5,3,2,6,5,0
MV-17816,Women Trousers Slim,CRM,Cognac,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,199518.66,65320.6,321,231123.71,229567.67,80106.9,373,268564.31,161,113,48,206,197,0
MV-80798,Men Chain Belts Modern,ECR,Ecru,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,216511.05,69583.27,238,268395.42,194758.8,51230.55,207,233436.35,149,144,5,137,104,0
MV-11214,Men Coats Heritage,TRP,Taupe,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,77069.85,20289.67,134,100180.9,69199.84,25670.59,118,88219.0,180,179,1,181,127,0
MV-91830,Women Bracelets,NVY,Navy,Accessories,Women,Jewelry,Bracelets,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,274873.51,78173.94,482,399796.03,336074.56,95754.96,539,447074.81,1099,661,438,1404,1111,0
MV-14705,Men Baseball Caps Modern,CAM,Camel,Accessories,Men,Hats,Baseball Caps,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,41533.38,13780.08,85,59587.06,50880.31,17519.98,103,72205.5,42,26,16,43,27,0
MV-59308,Men Knitwear Essential,VRT,Vert,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,40472.94,12634.54,73,49292.66,45812.97,16515.4,84,56720.32,82,55,27,113,96,0
MV-12128,Women Cat Eye Signature,ROG,Rouge,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,225091.72,81063.31,432,293513.48,205623.13,65117.61,408,277207.17,1672,1398,274,1320,1309,0
MV-83975,Unisex Baseball Caps Classic,ANT,Anthracite,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,81352.98,29548.57,334,105976.27,68735.4,22264.68,307,97409.33,1041,898,143,1030,863,0
MV-23238,Women Knitwear Essential,CAM,Camel,Ready-to-Wear,Women,Tops,Knitwear,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,51671.75,18998.59,151,68399.7,56083.54,16128.9,155,70211.62,203,173,30,249,187,0
MV-88366,Men Blazers Classic,CHP,Champagne,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,18853.28,5260.0,29,25880.18,23556.66,8375.19,34,30342.29,61,56,5,66,61,0
MV-29597,Women Leather Belts,BRG,Bordeaux,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,38598.03,9854.29,50,48263.24,35058.0,9961.32,42,40541.12,51,37,14,35,25,0
MV-84341,Men Sandals Signature,ROG,Rouge,Footwear,Men,Heels,Sandals,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,82633.85,24937.76,223,105465.42,76348.06,24469.53,220,104046.6,177,150,27,177,176,0
MV-95191,Women Coats Signature,BEG,Beige,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,33918.84,9880.31,101,44540.84,28401.06,9669.06,83,36602.87,195,126,69,135,90,0
MV-73532,Women Midi Dresses Modern,IVR,Ivoire,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,239557.04,63035.87,379,351794.4,192200.02,65198.3,321,297957.79,1415,951,464,1116,939,0
MV-44959,Women Blazers Modern,BLU,Bleu Marine,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,406795.58,105829.71,628,570572.98,418735.78,115475.95,643,584201.31,1283,939,344,1190,976,0
MV-30257,Women Weekender Relaxed,GRG,Greige,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,318898.91,94864.12,343,476194.52,417154.17,154543.57,430,596978.55,998,798,200,1429,991,0
MV-69634,Women Day Dresses Signature,NOI,Noir,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,65896.04,17415.69,99,93274.83,66362.34,24722.87,91,85737.47,137,131,6,115,96,0
MV-46421,Women Knee High Slim,ECR,Ecru,Footwear,Women,Boots,Knee High,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,211926.14,61557.78,326,284520.55,223718.31,65893.42,342,298484.75,1223,995,228,1085,906,0
MV-51116,Unisex Tops Essential,CRM,Creme,Ready-to-Wear,Unisex,Tops,Tops,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,51569.27,19347.07,90,71923.96,37996.18,12434.03,65,51945.09,94,89,5,69,62,0
