plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-79329,Men Suit Trousers Classic,CAM,Camel,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,3152.12,1116.33,14,4554.04,3417.43,1255.48,14,4554.04,37,33,4,38,29,0
MV-19869,Women Wool Scarves Slim,NVY,Navy,Accessories,Women,Scarves,Wool Scarves,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1586.59,556.8,7,2250.95,1761.28,601.31,7,2250.95,3,2,1,3,2,0
MV-20993,Men Wool Scarves Slim,SBL,Sable,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2609.04,954.91,4,3462.54,1997.45,499.92,3,2596.9,15,13,2,12,9,0
MV-96760,Women Blouses Signature,TRP,Taupe,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,9479.59,3261.17,15,12842.97,11677.7,3432.13,19,16267.77,49,33,16,71,50,0
MV-53655,Women Leather Belts Slim,RSE,Rose Poudre,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,6152.08,1551.41,8,7769.61,4034.23,1353.47,5,4856.01,20,19,1,12,10,0
MV-28191,Women Chelsea Boots Luxe,NVY,Navy,Footwear,Women,Boots,Chelsea Boots,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,3522.55,1331.35,6,4862.05,3035.97,760.62,5,4051.71,4,3,1,3,2,0
MV-55830,Women Jeans Heritage,BRG,Bordeaux,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,7711.6,2109.2,13,9814.22,8358.51,3051.79,14,10569.16,48,31,17,55,44,0
MV-19869,Women Wool Scarves Slim,VRT,Vert,Accessories,Women,Scarves,Wool Scarves,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,728.79,214.13,3,990.13,488.47,164.99,2,660.09,9,7,2,7,6,0
MV-35995,Unisex Check-In Modern,ANT,Anthracite,Leather Goods,Unisex,Luggage,Check-In,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,49676.73,16146.9,56,70573.0,42545.45,15705.84,44,55450.21,160,121,39,104,62,0
MV-96200,Women Suit Sets,RSE,Rose Poudre,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,30094.47,7894.47,43,36861.11,40471.22,11903.13,55,47147.93,90,66,24,124,111,0
MV-62772,Men Tote Bags Signature,VRT,Vert,Leather Goods,Men,Handbags,Tote Bags,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,14562.79,4707.38,26,18374.93,10683.82,3502.7,19,13427.83,93,57,36,80,59,0
MV-76249,Men Clutches Luxe,GRG,Greige,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1337.63,334.62,2,1984.26,690.68,182.94,1,992.13,7,6,1,5,4,0
MV-29597,Women Leather Belts,ARG,Argent,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,18022.23,4704.07,32,23881.64,14893.8,4016.04,28,20896.44,109,101,8,95,86,0
MV-20336,Men Blazers Heritage,CAM,Camel,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,20403.08,7349.3,35,25568.52,16537.1,5004.17,27,19724.29,100,83,17,66,52,0
MV-20350,Women Card Holders Essential,ARG,Argent,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,31228.7,10905.38,31,42773.38,29357.77,7659.07,33,45532.95,101,69,32,108,103,0
MV-54313,Women Wallets Classic,SBL,Sable,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2014.47,703.01,2,2457.17,1871.34,619.57,2,2457.17,2,1,1,2,1,0
MV-91830,Women Bracelets,CHP,Champagne,Accessories,Women,Jewelry,Bracelets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,6392.65,1813.39,22,9162.47,7536.61,2582.84,26,10828.38,51,45,6,69,47,0
MV-49363,Unisex Cashmere Scarves,TRP,Taupe,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,18970.46,6577.35,38,22780.2,15614.47,4222.21,34,20382.29,102,89,13,108,71,0
MV-76039,Women Boots Relaxed,TRP,Taupe,Footwear,Women,Heels,Boots,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,6114.01,1664.87,18,7995.98,6433.25,1670.96,17,7551.76,47,32,15,36,34,0
MV-48504,Women Slides Signature,NVY,Navy,Footwear,Women,Flats,Slides,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,7225.34,2736.47,22,10426.69,9535.43,3268.12,27,12796.39,56,33,23,74,47,0
MV-79615,Women Midi Dresses Slim,CRM,Creme,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,5467.95,1445.14,13,6969.96,6715.04,1868.45,16,8578.41,46,28,18,55,54,0
MV-96275,Women Coats Essential,BLU,Bleu Marine,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,4264.34,1196.45,16,5486.6,3313.45,1147.22,12,4114.95,33,22,11,24,23,0
MV-20745,Unisex Mini Bags Essential,ROG,Rouge,Leather Goods,Unisex,Handbags,Mini Bags,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,737.83,223.96,1,1069.73,775.61,206.5,1,1069.73,1,0,1,0,0,0
MV-26505,Men Leather Belts Relaxed,BLU,Bleu Marine,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,21081.94,7640.6,21,29342.08,17745.38,5433.1,17,23753.12,32,26,6,31,30,0
MV-21542,Women Clutches Signature,VRT,Vert,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,997.22,334.17,1,1276.85,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-52176,Women Check-In Relaxed,IVR,Ivoire,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,10738.21,3458.61,12,13430.85,7126.33,2109.49,8,8953.9,41,32,9,28,26,0
MV-17816,Women Trousers Slim,VRT,Vert,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,3946.62,1488.88,7,5076.24,4257.92,1431.49,7,5076.24,5,3,2,5,4,0
MV-15958,Men Pumps Heritage,NOI,Noir,Footwear,Men,Heels,Pumps,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,6681.19,1944.9,16,9354.94,5236.21,1786.53,14,8185.58,57,49,8,42,30,0
MV-49576,Women Jackets Classic,ECR,Ecru,Ready-to-Wear,Women,Outerwear,Jackets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2169.35,730.23,3,2550.28,1959.52,577.85,3,2550.28,11,9,2,11,8,0
MV-12665,Women Suit Trousers Essential,CRM,Creme,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,17539.48,4630.16,25,23321.04,22735.15,8398.31,31,28918.09,99,66,33,113,97,0
MV-83975,Unisex Baseball Caps Classic,IVR,Ivoire,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,20999.35,6610.3,33,26995.27,26739.71,8688.37,40,32721.53,48,44,4,61,55,0
MV-80798,Men Chain Belts Modern,BEG,Beige,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1863.79,704.79,3,2683.57,2019.7,639.67,3,2683.57,11,10,1,15,12,0
MV-92345,Women Leather Belts Modern,GRG,Greige,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2215.49,722.54,2,2585.54,1056.99,298.4,1,1292.77,5,4,1,4,3,0
MV-43586,Women Jeans Signature,CRM,Creme,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1875.39,664.87,3,2504.14,1276.74,427.62,2,1669.42,3,2,1,2,1,0
MV-90301,Men High Top,NOI,Noir,Footwear,Men,Sneakers,High Top,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,35578.93,12039.95,44,48103.16,38755.59,13298.53,47,51382.92,147,136,11,171,154,0
MV-79942,Men Blazers Essential,CRM,Cognac,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,10666.52,3760.44,16,14546.6,13044.95,3849.46,20,18183.25,20,15,5,27,21,0
MV-77033,Women Weekender Modern,TRP,Taupe,Leather Goods,Women,Luggage,Weekender,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,13437.85,4294.71,13,18426.97,14575.24,5111.74,16,22679.35,35,29,6,37,35,0
MV-97782,Women Leather Belts Signature,ANT,Anthracite,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1840.17,524.04,2,2443.19,949.56,310.89,1,1221.6,4,3,1,2,1,0
MV-37460,Men Jackets Heritage,CRM,Creme,Ready-to-Wear,Men,Outerwear,Jackets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,11952.41,4435.6,22,16271.24,9424.04,2864.19,18,13312.84,27,25,2,22,14,0
MV-92203,Men Clutches,NOI,Noir,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,31842.67,9642.73,43,41925.84,25418.11,8000.95,34,33150.66,162,136,26,130,87,0
MV-65255,Women Evening Dresses Heritage,CAM,Camel,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,27466.92,8418.2,37,32596.73,22947.07,7972.05,31,27310.78,40,25,15,29,20,0
MV-71474,Men Loafers Relaxed,VRT,Vert,Footwear,Men,Flats,Loafers,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,8380.81,2700.66,21,11607.46,7155.61,2155.03,19,10501.99,60,59,1,53,44,0
MV-42087,Men Slides Slim,RSE,Rose Poudre,Footwear,Men,Flats,Slides,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,468.56,132.32,1,636.81,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-77538,Men Check-In Signature,ECR,Ecru,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1594.32,498.49,2,2040.92,1672.34,506.59,2,2040.92,4,2,2,4,3,0
MV-76249,Men Clutches Luxe,CAM,Camel,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,605.66,196.15,1,787.32,0.0,0.0,0,0.0,3,1,2,2,1,0
MV-12671,Men Ballet Flats Slim,NOI,Noir,Footwear,Men,Flats,Ballet Flats,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,4377.93,1373.91,6,5820.59,4644.04,1540.58,6,5820.59,16,12,4,18,11,0
MV-80236,Women Coats Slim,BEG,Beige,Ready-to-Wear,Women,Outerwear,Coats,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,868.72,263.32,3,1226.47,957.63,351.28,3,1226.47,11,7,4,11,9,0
MV-57942,Women Chelsea Boots Modern,VRT,Vert,Footwear,Women,Boots,Chelsea Boots,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,1828.01,545.14,6,2186.53,2139.42,665.34,7,2550.95,11,8,3,15,9,0
MV-44687,Men Card Holders Modern,CRM,Creme,Leather Goods,Men,Small Leather Goods,Card Holders,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,9004.76,2450.06,10,12011.22,9852.6,2671.87,12,14413.47,16,11,5,20,13,0
MV-76263,Women High Top Essential,BEG,Beige,Footwear,Women,Sneakers,High Top,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,39045.68,10701.61,61,51922.36,49643.56,16888.71,79,67243.71,162,136,26,228,187,0
MV-69446,Unisex Evening Dresses Modern,CRM,Cognac,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,13930.96,3962.39,20,17718.66,10255.38,3378.7,15,13289.0,45,41,4,33,31,0
MV-48504,Women Slides Signature,CAM,Camel,Footwear,Women,Flats,Slides,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,11684.58,4250.94,38,14312.49,10068.48,3602.31,35,13182.55,26,15,11,25,19,0
MV-43681,Men Low Top Luxe,BEG,Beige,Footwear,Men,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,22460.97,7799.98,26,29588.92,14407.62,4246.5,18,20484.64,100,74,26,84,75,0
MV-47512,Men Tops Relaxed,RSE,Rose Poudre,Ready-to-Wear,Men,Tops,Tops,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,462.63,120.53,2,585.15,437.25,132.07,2,585.15,2,1,1,2,1,0
MV-51116,Unisex Tops Essential,TAN,Tan,Ready-to-Wear,Unisex,Tops,Tops,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,11142.15,3790.18,28,16009.56,7961.69,3009.88,20,11435.4,58,45,13,50,41,0
MV-38760,Unisex Rings Heritage,CRM,Cognac,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1324.64,486.05,6,1577.72,1331.74,427.12,6,1577.72,17,14,3,17,15,0
MV-33703,Men Earrings Slim,CRM,Cognac,Accessories,Men,Jewelry,Earrings,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,7944.48,2265.12,21,11467.89,7168.45,2125.75,20,10921.8,82,64,18,88,57,0
MV-57920,Women Blazers Slim,RSE,Rose Poudre,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2568.96,881.3,8,3338.69,3039.74,1124.82,9,3756.03,7,6,1,8,5,0
MV-48462,Women Ankle Boots Relaxed,CRM,Cognac,Footwear,Women,Boots,Ankle Boots,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,99750.17,35088.92,129,148341.95,124218.05,35245.64,164,188589.76,505,478,27,698,496,0
MV-51441,Women Jackets Modern,GRG,Greige,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3723.89,1300.09,6,5209.3,3657.24,1203.19,6,5209.3,9,5,4,8,7,0
MV-99173,Women Card Holders Modern,TRP,Taupe,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2212.12,594.76,7,3022.98,2357.87,624.09,7,3022.98,14,9,5,14,12,0
MV-11214,Men Coats Heritage,CRM,Cognac,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,16441.82,5824.95,57,21535.26,15868.89,6027.3,58,21913.07,170,167,3,160,123,0
MV-69473,Women Chain Belts Heritage,GRG,Greige,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,781.32,247.51,1,990.72,810.04,268.5,1,990.72,2,1,1,2,1,0
MV-44335,Women Slides Slim,ROG,Rouge,Footwear,Women,Flats,Slides,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,14204.02,4578.54,25,20957.06,14703.94,4428.66,27,22633.62,52,47,5,67,43,0
MV-99353,Women Tote Bags,ECR,Ecru,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,23139.99,6830.78,27,33665.62,24892.19,8667.69,30,37406.24,18,16,2,19,15,0
MV-82924,Women Low Top Classic,NVY,Navy,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,14969.6,4933.93,38,19906.91,11769.11,3082.99,30,15715.98,89,59,30,77,62,0
MV-76237,Women Skirts Classic,GRG,Greige,Ready-to-Wear,Women,Bottoms,Skirts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,36908.65,10835.7,78,49755.17,42065.55,11630.36,88,56134.04,48,41,7,63,47,0
MV-44718,Women Day Dresses Slim,ECR,Ecru,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,47473.96,13109.88,79,62506.69,52960.03,18519.19,81,64089.13,270,195,75,225,171,0
MV-62044,Women Low Top Classic,ARG,Argent,Footwear,Women,Sneakers,Low Top,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,682.63,238.19,1,876.94,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-60052,Unisex Evening Dresses,CRM,Cognac,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,26348.55,8607.38,36,36387.97,31516.32,8561.63,42,42452.63,37,25,12,51,46,0
MV-82135,Women Trousers Slim,BEG,Beige,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,8672.82,2575.7,22,11630.8,8578.99,2708.22,23,12159.47,87,83,4,103,81,0
MV-12671,Men Ballet Flats Slim,TRP,Taupe,Footwear,Men,Flats,Ballet Flats,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,16835.0,6302.39,22,20836.46,17920.92,4834.28,23,21783.57,73,57,16,93,76,0
MV-30730,Men High Top Luxe,NVY,Navy,Footwear,Men,Sneakers,High Top,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,847.57,271.34,2,1189.36,854.21,245.58,2,1189.36,3,2,1,2,1,0
MV-69446,Unisex Evening Dresses Modern,ECR,Ecru,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,15184.44,5461.74,22,19763.93,15174.38,4418.58,21,18865.57,14,12,2,13,9,0
MV-79942,Men Blazers Essential,CHP,Champagne,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,18899.47,6743.84,86,24222.96,15165.91,5492.75,65,18308.05,238,207,31,209,152,0
MV-62383,Men Berets Relaxed,ARG,Argent,Accessories,Men,Hats,Berets,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,12935.16,4823.3,52,17114.64,12435.77,3722.63,53,17443.77,78,57,21,96,70,0
MV-46421,Women Knee High Slim,CAM,Camel,Footwear,Women,Boots,Knee High,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3609.25,997.74,12,4515.29,2554.46,794.1,8,3010.19,44,40,4,34,20,0
MV-33509,Unisex Fedoras Signature,CRM,Creme,Accessories,Unisex,Hats,Fedoras,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,232.18,60.71,1,306.62,214.39,56.33,1,306.62,1,0,1,1,0,0
MV-57943,Women Shorts Essential,BEG,Beige,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,5640.77,1668.93,9,7763.48,6130.81,2186.78,9,7763.48,15,13,2,15,12,0
MV-20543,Men Check-In Classic,BRG,Bordeaux,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,26141.71,7180.34,37,33855.71,26664.07,6667.12,39,35685.75,55,44,11,55,34,0
MV-44959,Women Blazers Modern,NVY,Navy,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,5455.4,1975.0,25,7145.95,4978.0,1525.37,25,7145.95,65,58,7,53,50,0
MV-37535,Men Shirts Relaxed,CHP,Champagne,Ready-to-Wear,Men,Tops,Shirts,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,2979.01,1088.54,13,4225.86,2275.81,801.25,10,3250.66,51,50,1,41,27,0
MV-96760,Women Blouses Signature,BEG,Beige,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,681.9,206.74,1,800.37,681.58,258.01,1,800.37,0,0,0,0,0,0
MV-87993,Women Fedoras Modern,RSE,Rose Poudre,Accessories,Women,Hats,Fedoras,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3711.52,1073.61,11,4544.55,3140.95,1150.72,10,4131.41,36,33,3,33,26,0
MV-92203,Men Clutches,NOI,Noir,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,9810.63,3671.04,13,12239.2,7884.67,2171.85,10,9414.77,35,32,3,27,17,0
MV-44335,Women Slides Slim,CRM,Cognac,Footwear,Women,Flats,Slides,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,17648.7,4840.45,56,23844.53,19832.07,7376.57,61,25973.51,93,67,26,112,89,0
MV-52487,Men Mini Bags Luxe,ROG,Rouge,Leather Goods,Men,Handbags,Mini Bags,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,7556.35,2033.9,21,10095.94,8911.07,2454.2,24,11538.21,24,19,5,28,26,0
MV-40595,Women Day Dresses Heritage,GRG,Greige,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2951.49,877.78,7,3730.01,2832.15,791.94,7,3730.01,19,12,7,16,12,0
MV-44687,Men Card Holders Modern,BLU,Bleu Marine,Leather Goods,Men,Small Leather Goods,Card Holders,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,11020.44,3814.66,15,15966.05,10164.17,2565.09,14,14901.65,46,34,12,38,25,0
MV-64377,Women Trousers Essential,BLU,Bleu Marine,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,360.78,103.1,1,464.96,0.0,0.0,0,0.0,2,1,1,2,1,0
MV-14877,Women Necklaces Heritage,RSE,Rose Poudre,Accessories,Women,Jewelry,Necklaces,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,19623.2,6349.77,77,23926.15,13148.39,4193.48,55,17090.11,303,264,39,256,210,0
MV-53064,Men Skirts Slim,RSE,Rose Poudre,Ready-to-Wear,Men,Bottoms,Skirts,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,4879.97,1450.79,9,6516.65,4397.74,1345.43,8,5792.57,27,26,1,29,23,0
MV-97782,Women Leather Belts Signature,NOI,Noir,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,11844.95,4312.45,13,14577.38,7937.95,2209.39,10,11213.37,46,44,2,44,38,0
MV-60052,Unisex Evening Dresses,SBL,Sable,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,2579.22,966.07,9,3540.09,3145.38,1175.58,10,3933.43,26,16,10,34,32,0
MV-47880,Women Shorts Relaxed,CRM,Cognac,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,11910.51,4386.93,24,17118.12,9869.56,2889.76,21,14978.35,86,68,18,73,46,0
MV-57942,Women Chelsea Boots Modern,CRM,Creme,Footwear,Women,Boots,Chelsea Boots,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,13006.64,4420.36,23,16718.1,15455.79,4517.05,25,18171.85,53,42,11,56,53,0
MV-42087,Men Slides Slim,TAN,Tan,Footwear,Men,Flats,Slides,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,12367.64,3127.02,26,15996.09,15163.33,4075.58,32,19687.49,90,88,2,109,87,0
MV-80468,Men Blouses Relaxed,GRG,Greige,Ready-to-Wear,Men,Tops,Blouses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3126.6,975.36,6,4497.53,3181.64,1197.38,6,4497.53,9,7,2,8,5,0
MV-27139,Men Jackets Signature,ANT,Anthracite,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,3566.46,1295.47,8,4517.19,3158.81,916.81,7,3952.54,14,9,5,10,9,0
MV-10336,Men Blazers Heritage,GRG,Greige,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,494.31,128.04,2,733.82,271.63,75.99,1,366.91,6,5,1,4,3,0
MV-95918,Women Suit Sets Modern,IVR,Ivoire,Ready-to-Wear,Women,Suits,Suit Sets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,12251.11,4546.46,22,14977.87,11177.54,3948.57,19,12935.43,45,38,7,34,25,0
MV-63225,Unisex Key Holders,ANT,Anthracite,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,807.07,265.56,1,1160.84,825.21,283.9,1,1160.84,2,1,1,1,0,0
MV-64524,Women Check-In Modern,RSE,Rose Poudre,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,15190.14,5491.77,19,19434.47,11005.78,2751.69,14,14320.14,43,28,15,27,26,0
MV-65851,Women Midi Dresses Slim,BLU,Bleu Marine,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,16543.9,6214.66,43,22611.14,11898.68,3220.76,31,16301.06,40,24,16,24,16,0
MV-49363,Unisex Cashmere Scarves,BLU,Bleu Marine,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,11832.56,3631.19,47,16610.72,14769.19,5503.14,56,19791.49,81,75,6,91,63,0
MV-47880,Women Shorts Relaxed,IVR,Ivoire,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,5060.26,1309.41,12,6158.09,3786.56,1207.48,10,5131.75,38,22,16,37,26,0
MV-82924,Women Low Top Classic,CRM,Cognac,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,9821.44,2739.1,13,13012.32,6865.75,2246.04,10,10009.48,51,31,20,45,43,0
MV-19869,Women Wool Scarves Slim,GRG,Greige,Accessories,Women,Scarves,Wool Scarves,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,626.09,183.05,1,921.25,691.13,253.11,1,921.25,3,2,1,2,1,0
MV-78937,Men Carry-On Luxe,BEG,Beige,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,17013.37,4726.28,23,21910.65,21377.42,5562.25,28,26673.84,53,37,16,74,50,0
MV-16839,Unisex Key Holders Luxe,ECR,Ecru,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,36263.48,12720.73,36,46841.69,45810.84,13189.74,44,57250.95,62,52,10,72,57,0
MV-52415,Men Jeans Relaxed,NVY,Navy,Ready-to-Wear,Men,Bottoms,Jeans,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2966.53,1093.83,6,4398.64,3024.49,947.65,6,4398.64,9,8,1,9,5,0
MV-88366,Men Blazers Classic,BLU,Bleu Marine,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,4314.93,1110.75,11,5896.7,2825.06,792.38,8,4288.51,17,15,2,12,11,0
