plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-83975,Unisex Baseball Caps Classic,BRG,Bordeaux,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,55816.63,16702.04,113,82332.84,68718.78,17554.35,133,96905.02,65,56,9,85,62,0
MV-86484,Men Blazers Essential,CRM,Cognac,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,36640.38,10230.33,67,44277.39,44812.23,13035.73,77,50885.96,82,55,27,90,66,0
MV-12128,Women Cat Eye Signature,CRM,Cognac,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1225.36,429.9,3,1536.99,835.49,260.89,2,1024.66,5,3,2,4,3,0
MV-30866,Women Loafers Modern,NVY,Navy,Footwear,Women,Flats,Loafers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,59194.08,22490.97,89,84848.6,81477.61,29667.35,114,108682.48,195,120,75,236,190,0
MV-98188,Women Knee High Heritage,ANT,Anthracite,Footwear,Women,Boots,Knee High,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,64971.34,20288.85,109,88508.06,48128.69,12213.34,84,68208.04,176,108,68,160,144,0
MV-59834,Women Skirts,BLU,Bleu Marine,Ready-to-Wear,Women,Bottoms,Skirts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,52218.68,19180.06,94,71110.75,61265.92,20801.89,98,74136.74,331,201,130,312,283,0
MV-92345,Women Leather Belts Modern,GRG,Greige,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,30833.0,8122.79,41,39923.52,41043.13,10516.98,50,48687.22,49,45,4,61,58,0
MV-80282,Unisex Baseball Caps Signature,BRG,Bordeaux,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,9159.05,2870.37,15,12014.23,7809.15,2540.93,13,10412.33,43,40,3,44,29,0
MV-69692,Women Suit Sets Essential,ARG,Argent,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,57962.47,18891.62,109,68898.04,59532.9,20687.82,107,67633.85,262,187,75,285,243,0
MV-24316,Women Low Top Relaxed,SBL,Sable,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,39940.46,14270.04,76,54151.57,51961.77,18211.69,93,66264.42,143,129,14,207,131,0
MV-71474,Men Loafers Relaxed,SBL,Sable,Footwear,Men,Flats,Loafers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,87943.89,30170.08,231,130241.54,75833.83,21598.24,192,108252.71,586,456,130,546,457,0
MV-39389,Women Mules Modern,VRT,Vert,Footwear,Women,Heels,Mules,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3003.73,1061.36,9,3697.94,3195.29,1136.86,10,4108.82,24,22,2,33,28,0
MV-50768,Men Knitwear Modern,TRP,Taupe,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,4807.97,1774.75,14,6236.94,3812.24,1242.97,10,4454.96,35,27,8,22,19,0
MV-59308,Men Knitwear Essential,IVR,Ivoire,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,9070.49,3049.34,13,13009.86,6515.81,1758.95,9,9006.83,27,16,11,22,17,0
MV-49472,Men Square Frames Modern,BRG,Bordeaux,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,41198.77,12365.38,92,59709.38,35180.8,9160.06,74,48027.11,269,179,90,179,128,0
MV-40007,Women Tote Bags Modern,ROG,Rouge,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,8960.27,2702.79,12,12448.07,8099.19,2929.17,11,11410.73,14,13,1,13,11,0
MV-73242,Men Chain Belts Luxe,VRT,Vert,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,3018.73,1102.19,4,4301.11,3009.83,1126.57,4,4301.11,4,3,1,4,2,0
MV-31798,Women Shoulder Bags Essential,BEG,Beige,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,415566.72,141181.33,383,525115.67,587398.41,180215.91,475,651253.12,665,657,8,666,431,0
MV-69692,Women Suit Sets Essential,ROG,Rouge,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,339.07,96.07,1,400.6,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-40595,Women Day Dresses Heritage,IVR,Ivoire,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,31606.34,8215.54,105,37402.5,27295.45,7863.31,92,32771.72,108,76,32,114,83,0
MV-96870,Women Day Dresses Relaxed,ARG,Argent,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,15952.63,6044.93,26,21338.81,16035.76,5761.12,28,22980.25,14,12,2,12,8,0
MV-77033,Women Weekender Modern,SBL,Sable,Leather Goods,Women,Luggage,Weekender,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,47459.6,15077.48,108,62016.89,40528.76,13680.72,89,51106.51,108,102,6,91,76,0
MV-16895,Women Leather Belts Slim,VRT,Vert,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,30090.87,9948.96,47,38212.87,32722.37,11059.9,54,43904.15,80,48,32,98,91,0
MV-69692,Women Suit Sets Essential,RSE,Rose Poudre,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,70268.5,25555.71,136,88579.63,65887.45,24953.26,133,86625.67,542,395,147,628,423,0
MV-48504,Women Slides Signature,ANT,Anthracite,Footwear,Women,Flats,Slides,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,123845.72,37008.08,152,176097.9,154840.8,46758.47,194,224756.53,489,389,100,603,428,0
MV-12260,Men Knee High Modern,ROG,Rouge,Footwear,Men,Boots,Knee High,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,370.81,100.11,1,475.58,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-46655,Women Cat Eye Heritage,GRG,Greige,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,2250.76,812.9,4,2707.81,2185.38,593.66,4,2707.81,10,9,1,8,6,0
MV-71537,Women Trousers Heritage,ARG,Argent,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,7666.98,2157.39,16,10992.52,4917.17,1577.05,11,7557.36,32,21,11,27,23,0
MV-64377,Women Trousers Essential,ECR,Ecru,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,31369.09,10159.38,64,40684.16,25344.85,6624.61,57,36234.33,84,53,31,86,69,0
MV-50768,Men Knitwear Modern,ANT,Anthracite,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,29224.81,8155.27,128,35375.09,35881.85,11120.45,163,45047.97,329,226,103,452,451,0
MV-26912,Men Suit Sets Essential,CRM,Cognac,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,11471.87,3243.11,36,14530.16,10093.52,2887.0,30,12108.47,105,102,3,75,69,0
MV-44335,Women Slides Slim,CRM,Cognac,Footwear,Women,Flats,Slides,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,32450.38,8850.42,54,44676.15,30349.46,9481.31,48,39712.14,79,69,10,80,49,0
MV-95918,Women Suit Sets Modern,CRM,Creme,Ready-to-Wear,Women,Suits,Suit Sets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,7929.63,2186.59,12,10180.06,6629.28,2181.02,11,9331.73,36,28,8,34,32,0
MV-79942,Men Blazers Essential,CHP,Champagne,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,26615.81,7377.8,95,34473.09,21392.6,5501.78,79,28667.1,353,264,89,321,239,0
MV-31632,Women Weekender Luxe,ANT,Anthracite,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,220649.85,82482.78,200,299739.48,154964.19,51137.98,144,215812.43,128,105,23,77,75,0
MV-47196,Women Wallets,NVY,Navy,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,19295.66,6450.58,18,25829.08,23792.22,7760.48,20,28698.98,19,17,2,24,14,0
MV-28714,Men Trousers Luxe,BLU,Bleu Marine,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,20474.36,5666.23,40,23984.33,19552.91,7253.06,37,22185.5,34,29,5,27,23,0
MV-30866,Women Loafers Modern,VRT,Vert,Footwear,Women,Flats,Loafers,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,4032.33,1421.13,5,5656.47,4294.19,1287.46,5,5656.47,4,2,2,3,2,0
MV-49139,Men Wool Scarves Essential,VRT,Vert,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,11202.7,3681.86,48,14162.46,7274.32,2761.6,36,10621.84,74,59,15,47,32,0
MV-38683,Men Tops Slim,GRG,Greige,Ready-to-Wear,Men,Tops,Tops,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,14758.05,5230.95,40,19290.44,19316.2,6730.67,47,22666.27,153,152,1,177,151,0
MV-67905,Women High Top Luxe,VRT,Vert,Footwear,Women,Sneakers,High Top,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,6300.23,1830.07,9,7578.31,6128.73,1996.09,9,7578.31,7,5,2,6,5,0
MV-35272,Men Check-In Modern,TAN,Tan,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,23241.04,7425.64,34,31282.27,17890.83,5447.53,26,23921.74,71,43,28,48,29,0
MV-49363,Unisex Cashmere Scarves,ARG,Argent,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,14359.8,4127.64,23,19108.49,12308.84,4189.09,19,15785.27,87,54,33,68,58,0
MV-39444,Men Key Holders Relaxed,IVR,Ivoire,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,38003.34,12744.77,43,49466.32,27935.93,8546.89,32,36812.14,165,129,36,117,116,0
MV-85156,Women Chain Belts Essential,SBL,Sable,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,23580.33,7765.84,51,32572.15,23331.36,7426.5,52,33210.82,39,36,3,44,30,0
MV-62772,Men Tote Bags Signature,NOI,Noir,Leather Goods,Men,Handbags,Tote Bags,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1067.03,298.64,1,1341.38,975.88,310.96,1,1341.38,1,0,1,1,0,0
MV-65255,Women Evening Dresses Heritage,ECR,Ecru,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,47092.62,16759.06,83,65862.47,45480.47,17006.17,71,56340.18,326,242,84,331,233,0
MV-59391,Women Weekender Signature,TAN,Tan,Leather Goods,Women,Luggage,Weekender,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,49894.16,13079.56,73,64310.92,51659.62,15580.08,83,73120.64,164,110,54,182,174,0
MV-70443,Women Card Holders Heritage,CHP,Champagne,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,18758.49,6891.12,26,24480.85,22086.1,6817.18,31,29188.71,67,65,2,80,51,0
MV-27961,Women Blouses Signature,VRT,Vert,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1590.9,546.26,3,1912.26,1684.66,528.16,3,1912.26,6,5,1,6,5,0
MV-87993,Women Fedoras Modern,ANT,Anthracite,Accessories,Women,Hats,Fedoras,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,21616.54,6699.81,82,29499.07,27160.6,9169.37,99,35614.73,165,106,59,224,202,0
MV-93717,Women Leather Belts Heritage,CRM,Cognac,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,189218.79,57468.3,182,249582.13,241307.87,83631.32,222,304435.34,115,88,27,122,76,0
MV-96761,Men Jackets Essential,SBL,Sable,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,5402.1,2009.94,16,7462.15,3424.38,876.89,11,5130.23,8,6,2,5,4,0
MV-25974,Women Chain Belts,CRM,Creme,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,11675.06,3168.55,22,15416.3,9447.95,3430.36,20,14014.82,15,13,2,13,10,0
MV-68991,Unisex Pouches Heritage,CRM,Cognac,Leather Goods,Unisex,Small Leather Goods,Pouches,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,10034.74,2847.02,11,13173.63,10263.12,2597.44,11,13173.63,36,34,2,43,27,0
MV-74866,Women Wool Scarves Luxe,ARG,Argent,Accessories,Women,Scarves,Wool Scarves,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,13679.41,4333.25,50,18834.8,13920.43,3893.58,54,20341.58,196,157,39,191,147,0
MV-14877,Women Necklaces Heritage,TAN,Tan,Accessories,Women,Jewelry,Necklaces,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,4873.71,1465.38,9,6672.92,4386.69,1320.21,8,5931.48,31,25,6,31,24,0
MV-44687,Men Card Holders Modern,NVY,Navy,Leather Goods,Men,Small Leather Goods,Card Holders,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,9671.19,3357.61,25,12531.25,8384.99,2738.97,20,10025.0,68,42,26,56,34,0
MV-26683,Women Blazers Relaxed,ECR,Ecru,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,36257.34,10291.92,70,42037.22,26053.57,9463.3,50,30026.59,62,60,2,43,35,0
MV-27892,Men Suit Trousers Modern,ECR,Ecru,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,27446.75,7980.7,48,39626.93,38047.35,11606.53,60,49533.66,109,93,16,141,96,0
MV-21164,Men Shorts Relaxed,BLU,Bleu Marine,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,17460.54,6203.89,28,24315.52,11056.28,3604.92,19,16499.82,75,59,16,55,52,0
MV-15958,Men Pumps Heritage,IVR,Ivoire,Footwear,Men,Heels,Pumps,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,21286.69,6758.95,31,28556.02,23524.46,6642.21,37,34082.99,102,70,32,103,97,0
MV-35272,Men Check-In Modern,BLU,Bleu Marine,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,37475.6,10919.93,48,49055.58,41864.64,13067.89,55,56209.52,108,84,24,130,124,0
MV-59015,Unisex Baseball Caps Relaxed,RSE,Rose Poudre,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,665.25,190.83,1,863.55,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-59308,Men Knitwear Essential,ECR,Ecru,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,2128.21,754.15,4,2533.46,2227.94,839.81,4,2533.46,5,4,1,5,3,0
MV-68991,Unisex Pouches Heritage,ECR,Ecru,Leather Goods,Unisex,Small Leather Goods,Pouches,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,89587.76,26535.66,124,119306.85,71887.01,24444.97,105,101025.96,306,255,51,250,154,0
MV-48177,Women Card Holders Essential,TRP,Taupe,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,1978.37,726.6,4,2651.57,1460.45,473.3,3,1988.68,2,1,1,1,0,0
MV-23434,Women Card Holders,ROG,Rouge,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,42659.38,15307.82,71,59086.0,34469.13,13072.33,55,45770.85,179,153,26,164,161,0
MV-40005,Men Silk Scarves Classic,RSE,Rose Poudre,Accessories,Men,Scarves,Silk Scarves,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,77448.28,23968.95,148,111777.93,96701.63,28900.86,184,138967.15,272,228,44,284,190,0
MV-14705,Men Baseball Caps Modern,BEG,Beige,Accessories,Men,Hats,Baseball Caps,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3699.2,932.96,18,5054.38,4185.13,1136.78,22,6177.57,41,35,6,48,43,0
MV-56019,Men Shorts Slim,BEG,Beige,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,12627.97,4546.02,27,18043.11,9670.21,2862.38,20,13365.27,94,77,17,71,66,0
MV-24316,Women Low Top Relaxed,TRP,Taupe,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,28738.29,7512.41,49,35320.0,23896.88,8276.25,45,32436.74,142,98,44,124,91,0
MV-27892,Men Suit Trousers Modern,ARG,Argent,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,76484.37,23631.2,125,90751.34,61371.01,16770.4,97,70423.04,483,367,116,312,303,0
MV-46559,Men Ballet Flats Luxe,NVY,Navy,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,70774.16,25560.12,166,86608.55,60766.27,23002.33,133,69391.19,436,411,25,415,336,0
MV-10336,Men Blazers Heritage,ROG,Rouge,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,16463.88,5468.18,78,23669.26,22101.76,6083.38,96,29131.4,238,200,38,344,258,0
MV-56955,Women Ballet Flats Relaxed,BEG,Beige,Footwear,Women,Flats,Ballet Flats,MVS,MV Signature,200,30,J347,MV Flagship Tokyo,3732.24,1291.53,5,5052.01,2284.77,662.81,3,3031.2,9,6,3,6,5,0
MV-49618,Men Square Frames Classic,BRG,Bordeaux,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,40763.14,14943.54,64,48757.61,38326.71,13642.31,59,44948.42,219,151,68,162,137,0
MV-96870,Women Day Dresses Relaxed,VRT,Vert,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,10443.26,3593.5,30,13464.0,13684.08,4683.3,37,16605.6,117,74,43,126,91,0
MV-86556,Women Evening Dresses Classic,ARG,Argent,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,18817.93,5138.29,37,22936.2,14814.91,3876.73,29,17977.02,80,79,1,72,51,0
MV-84177,Men Leather Belts Classic,CHP,Champagne,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1987.34,626.84,2,2688.27,1857.55,633.66,2,2688.27,4,3,1,3,2,0
MV-72031,Women Blazers,SBL,Sable,Ready-to-Wear,Women,Suits,Blazers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,2632.35,770.66,12,3685.54,2875.03,942.6,12,3685.54,37,23,14,39,34,0
MV-21164,Men Shorts Relaxed,ANT,Anthracite,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,23518.51,6554.93,91,32856.38,20047.79,6264.15,83,29967.9,219,146,73,213,207,0
MV-80807,Men Ballet Flats Heritage,IVR,Ivoire,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,10497.74,3644.32,35,13197.2,10191.73,2790.82,38,14328.39,55,48,7,52,34,0
MV-16175,Unisex Day Dresses Modern,VRT,Vert,Ready-to-Wear,Unisex,Dresses,Day Dresses,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,7552.82,2299.19,21,10131.69,9233.0,2593.33,26,12543.99,49,36,13,50,44,0
MV-68838,Men Suit Trousers Signature,BRG,Bordeaux,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,12844.47,4802.51,28,16489.72,11707.59,3566.96,27,15900.8,26,15,11,28,19,0
MV-59009,Women Earrings Slim,TAN,Tan,Accessories,Women,Jewelry,Earrings,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,22707.89,5737.67,113,32827.51,28634.67,7984.86,138,40090.23,390,295,95,522,368,0
MV-46559,Men Ballet Flats Luxe,ROG,Rouge,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,39619.36,10230.15,81,52647.04,40228.49,14689.24,78,50697.15,266,257,9,217,159,0
MV-20350,Women Card Holders Essential,CHP,Champagne,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,16727.43,5723.84,18,23082.48,19558.86,6882.43,19,24364.84,29,26,3,29,22,0
MV-82199,Men Shorts Classic,ANT,Anthracite,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,3519.38,1058.72,7,4307.3,4211.52,1132.46,9,5537.96,21,17,4,25,21,0
MV-73736,Women Key Holders Relaxed,NOI,Noir,Leather Goods,Women,Small Leather Goods,Key Holders,MV,Maison Voss,200,30,J347,MV Flagship Tokyo,16647.06,5363.56,17,21259.87,17239.63,4654.2,19,23761.03,37,24,13,37,31,0
MV-90209,Men Suit Sets Modern,SBL,Sable,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,59583.47,17786.29,148,88076.24,66144.45,24342.06,161,95812.66,172,165,7,157,106,0
MV-90356,Women Loafers Signature,NVY,Navy,Footwear,Women,Flats,Loafers,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,34242.28,11606.82,51,42273.68,32997.07,11663.68,50,41444.78,184,168,16,208,149,0
MV-19869,Women Wool Scarves Slim,ARG,Argent,Accessories,Women,Scarves,Wool Scarves,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,12189.98,4280.33,44,17023.37,10851.91,2757.36,41,15862.68,82,56,26,87,74,0
MV-47243,Men Boots Heritage,ANT,Anthracite,Footwear,Men,Heels,Boots,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,27172.27,8744.78,53,34578.84,23407.03,6755.6,41,26749.67,79,56,23,71,53,0
MV-29597,Women Leather Belts,CRM,Creme,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,26071.13,8515.14,26,32014.87,30803.48,9061.24,31,38171.58,82,59,23,92,74,0
MV-74451,Unisex Weekender Modern,BLU,Bleu Marine,Leather Goods,Unisex,Luggage,Weekender,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,75555.38,20857.14,96,99241.15,76806.56,27986.77,92,95106.1,132,91,41,147,99,0
MV-89507,Women Blazers Essential,CAM,Camel,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,28269.25,10093.26,43,39279.56,27286.08,10192.34,44,40193.04,25,24,1,26,24,0
MV-18799,Women Jeans Modern,ARG,Argent,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,3754.02,1027.58,7,5112.37,4691.22,1701.06,8,5842.71,6,5,1,7,4,0
MV-74038,Women Pouches,BLU,Bleu Marine,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,6294.34,2211.04,8,9036.81,5256.07,1824.02,6,6777.61,24,17,7,19,16,0
MV-69692,Women Suit Sets Essential,TRP,Taupe,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,15611.88,5225.42,45,19470.18,11480.66,3196.02,33,14278.13,141,86,55,88,81,0
MV-85914,Women Wallets,NOI,Noir,Leather Goods,Women,Small Leather Goods,Wallets,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,113845.54,33922.45,161,139364.11,116691.4,40695.69,176,152348.34,580,517,63,713,539,0
MV-35203,Men Blazers Modern,BRG,Bordeaux,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,13302.11,3904.63,21,18304.75,11600.15,3980.79,17,14818.13,28,22,6,26,17,0
MV-62296,Unisex Bracelets Signature,CRM,Cognac,Accessories,Unisex,Jewelry,Bracelets,MVS,MV Signature,200,50,J347,MV Flagship Tokyo,52742.25,16763.52,119,75155.67,59586.76,15296.89,144,90944.68,89,59,30,104,91,0
MV-10336,Men Blazers Heritage,NVY,Navy,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,34923.03,11665.97,84,44332.56,33598.02,9455.73,84,44332.56,60,59,1,50,46,0
MV-82199,Men Shorts Classic,TRP,Taupe,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,6095.17,1720.77,16,8088.62,8118.72,2080.76,20,10110.78,26,22,4,36,21,0
MV-56019,Men Shorts Slim,CRM,Creme,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,1273.45,461.91,2,1720.47,1193.82,394.63,2,1720.47,6,4,2,7,5,0
MV-96870,Women Day Dresses Relaxed,BEG,Beige,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,200,70,J347,MV Flagship Tokyo,4019.63,1079.07,6,5555.96,4557.0,1654.53,7,6481.96,14,10,4,13,10,0
MV-18163,Men Blazers Slim,CRM,Cognac,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,200,70,J347,MV Flagship Tokyo,26668.05,7627.86,76,36594.34,20502.54,5760.22,61,29371.77,203,167,36,180,176,0
MV-86483,Women Wallets Luxe,TRP,Taupe,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,200,20,J347,MV Flagship Tokyo,8046.45,2174.87,13,10737.13,9442.69,2888.24,15,12388.99,28,18,10,36,25,0
MV-51704,Women Fedoras Luxe,NOI,Noir,Accessories,Women,Hats,Fedoras,MV,Maison Voss,200,20,J347,MV Flagship Tokyo,14857.35,5456.56,27,19807.51,15181.14,5369.85,29,21274.74,92,66,26,103,70,0
MV-14877,Women Necklaces Heritage,RSE,Rose Poudre,Accessories,Women,Jewelry,Necklaces,MV,Maison Voss,200,50,J347,MV Flagship Tokyo,14352.44,3723.78,40,19213.57,17533.1,4876.38,47,22575.95,31,21,10,40,33,0
