plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-57943,Women Shorts Essential,SBL,Sable,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,100,50,A800,MV SOHO New York,29584.96,7886.22,53,40510.3,28398.47,9628.46,58,44332.02,146,107,39,147,133,0
MV-56955,Women Ballet Flats Relaxed,TAN,Tan,Footwear,Women,Flats,Ballet Flats,MVS,MV Signature,100,30,A800,MV SOHO New York,32522.93,12238.53,59,43226.64,40973.68,11762.92,72,52751.16,182,144,38,189,146,0
MV-15014,Women Bracelets Modern,BRG,Bordeaux,Accessories,Women,Jewelry,Bracelets,MVS,MV Signature,100,20,A800,MV SOHO New York,56071.25,16741.51,144,73635.29,56771.39,20005.25,151,77214.79,437,270,167,480,308,0
MV-82512,Women Shorts Heritage,CAM,Camel,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,100,30,A800,MV SOHO New York,39146.63,12874.98,71,56346.49,46254.88,12549.59,90,71425.12,200,124,76,295,206,0
MV-77033,Women Weekender Modern,GRG,Greige,Leather Goods,Women,Luggage,Weekender,MVS,MV Signature,100,20,A800,MV SOHO New York,23702.4,7499.57,24,30416.31,16892.27,4483.88,17,21544.88,21,14,7,14,11,0
MV-64377,Women Trousers Essential,SBL,Sable,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,100,20,A800,MV SOHO New York,25674.25,9535.05,41,33813.28,19162.6,7225.27,30,24741.43,42,26,16,26,21,0
MV-52415,Men Jeans Relaxed,IVR,Ivoire,Ready-to-Wear,Men,Bottoms,Jeans,MV,Maison Voss,100,20,A800,MV SOHO New York,7370.69,2296.55,36,10163.87,6691.26,1929.74,33,9316.88,136,107,29,137,132,0
MV-93717,Women Leather Belts Heritage,RSE,Rose Poudre,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,100,20,A800,MV SOHO New York,885900.12,249958.6,824,1109723.8,721075.68,199620.67,738,993903.12,3251,2424,827,2419,2219,0
MV-33647,Men Coats Heritage,TAN,Tan,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,100,50,A800,MV SOHO New York,68982.8,19037.54,324,98798.14,64046.25,20278.9,305,93004.43,972,781,191,855,531,0
MV-35203,Men Blazers Modern,TAN,Tan,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,100,20,A800,MV SOHO New York,272468.51,88188.67,783,382427.5,218103.46,66242.11,697,340423.97,1024,720,304,736,557,0
MV-65444,Women Berets,ARG,Argent,Accessories,Women,Hats,Berets,MVS,MV Signature,100,30,A800,MV SOHO New York,71423.86,25490.72,132,97015.52,81093.15,22465.67,146,107305.04,95,87,8,90,88,0
MV-86556,Women Evening Dresses Classic,RSE,Rose Poudre,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,30289.11,11184.52,74,40874.13,20200.27,6548.85,54,29827.06,210,142,68,145,130,0
MV-59308,Men Knitwear Essential,ROG,Rouge,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,100,20,A800,MV SOHO New York,230352.05,76662.92,365,308933.41,205090.68,62044.79,301,254764.26,308,296,12,218,170,0
MV-71669,Men Silk Scarves,CRM,Creme,Accessories,Men,Scarves,Silk Scarves,MV,Maison Voss,100,20,A800,MV SOHO New York,39338.16,14458.44,90,53314.97,52335.07,14990.57,109,64570.35,282,278,4,311,245,0
MV-86484,Men Blazers Essential,NOI,Noir,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,50,A800,MV SOHO New York,35496.33,11669.0,81,50125.95,26809.39,10166.03,64,39605.69,283,196,87,240,234,0
MV-28776,Women Sandals Essential,BLU,Bleu Marine,Footwear,Women,Heels,Sandals,MV,Maison Voss,100,50,A800,MV SOHO New York,40615.92,12416.47,60,51470.45,46384.12,14548.27,62,53186.13,194,125,69,219,211,0
MV-96200,Women Suit Sets,BRG,Bordeaux,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,100,50,A800,MV SOHO New York,21307.17,5913.77,31,28753.48,17380.84,6342.17,24,22260.76,61,57,4,52,33,0
MV-69473,Women Chain Belts Heritage,VRT,Vert,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,100,70,A800,MV SOHO New York,69725.7,18240.7,67,98298.87,61612.47,19008.61,57,83627.4,62,54,8,52,41,0
MV-39444,Men Key Holders Relaxed,NVY,Navy,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,100,20,A800,MV SOHO New York,38998.82,13314.61,100,57562.36,53220.85,17214.29,122,70226.08,137,93,44,147,141,0
MV-87993,Women Fedoras Modern,BLU,Bleu Marine,Accessories,Women,Hats,Fedoras,MVS,MV Signature,100,20,A800,MV SOHO New York,61867.52,23361.75,255,84063.62,76562.09,26088.33,309,101865.33,693,629,64,915,914,0
MV-71474,Men Loafers Relaxed,NOI,Noir,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,30,A800,MV SOHO New York,3734.04,1200.79,14,5444.66,4449.29,1419.95,15,5833.57,36,24,12,40,26,0
MV-47196,Women Wallets,TAN,Tan,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,100,20,A800,MV SOHO New York,21817.17,5465.38,53,31577.89,20824.99,6622.64,49,29194.65,184,131,53,198,194,0
MV-89507,Women Blazers Essential,CHP,Champagne,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,50,A800,MV SOHO New York,91122.58,24660.8,377,130378.57,72806.68,22298.03,313,108245.34,786,745,41,711,538,0
MV-70521,Men Mules Luxe,NVY,Navy,Footwear,Men,Heels,Mules,MV,Maison Voss,100,20,A800,MV SOHO New York,13778.62,5130.91,36,16816.13,17811.62,5706.75,46,21487.28,78,65,13,92,72,0
MV-78146,Men Day Dresses,NVY,Navy,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,31431.33,10586.22,95,40494.45,23932.2,6087.68,70,29838.02,277,186,91,194,130,0
MV-93746,Women Blazers Essential,BLU,Bleu Marine,Ready-to-Wear,Women,Suits,Blazers,MV,Maison Voss,100,30,A800,MV SOHO New York,146530.05,43760.79,455,201324.96,149741.81,48662.86,499,220793.75,1162,845,317,1023,838,0
MV-29080,Men Jackets Relaxed,SBL,Sable,Ready-to-Wear,Men,Outerwear,Jackets,MV,Maison Voss,100,20,A800,MV SOHO New York,13164.15,4564.08,38,18067.7,13258.53,4467.39,37,17592.24,22,16,6,19,17,0
MV-33647,Men Coats Heritage,NOI,Noir,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,100,20,A800,MV SOHO New York,7265.19,2235.21,19,9316.96,5468.41,1455.9,13,6374.76,50,35,15,41,27,0
MV-93717,Women Leather Belts Heritage,ROG,Rouge,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,100,20,A800,MV SOHO New York,167074.68,56643.47,151,209517.47,156198.48,52824.77,137,190092.01,78,70,8,72,64,0
MV-66349,Women Crossbody Bags Modern,BEG,Beige,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,100,50,A800,MV SOHO New York,57000.4,17966.51,82,68689.13,50085.95,18366.11,80,67013.79,90,55,35,100,74,0
MV-60181,Women Jackets Classic,GRG,Greige,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,100,20,A800,MV SOHO New York,96916.23,27495.06,188,134780.2,112329.17,36331.44,218,156287.68,233,207,26,269,245,0
MV-90031,Women Loafers Heritage,CAM,Camel,Footwear,Women,Flats,Loafers,MV,Maison Voss,100,30,A800,MV SOHO New York,279664.99,103133.46,371,353241.83,275813.68,75026.51,329,313252.19,961,931,30,730,543,0
MV-73736,Women Key Holders Relaxed,CHP,Champagne,Leather Goods,Women,Small Leather Goods,Key Holders,MV,Maison Voss,100,30,A800,MV SOHO New York,29585.19,10055.09,33,42705.96,38914.4,13468.09,40,51764.8,45,30,15,54,33,0
MV-71797,Men Shoulder Bags Classic,BRG,Bordeaux,Leather Goods,Men,Handbags,Shoulder Bags,MVS,MV Signature,100,50,A800,MV SOHO New York,104151.82,26207.87,198,139778.1,130245.46,40708.49,240,169428.0,469,373,96,634,392,0
MV-24316,Women Low Top Relaxed,IVR,Ivoire,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,100,20,A800,MV SOHO New York,50715.89,16539.43,160,63221.93,49414.1,17632.88,160,63221.93,170,147,23,173,111,0
MV-79822,Unisex Fedoras Slim,TRP,Taupe,Accessories,Unisex,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,8970.48,2267.73,35,11725.34,9408.23,3052.31,35,11725.34,93,72,21,100,83,0
MV-76542,Men Suit Sets Modern,GRG,Greige,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,100,20,A800,MV SOHO New York,85514.45,30637.02,223,115658.24,92069.85,29011.82,234,121363.35,492,387,105,557,470,0
MV-60052,Unisex Evening Dresses,NOI,Noir,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MVS,MV Signature,100,50,A800,MV SOHO New York,17813.63,5076.52,72,24601.18,17855.99,4996.17,68,23234.45,70,57,13,71,55,0
MV-32527,Women Mules Luxe,ARG,Argent,Footwear,Women,Heels,Mules,MV,Maison Voss,100,30,A800,MV SOHO New York,40240.67,14363.76,152,50634.2,46882.36,16729.29,192,63958.99,443,424,19,598,579,0
MV-39444,Men Key Holders Relaxed,SBL,Sable,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,100,50,A800,MV SOHO New York,10191.3,3415.65,19,13736.97,12451.73,3196.48,22,15905.97,40,25,15,52,46,0
MV-62034,Women Necklaces Luxe,CRM,Creme,Accessories,Women,Jewelry,Necklaces,MVS,MV Signature,100,20,A800,MV SOHO New York,34044.58,11279.55,140,44948.92,26626.76,8284.3,116,37243.39,168,101,67,131,111,0
MV-89963,Women Cat Eye Luxe,TRP,Taupe,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,100,20,A800,MV SOHO New York,49061.05,18192.38,83,70759.19,50849.46,19213.23,90,76726.83,230,199,31,254,158,0
MV-65255,Women Evening Dresses Heritage,GRG,Greige,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,100,20,A800,MV SOHO New York,125719.21,39960.01,394,185008.37,183194.3,57711.56,511,239947.4,1308,1104,204,1765,1690,0
MV-46655,Women Cat Eye Heritage,SBL,Sable,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,100,20,A800,MV SOHO New York,6019.94,1813.26,13,8020.1,5890.36,1771.22,13,8020.1,20,12,8,18,12,0
MV-33509,Unisex Fedoras Signature,CHP,Champagne,Accessories,Unisex,Hats,Fedoras,MVS,MV Signature,100,70,A800,MV SOHO New York,20346.31,7442.19,123,29505.65,14968.53,5349.02,86,20629.97,63,48,15,45,30,0
MV-30253,Men Weekender Essential,RSE,Rose Poudre,Leather Goods,Men,Luggage,Weekender,MVS,MV Signature,100,20,A800,MV SOHO New York,83349.1,21707.28,139,115336.7,110346.66,34957.75,177,146867.59,373,298,75,504,400,0
MV-33647,Men Coats Heritage,ECR,Ecru,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,100,50,A800,MV SOHO New York,61140.24,19887.96,294,82011.86,45317.58,16649.21,225,62764.18,188,161,27,127,94,0
MV-53655,Women Leather Belts Slim,RSE,Rose Poudre,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,149868.73,38376.74,194,178822.21,174387.46,63511.29,251,231362.76,119,71,48,159,120,0
MV-80798,Men Chain Belts Modern,BEG,Beige,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,187967.73,56706.81,250,224660.08,211771.83,69161.17,315,283071.7,788,595,193,947,574,0
MV-44099,Women Trousers Essential,BLU,Bleu Marine,Ready-to-Wear,Women,Bottoms,Trousers,MVS,MV Signature,100,50,A800,MV SOHO New York,139019.36,51858.22,342,165687.78,129686.87,37110.1,355,171985.86,788,491,297,801,498,0
MV-40007,Women Tote Bags Modern,GRG,Greige,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,278576.73,99690.05,451,325093.53,320373.5,81154.49,533,384201.44,829,568,261,979,814,0
MV-49363,Unisex Cashmere Scarves,TRP,Taupe,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,100,50,A800,MV SOHO New York,41138.0,14192.83,85,51248.96,35760.06,10730.81,69,41602.1,255,179,76,212,148,0
MV-44959,Women Blazers Modern,CHP,Champagne,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,100,70,A800,MV SOHO New York,41078.15,10932.85,176,50724.01,53038.22,16493.03,227,65422.44,656,558,98,868,651,0
MV-94323,Women Round Frames Classic,BLU,Bleu Marine,Accessories,Women,Sunglasses,Round Frames,MVS,MV Signature,100,20,A800,MV SOHO New York,80405.78,28218.13,417,108892.49,88920.1,23624.9,449,117248.75,1286,837,449,1642,1098,0
MV-22833,Women Midi Dresses Classic,ECR,Ecru,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,100,70,A800,MV SOHO New York,484558.94,131559.64,1037,572584.7,552350.01,169672.98,1186,654855.79,2037,1941,96,2658,2174,0
MV-95918,Women Suit Sets Modern,CHP,Champagne,Ready-to-Wear,Women,Suits,Suit Sets,MV,Maison Voss,100,70,A800,MV SOHO New York,305164.07,107887.92,502,391167.97,277078.87,69969.72,430,335064.2,697,601,96,511,506,0
MV-12665,Women Suit Trousers Essential,SBL,Sable,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,100,20,A800,MV SOHO New York,39507.41,12676.28,105,53622.28,35235.28,12461.5,85,43408.51,214,185,29,194,123,0
MV-71474,Men Loafers Relaxed,IVR,Ivoire,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,20,A800,MV SOHO New York,28396.43,9532.77,49,39128.79,20899.12,5943.76,34,27150.59,143,119,24,82,59,0
MV-58434,Women Shoulder Bags Heritage,TAN,Tan,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,112576.42,34305.47,153,141657.97,138966.32,39188.68,175,162027.09,560,473,87,723,708,0
MV-62521,Women Silk Scarves Luxe,VRT,Vert,Accessories,Women,Scarves,Silk Scarves,MVS,MV Signature,100,50,A800,MV SOHO New York,184403.95,63913.42,308,258978.9,199904.8,62607.91,339,285044.95,910,854,56,1062,714,0
MV-66881,Men Trousers Modern,BLU,Bleu Marine,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,100,20,A800,MV SOHO New York,102876.54,37785.23,154,131782.96,106216.73,37374.22,162,138628.82,112,111,1,107,96,0
MV-99224,Men Day Dresses Relaxed,ANT,Anthracite,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,100,20,A800,MV SOHO New York,45858.38,14514.4,150,55931.55,31561.0,11477.84,108,40270.72,373,371,2,266,240,0
MV-47196,Women Wallets,ARG,Argent,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,100,20,A800,MV SOHO New York,185349.82,46366.92,415,268291.32,220823.06,68442.92,451,291564.78,1121,873,248,1394,1027,0
MV-96341,Women Card Holders Signature,ROG,Rouge,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,100,20,A800,MV SOHO New York,98479.77,34787.39,102,126379.76,126459.42,47031.3,130,161072.24,345,334,11,509,322,0
MV-86484,Men Blazers Essential,BEG,Beige,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,127269.08,34564.92,447,175132.45,89173.1,32288.8,348,136344.72,1293,798,495,1141,1081,0
MV-77033,Women Weekender Modern,IVR,Ivoire,Leather Goods,Women,Luggage,Weekender,MVS,MV Signature,100,20,A800,MV SOHO New York,66376.8,23465.95,119,88841.98,52869.58,14730.02,90,67191.41,106,66,40,77,67,0
MV-21164,Men Shorts Relaxed,BLU,Bleu Marine,Ready-to-Wear,Men,Bottoms,Shorts,MV,Maison Voss,100,20,A800,MV SOHO New York,35055.99,9645.04,90,50122.65,43427.93,11458.23,113,62931.77,205,167,38,303,210,0
MV-76132,Unisex Leather Belts Slim,IVR,Ivoire,Leather Goods,Unisex,Belts,Leather Belts,MV,Maison Voss,100,20,A800,MV SOHO New York,58043.04,16422.91,137,71985.44,67749.12,25315.21,163,85646.91,292,182,110,331,284,0
MV-95918,Women Suit Sets Modern,VRT,Vert,Ready-to-Wear,Women,Suits,Suit Sets,MV,Maison Voss,100,50,A800,MV SOHO New York,95180.25,33464.41,327,114417.11,70815.27,18130.47,247,86425.16,167,134,33,145,91,0
MV-13396,Women Wallets Slim,ECR,Ecru,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,100,20,A800,MV SOHO New York,15543.08,5408.13,30,20974.61,17916.51,4713.04,33,23072.07,25,20,5,32,28,0
MV-14852,Men Loafers Slim,TAN,Tan,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,20,A800,MV SOHO New York,30011.88,11380.26,49,39170.5,32069.15,10973.66,55,43966.89,132,125,7,172,153,0
MV-10336,Men Blazers Heritage,CRM,Cognac,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,100,50,A800,MV SOHO New York,262293.67,69762.07,689,326418.96,221102.57,59194.42,652,308889.93,894,885,9,910,720,0
MV-78937,Men Carry-On Luxe,RSE,Rose Poudre,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,100,20,A800,MV SOHO New York,48288.68,16599.01,43,60414.05,44385.48,12092.99,39,54794.14,171,105,66,135,96,0
MV-69473,Women Chain Belts Heritage,BRG,Bordeaux,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,100,20,A800,MV SOHO New York,200572.16,55806.54,191,266317.26,179811.65,62021.67,179,249585.28,587,552,35,595,575,0
MV-23434,Women Card Holders,SBL,Sable,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,100,30,A800,MV SOHO New York,122366.7,45840.32,197,177284.1,153879.74,50744.77,246,221380.14,403,377,26,572,565,0
MV-44959,Women Blazers Modern,CRM,Cognac,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,100,20,A800,MV SOHO New York,31015.86,11589.26,153,44599.3,27589.48,9402.28,146,42558.81,138,125,13,132,119,0
MV-80282,Unisex Baseball Caps Signature,BLU,Bleu Marine,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,100,20,A800,MV SOHO New York,48406.59,14570.72,235,62645.71,37347.64,9570.21,180,47983.95,390,335,55,245,204,0
MV-78614,Women Trousers Signature,IVR,Ivoire,Ready-to-Wear,Women,Bottoms,Trousers,MV,Maison Voss,100,50,A800,MV SOHO New York,25133.07,8234.4,59,34320.56,23942.45,6640.98,53,30830.33,171,115,56,152,134,0
MV-96275,Women Coats Essential,ROG,Rouge,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,100,20,A800,MV SOHO New York,82584.36,22593.42,183,106421.35,95807.85,27288.15,194,112818.26,439,415,24,376,341,0
MV-92478,Women Blazers Classic,ARG,Argent,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,30,A800,MV SOHO New York,59203.58,16442.85,106,75277.42,53809.33,15918.2,103,73146.93,274,182,92,275,193,0
MV-32527,Women Mules Luxe,BLU,Bleu Marine,Footwear,Women,Heels,Mules,MV,Maison Voss,100,50,A800,MV SOHO New York,79414.23,22554.65,247,106370.26,64909.66,22162.83,216,93020.15,962,910,52,995,758,0
MV-57920,Women Blazers Slim,ROG,Rouge,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,19943.74,5539.43,34,26491.8,23296.97,7985.67,43,33504.33,97,82,15,137,97,0
MV-20543,Men Check-In Classic,TAN,Tan,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,100,20,A800,MV SOHO New York,137597.42,39951.5,192,189861.37,136201.62,51236.77,179,177006.18,150,105,45,119,88,0
MV-30730,Men High Top Luxe,CAM,Camel,Footwear,Men,Sneakers,High Top,MV,Maison Voss,100,30,A800,MV SOHO New York,24960.12,6898.67,46,33022.09,21771.23,7082.48,42,30150.6,66,63,3,52,39,0
MV-67905,Women High Top Luxe,TAN,Tan,Footwear,Women,Sneakers,High Top,MV,Maison Voss,100,50,A800,MV SOHO New York,21314.98,6345.46,74,29363.57,16777.36,6209.27,61,24205.1,202,133,69,156,129,0
MV-54589,Women Carry-On Slim,GRG,Greige,Leather Goods,Women,Luggage,Carry-On,MV,Maison Voss,100,50,A800,MV SOHO New York,35595.31,11853.64,56,50618.36,24849.45,8367.73,39,35252.07,39,33,6,29,23,0
MV-49363,Unisex Cashmere Scarves,BLU,Bleu Marine,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,100,50,A800,MV SOHO New York,19906.74,6215.96,46,25216.82,17116.43,6434.27,43,23572.24,175,144,31,185,117,0
MV-99173,Women Card Holders Modern,CRM,Cognac,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,100,70,A800,MV SOHO New York,291292.07,104653.26,398,358759.61,334006.47,92653.31,501,451604.44,1477,1075,402,1819,1544,0
MV-52487,Men Mini Bags Luxe,TAN,Tan,Leather Goods,Men,Handbags,Mini Bags,MV,Maison Voss,100,20,A800,MV SOHO New York,78140.29,20489.17,76,101509.26,66257.65,17310.73,69,92159.72,148,116,32,135,102,0
MV-30866,Women Loafers Modern,ARG,Argent,Footwear,Women,Flats,Loafers,MVS,MV Signature,100,20,A800,MV SOHO New York,309775.78,112702.9,597,426244.53,353872.34,96617.66,687,490502.5,779,624,155,762,731,0
MV-80798,Men Chain Belts Modern,RSE,Rose Poudre,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,100,50,A800,MV SOHO New York,501561.18,164040.63,798,690922.33,479045.05,147934.34,726,628583.47,967,593,374,808,609,0
MV-39389,Women Mules Modern,VRT,Vert,Footwear,Women,Heels,Mules,MVS,MV Signature,100,20,A800,MV SOHO New York,68407.06,18367.05,193,92215.36,59685.31,15490.81,173,82659.36,513,448,65,465,457,0
MV-69634,Women Day Dresses Signature,TAN,Tan,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,100,30,A800,MV SOHO New York,9737.91,2505.26,35,12170.41,7206.41,2339.28,25,8693.15,93,64,29,81,71,0
MV-48462,Women Ankle Boots Relaxed,BRG,Bordeaux,Footwear,Women,Boots,Ankle Boots,MVS,MV Signature,100,20,A800,MV SOHO New York,26371.45,8055.79,106,35054.54,33605.31,12401.29,132,43652.82,272,168,104,381,353,0
MV-97684,Unisex Bracelets Luxe,IVR,Ivoire,Accessories,Unisex,Jewelry,Bracelets,MV,Maison Voss,100,50,A800,MV SOHO New York,90824.22,26124.49,364,122918.07,92994.62,31513.85,375,126632.63,205,123,82,249,215,0
MV-52176,Women Check-In Relaxed,ANT,Anthracite,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,100,20,A800,MV SOHO New York,84675.42,27748.12,104,111330.12,98141.29,32078.38,113,120964.46,317,208,109,307,225,0
MV-39444,Men Key Holders Relaxed,VRT,Vert,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,100,20,A800,MV SOHO New York,8097.03,2433.55,20,10481.28,9603.93,3126.97,22,11529.41,42,32,10,49,47,0
MV-96761,Men Jackets Essential,TAN,Tan,Ready-to-Wear,Men,Outerwear,Jackets,MVS,MV Signature,100,20,A800,MV SOHO New York,51103.62,17606.6,185,64467.51,48539.08,17875.25,186,64815.98,306,300,6,333,223,0
MV-51704,Women Fedoras Luxe,TRP,Taupe,Accessories,Women,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,268434.61,89750.91,425,318118.86,251452.53,88319.93,398,297908.95,1532,1433,99,1654,1225,0
MV-71474,Men Loafers Relaxed,NOI,Noir,Footwear,Men,Flats,Loafers,MV,Maison Voss,100,20,A800,MV SOHO New York,244617.75,87116.09,362,346842.1,330838.82,113988.81,426,408162.25,249,165,84,350,280,0
MV-67104,Men Sandals Essential,CRM,Cognac,Footwear,Men,Heels,Sandals,MV,Maison Voss,100,30,A800,MV SOHO New York,35190.16,11355.03,43,45834.66,40689.67,13933.73,50,53296.12,82,61,21,99,59,0
MV-57942,Women Chelsea Boots Modern,NOI,Noir,Footwear,Women,Boots,Chelsea Boots,MVS,MV Signature,100,20,A800,MV SOHO New York,161794.8,46445.23,254,227117.05,196192.11,56996.38,313,279872.58,300,217,83,393,353,0
MV-62196,Women Blazers,ARG,Argent,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,100,20,A800,MV SOHO New York,17774.51,4983.3,56,24722.01,14023.47,4317.43,42,18541.51,118,78,40,104,91,0
MV-60181,Women Jackets Classic,NOI,Noir,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,100,20,A800,MV SOHO New York,36931.98,12212.29,56,53305.89,37629.03,13339.76,60,57113.46,28,27,1,31,30,0
MV-54942,Men Square Frames Relaxed,SBL,Sable,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,100,70,A800,MV SOHO New York,169056.05,50383.41,472,237322.32,203329.35,53483.52,569,286094.07,811,680,131,1073,1014,0
MV-96760,Women Blouses Signature,BRG,Bordeaux,Ready-to-Wear,Women,Tops,Blouses,MV,Maison Voss,100,50,A800,MV SOHO New York,21600.67,7555.97,65,29615.53,20499.95,6455.98,65,29615.53,56,33,23,57,51,0
MV-95918,Women Suit Sets Modern,ROG,Rouge,Ready-to-Wear,Women,Suits,Suit Sets,MV,Maison Voss,100,20,A800,MV SOHO New York,38818.4,11726.09,69,56331.61,50686.28,16551.19,83,67761.21,73,61,12,103,70,0
MV-82199,Men Shorts Classic,CRM,Cognac,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,100,20,A800,MV SOHO New York,201.25,72.47,1,283.17,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-53064,Men Skirts Slim,TAN,Tan,Ready-to-Wear,Men,Bottoms,Skirts,MV,Maison Voss,100,20,A800,MV SOHO New York,228933.98,74389.18,466,285749.76,194710.48,68096.38,354,217071.71,1684,1213,471,1265,1236,0
MV-79822,Unisex Fedoras Slim,IVR,Ivoire,Accessories,Unisex,Hats,Fedoras,MV,Maison Voss,100,20,A800,MV SOHO New York,188604.98,69650.42,358,245782.63,183432.93,63384.89,343,235484.48,1135,881,254,1021,783,0
MV-30253,Men Weekender Essential,CHP,Champagne,Leather Goods,Men,Luggage,Weekender,MVS,MV Signature,100,20,A800,MV SOHO New York,120611.22,36500.2,225,153544.67,118243.65,37522.26,245,167193.08,575,430,145,722,522,0
MV-73736,Women Key Holders Relaxed,ANT,Anthracite,Leather Goods,Women,Small Leather Goods,Key Holders,MV,Maison Voss,100,20,A800,MV SOHO New York,218871.8,62482.32,316,284380.56,235694.86,81585.79,325,292480.01,349,221,128,304,192,0
MV-47243,Men Boots Heritage,BRG,Bordeaux,Footwear,Men,Heels,Boots,MV,Maison Voss,100,50,A800,MV SOHO New York,24848.97,8366.73,37,34601.42,19977.38,5169.96,30,28055.21,28,17,11,25,15,0
