plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-80468,Men Blouses Relaxed,TRP,Taupe,Ready-to-Wear,Men,Tops,Blouses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,513.27,173.51,1,714.06,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-35203,Men Blazers Modern,VRT,Vert,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,12126.83,3732.16,19,15767.84,10418.91,3334.5,17,14108.07,38,37,1,28,18,0
MV-78146,Men Day Dresses,ARG,Argent,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,603.8,219.63,1,747.49,564.8,153.55,1,747.49,3,2,1,3,2,0
MV-59308,Men Knitwear Essential,ARG,Argent,Ready-to-Wear,Men,Tops,Knitwear,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3417.01,1194.72,7,4156.33,4376.38,1391.75,9,5343.85,25,15,10,27,16,0
MV-99181,Women Blazers Modern,ROG,Rouge,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,439.18,153.96,1,574.3,425.86,110.21,1,574.3,3,1,2,2,1,0
MV-56955,Women Ballet Flats Relaxed,TRP,Taupe,Footwear,Women,Flats,Ballet Flats,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,3795.59,1160.07,5,4433.51,4570.52,1712.35,6,5320.21,16,12,4,21,18,0
MV-90209,Men Suit Sets Modern,CRM,Cognac,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,6277.31,2034.27,13,7716.73,8105.48,3038.83,16,9497.52,40,36,4,56,37,0
MV-82924,Women Low Top Classic,BRG,Bordeaux,Footwear,Women,Sneakers,Low Top,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,556.63,159.15,1,666.08,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-70443,Women Card Holders Heritage,GRG,Greige,Leather Goods,Women,Small Leather Goods,Card Holders,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,909.52,251.15,1,1109.56,947.39,254.55,1,1109.56,3,2,1,3,2,0
MV-68929,Women Crossbody Bags Relaxed,NVY,Navy,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,3368.66,1246.53,5,4683.11,2704.6,924.79,4,3746.49,10,9,1,9,7,0
MV-26505,Men Leather Belts Relaxed,RSE,Rose Poudre,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,3183.72,966.93,6,4117.56,3179.16,1078.45,6,4117.56,21,17,4,19,12,0
MV-69473,Women Chain Belts Heritage,ANT,Anthracite,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,5867.11,1744.95,6,8120.72,3510.06,1051.87,4,5413.82,6,5,1,5,3,0
MV-51441,Women Jackets Modern,SBL,Sable,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1066.51,338.81,2,1323.68,592.75,180.02,1,661.84,3,1,2,2,1,0
MV-51116,Unisex Tops Essential,NVY,Navy,Ready-to-Wear,Unisex,Tops,Tops,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,634.75,195.5,1,876.48,573.97,164.75,1,876.48,1,0,1,1,0,0
MV-67961,Men Wool Scarves Heritage,IVR,Ivoire,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,5369.45,1965.05,17,7104.23,6338.7,2187.72,20,8357.92,44,27,17,52,49,0
MV-74866,Women Wool Scarves Luxe,NOI,Noir,Accessories,Women,Scarves,Wool Scarves,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,7717.63,2891.18,14,9133.42,5339.0,1785.09,10,6523.87,18,12,6,12,10,0
MV-13396,Women Wallets Slim,GRG,Greige,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,1914.43,712.77,3,2568.93,1237.01,378.54,2,1712.62,10,6,4,8,6,0
MV-95918,Women Suit Sets Modern,NOI,Noir,Ready-to-Wear,Women,Suits,Suit Sets,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3519.66,1089.68,10,4433.44,3532.82,1240.6,10,4433.44,17,12,5,17,14,0
MV-93717,Women Leather Belts Heritage,CHP,Champagne,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,2546.21,723.32,3,3672.79,1714.63,446.51,2,2448.53,9,6,3,7,5,0
MV-28714,Men Trousers Luxe,CRM,Creme,Ready-to-Wear,Men,Bottoms,Trousers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,810.7,264.59,3,1072.59,798.25,259.95,3,1072.59,6,5,1,6,5,0
MV-20336,Men Blazers Heritage,SBL,Sable,Ready-to-Wear,Men,Suits,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,232.92,63.37,1,325.78,219.14,55.48,1,325.78,3,2,1,3,2,0
MV-32527,Women Mules Luxe,CAM,Camel,Footwear,Women,Heels,Mules,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1232.82,373.93,3,1598.9,858.72,220.59,2,1065.93,4,3,1,4,3,0
MV-56955,Women Ballet Flats Relaxed,CRM,Cognac,Footwear,Women,Flats,Ballet Flats,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,2609.88,823.68,4,3373.87,2090.13,722.18,3,2530.4,14,9,5,10,7,0
MV-80468,Men Blouses Relaxed,BLU,Bleu Marine,Ready-to-Wear,Men,Tops,Blouses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,406.51,124.08,1,530.96,436.93,122.01,1,530.96,3,2,1,4,3,0
MV-39389,Women Mules Modern,VRT,Vert,Footwear,Women,Heels,Mules,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,2408.5,635.79,3,3046.36,1760.54,505.67,2,2030.91,5,3,2,5,4,0
MV-29597,Women Leather Belts,ARG,Argent,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,8196.12,2728.83,8,10528.97,7163.53,1910.76,7,9212.85,24,23,1,21,19,0
MV-82910,Men Shirts Signature,CRM,Cognac,Ready-to-Wear,Men,Tops,Shirts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,2669.88,948.6,6,3700.89,3471.73,934.25,7,4317.71,16,11,5,22,17,0
MV-99381,Women Fedoras Signature,ECR,Ecru,Accessories,Women,Hats,Fedoras,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,2150.93,754.93,5,2887.38,1175.33,309.16,3,1732.43,9,6,3,6,5,0
MV-23434,Women Card Holders,NVY,Navy,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,5939.58,1528.81,13,8593.71,4419.57,1479.4,9,5949.49,17,13,4,13,12,0
MV-47512,Men Tops Relaxed,ARG,Argent,Ready-to-Wear,Men,Tops,Tops,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,409.59,155.27,1,516.54,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-39444,Men Key Holders Relaxed,NVY,Navy,Leather Goods,Men,Small Leather Goods,Key Holders,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3169.42,942.96,4,4308.04,3557.5,1140.23,4,4308.04,6,3,3,7,5,0
MV-99224,Men Day Dresses Relaxed,VRT,Vert,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3474.44,1060.15,8,4810.39,4329.31,1165.4,9,5411.68,21,17,4,21,15,0
MV-65296,Women Ankle Boots Slim,ARG,Argent,Footwear,Women,Boots,Ankle Boots,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3064.71,801.91,4,3683.32,3228.44,946.02,4,3683.32,11,8,3,11,9,0
MV-26683,Women Blazers Relaxed,BLU,Bleu Marine,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,475.22,133.56,2,680.65,220.36,64.88,1,340.32,6,5,1,4,3,0
MV-60181,Women Jackets Classic,BRG,Bordeaux,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,665.96,186.42,1,907.34,0.0,0.0,0,0.0,1,0,1,1,0,0
MV-12128,Women Cat Eye Signature,ANT,Anthracite,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,5183.93,1514.33,12,7002.16,6022.67,1600.23,14,8169.19,37,23,14,46,45,0
MV-49472,Men Square Frames Modern,CRM,Cognac,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1776.89,534.06,3,2215.3,1722.01,654.21,3,2215.3,3,1,2,2,1,0
MV-15014,Women Bracelets Modern,CRM,Creme,Accessories,Women,Jewelry,Bracelets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3667.91,1184.83,11,5037.19,2920.16,1095.83,9,4121.34,39,28,11,34,29,0
MV-51116,Unisex Tops Essential,GRG,Greige,Ready-to-Wear,Unisex,Tops,Tops,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1584.04,446.42,4,2268.36,1608.78,599.91,4,2268.36,12,10,2,13,9,0
MV-68929,Women Crossbody Bags Relaxed,VRT,Vert,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,5347.68,1621.5,6,6810.7,3435.36,1116.42,4,4540.47,18,13,5,13,11,0
MV-84531,Women Check-In Classic,BRG,Bordeaux,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,7154.16,2344.01,9,10299.06,5886.07,2151.64,7,8010.38,31,26,5,21,20,0
MV-51441,Women Jackets Modern,GRG,Greige,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,3087.58,963.01,5,4032.17,3174.31,1016.76,5,4032.17,3,2,1,4,3,0
MV-16265,Women Chain Belts Signature,VRT,Vert,Leather Goods,Women,Belts,Chain Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,2227.52,707.26,2,2683.35,1063.87,371.0,1,1341.67,6,3,3,5,3,0
MV-82199,Men Shorts Classic,NOI,Noir,Ready-to-Wear,Men,Bottoms,Shorts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1822.55,562.46,3,2569.89,1943.49,724.75,3,2569.89,11,9,2,10,8,0
MV-44959,Women Blazers Modern,ECR,Ecru,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,5662.06,1748.73,8,7700.36,5915.33,1576.98,9,8662.9,11,6,5,10,9,0
MV-62521,Women Silk Scarves Luxe,BEG,Beige,Accessories,Women,Scarves,Silk Scarves,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,811.15,302.01,2,1133.43,777.68,236.68,2,1133.43,6,5,1,5,3,0
MV-12260,Men Knee High Modern,BRG,Bordeaux,Footwear,Men,Boots,Knee High,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,498.43,144.76,2,728.17,495.98,166.5,2,728.17,2,1,1,2,1,0
MV-93283,Unisex Wallets Luxe,BLU,Bleu Marine,Leather Goods,Unisex,Small Leather Goods,Wallets,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,647.55,169.76,1,943.18,636.09,173.17,1,943.18,0,0,0,0,0,0
MV-88366,Men Blazers Classic,ANT,Anthracite,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,6647.44,1999.74,13,9260.44,5620.57,1501.31,11,7835.76,44,41,3,36,28,0
MV-92345,Women Leather Belts Modern,CHP,Champagne,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,811.2,293.07,1,1049.15,0.0,0.0,0,0.0,1,0,1,0,0,0
MV-91490,Women Midi Dresses,CRM,Cognac,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1841.47,698.97,5,2587.59,1314.96,466.69,4,2070.07,15,14,1,10,6,0
MV-59015,Unisex Baseball Caps Relaxed,BLU,Bleu Marine,Accessories,Unisex,Hats,Baseball Caps,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,508.96,170.88,2,692.54,576.91,190.52,2,692.54,2,1,1,2,1,0
MV-52487,Men Mini Bags Luxe,ECR,Ecru,Leather Goods,Men,Handbags,Mini Bags,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1630.95,589.72,2,2220.93,886.42,315.82,1,1110.46,1,0,1,0,0,0
MV-89963,Women Cat Eye Luxe,NVY,Navy,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,1808.13,599.0,6,2415.24,1727.33,468.13,6,2415.24,12,7,5,11,9,0
MV-63843,Women Midi Dresses Essential,BRG,Bordeaux,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,592.29,217.69,1,849.9,611.58,208.23,1,849.9,0,0,0,0,0,0
MV-79942,Men Blazers Essential,ARG,Argent,Ready-to-Wear,Men,Outerwear,Blazers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,1361.91,487.49,4,1730.94,1583.75,585.0,5,2163.67,11,9,2,16,11,0
MV-66531,Unisex Key Holders Modern,ANT,Anthracite,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,4368.92,1637.75,8,5643.73,3903.46,1392.26,7,4938.26,7,4,3,6,5,0
MV-26074,Women Fedoras Slim,CRM,Creme,Accessories,Women,Hats,Fedoras,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,5639.93,2095.06,9,7599.03,3886.26,1008.85,6,5066.02,18,15,3,11,7,0
MV-89507,Women Blazers Essential,GRG,Greige,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,447.54,154.21,1,530.61,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-35272,Men Check-In Modern,ANT,Anthracite,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,3783.67,1089.85,12,5313.3,2447.03,727.22,8,3542.2,23,22,1,19,15,0
MV-86483,Women Wallets Luxe,IVR,Ivoire,Leather Goods,Women,Small Leather Goods,Wallets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,2149.78,622.28,5,3195.8,1662.9,522.2,4,2556.64,8,6,2,7,5,0
MV-18799,Women Jeans Modern,ARG,Argent,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,5013.93,1400.16,11,6585.0,6058.5,1735.91,13,7782.28,10,7,3,12,10,0
MV-30257,Women Weekender Relaxed,TAN,Tan,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,2632.79,772.47,3,3272.18,2391.51,782.13,3,3272.18,3,1,2,3,2,0
MV-32527,Women Mules Luxe,SBL,Sable,Footwear,Women,Heels,Mules,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,2384.41,667.99,4,3438.47,1678.52,561.5,3,2578.85,5,4,1,4,3,0
MV-49472,Men Square Frames Modern,RSE,Rose Poudre,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,2780.69,971.72,13,3456.24,1892.48,539.66,10,2658.65,22,20,2,16,9,0
MV-62521,Women Silk Scarves Luxe,VRT,Vert,Accessories,Women,Scarves,Silk Scarves,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,7264.08,2271.59,12,8953.09,6922.91,2021.58,11,8207.0,40,36,4,42,29,0
MV-46655,Women Cat Eye Heritage,CAM,Camel,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,695.78,207.6,3,992.01,507.9,185.39,2,661.34,7,4,3,5,3,0
MV-99224,Men Day Dresses Relaxed,NOI,Noir,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,332.65,125.87,1,389.43,339.13,122.13,1,389.43,0,0,0,0,0,0
MV-54942,Men Square Frames Relaxed,SBL,Sable,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,832.05,300.46,2,1017.3,803.31,260.41,2,1017.3,7,6,1,6,5,0
MV-12128,Women Cat Eye Signature,NOI,Noir,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,485.54,155.91,2,598.69,515.38,136.52,2,598.69,6,4,2,7,4,0
MV-99181,Women Blazers Modern,GRG,Greige,Ready-to-Wear,Women,Outerwear,Blazers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,498.64,185.46,1,681.68,0.0,0.0,0,0.0,3,2,1,1,0,0
MV-64524,Women Check-In Modern,CRM,Creme,Leather Goods,Women,Luggage,Check-In,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,855.07,303.82,1,1036.5,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-93283,Unisex Wallets Luxe,NOI,Noir,Leather Goods,Unisex,Small Leather Goods,Wallets,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,10578.52,3626.21,10,13525.93,9633.64,3063.37,9,12173.34,18,11,7,14,10,0
MV-69829,Men Ballet Flats Slim,ECR,Ecru,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,741.63,185.88,1,906.27,0.0,0.0,0,0.0,3,2,1,1,0,0
MV-54657,Women Evening Dresses Slim,VRT,Vert,Ready-to-Wear,Women,Dresses,Evening Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,4052.6,1086.08,6,5195.84,2800.8,855.47,4,3463.89,14,11,3,11,8,0
MV-26551,Women Mules Luxe,ARG,Argent,Footwear,Women,Heels,Mules,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,321.54,81.96,1,423.73,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-78955,Women Pouches Modern,ANT,Anthracite,Leather Goods,Women,Small Leather Goods,Pouches,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,846.11,261.1,2,1191.98,829.42,286.04,2,1191.98,2,1,1,2,1,0
MV-67905,Women High Top Luxe,ARG,Argent,Footwear,Women,Sneakers,High Top,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,620.3,199.19,1,774.04,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-20077,Men Chain Belts Slim,BLU,Bleu Marine,Leather Goods,Men,Belts,Chain Belts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,708.01,262.9,1,951.53,755.68,259.39,1,951.53,1,0,1,1,0,0
MV-78937,Men Carry-On Luxe,BRG,Bordeaux,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,7776.97,2447.5,8,9609.53,7392.0,2170.25,8,9609.53,24,18,6,27,17,0
MV-40005,Men Silk Scarves Classic,TRP,Taupe,Accessories,Men,Scarves,Silk Scarves,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3955.66,1301.0,11,5088.45,3347.51,849.11,10,4625.86,16,12,4,15,13,0
MV-24530,Women Day Dresses Luxe,CRM,Cognac,Ready-to-Wear,Women,Dresses,Day Dresses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,223.12,74.53,1,296.97,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-43586,Women Jeans Signature,ANT,Anthracite,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,2030.84,716.87,3,2656.27,1240.61,351.69,2,1770.85,2,1,1,1,0,0
MV-62296,Unisex Bracelets Signature,RSE,Rose Poudre,Accessories,Unisex,Jewelry,Bracelets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,1663.11,567.44,3,2059.17,1630.93,511.08,3,2059.17,2,1,1,2,1,0
MV-49363,Unisex Cashmere Scarves,GRG,Greige,Accessories,Unisex,Scarves,Cashmere Scarves,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,5591.0,1807.52,11,7383.61,5334.87,1766.03,11,7383.61,22,13,9,18,15,0
MV-65851,Women Midi Dresses Slim,ANT,Anthracite,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,4706.45,1319.6,7,6092.07,2840.48,950.95,4,3481.18,13,10,3,8,5,0
MV-99381,Women Fedoras Signature,CHP,Champagne,Accessories,Women,Hats,Fedoras,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1361.13,433.41,3,1606.86,1444.3,421.96,3,1606.86,6,5,1,7,5,0
MV-38183,Men Suit Trousers Essential,ARG,Argent,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3180.54,1140.81,6,4133.47,3148.88,1173.11,6,4133.47,12,8,4,11,7,0
MV-15014,Women Bracelets Modern,CRM,Cognac,Accessories,Women,Jewelry,Bracelets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3688.34,1173.61,10,5073.68,4161.03,1238.6,11,5581.05,17,15,2,21,14,0
MV-71953,Women Suit Trousers Relaxed,CAM,Camel,Ready-to-Wear,Women,Suits,Suit Trousers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,579.1,180.97,1,732.01,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-66531,Unisex Key Holders Modern,ROG,Rouge,Leather Goods,Unisex,Small Leather Goods,Key Holders,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,852.48,309.29,2,1149.51,861.79,323.89,2,1149.51,6,5,1,5,3,0
MV-20328,Men Clutches,ECR,Ecru,Leather Goods,Men,Handbags,Clutches,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,10882.56,3938.68,13,15683.14,10735.63,3931.22,12,14476.75,35,23,12,35,27,0
MV-54589,Women Carry-On Slim,TAN,Tan,Leather Goods,Women,Luggage,Carry-On,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,4132.08,1357.97,7,5518.71,3157.63,1199.03,6,4730.33,20,15,5,22,18,0
MV-68878,Men Carry-On Heritage,VRT,Vert,Leather Goods,Men,Luggage,Carry-On,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,2818.8,748.44,4,4010.53,1901.92,494.93,3,3007.9,5,4,1,4,3,0
MV-68493,Women Chain Belts Relaxed,CRM,Cognac,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3787.8,1299.62,4,4785.29,2966.19,1011.9,3,3588.97,12,9,3,13,10,0
MV-83975,Unisex Baseball Caps Classic,BRG,Bordeaux,Accessories,Unisex,Hats,Baseball Caps,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,745.71,202.61,2,1077.7,341.2,88.2,1,538.85,2,1,1,1,0,0
MV-38183,Men Suit Trousers Essential,TRP,Taupe,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,1024.59,350.93,4,1463.54,835.02,233.3,3,1097.66,6,4,2,6,4,0
MV-76249,Men Clutches Luxe,ARG,Argent,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1965.65,636.13,5,2727.34,1104.24,411.55,3,1636.4,10,8,2,6,4,0
MV-65851,Women Midi Dresses Slim,BLU,Bleu Marine,Ready-to-Wear,Women,Dresses,Midi Dresses,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,1062.35,374.87,2,1357.6,1183.09,420.93,2,1357.6,3,1,2,2,1,0
MV-79329,Men Suit Trousers Classic,GRG,Greige,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,2787.38,864.55,6,3752.22,2199.98,588.04,5,3126.85,23,21,2,22,20,0
MV-27486,Women Mules Classic,GRG,Greige,Footwear,Women,Heels,Mules,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,4629.5,1527.93,10,5804.69,5110.51,1492.23,11,6385.16,12,7,5,16,12,0
MV-20328,Men Clutches,ROG,Rouge,Leather Goods,Men,Handbags,Clutches,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,773.63,199.15,1,1122.32,0.0,0.0,0,0.0,0,0,0,0,0,0
MV-90301,Men High Top,CRM,Cognac,Footwear,Men,Sneakers,High Top,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,2009.82,566.59,3,2887.74,2169.97,669.7,3,2887.74,1,0,1,1,0,0
MV-12260,Men Knee High Modern,BRG,Bordeaux,Footwear,Men,Boots,Knee High,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,735.57,259.4,2,957.28,748.5,230.48,2,957.28,3,2,1,3,2,0
MV-54725,Women Suit Trousers Classic,CAM,Camel,Ready-to-Wear,Women,Suits,Suit Trousers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,3911.43,1272.32,6,4593.42,4076.7,1404.93,6,4593.42,18,13,5,15,9,0
MV-26505,Men Leather Belts Relaxed,GRG,Greige,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1119.66,285.06,1,1381.15,0.0,0.0,0,0.0,3,1,2,3,2,0
MV-26704,Men Pouches Classic,ECR,Ecru,Leather Goods,Men,Small Leather Goods,Pouches,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,4426.24,1594.4,5,5272.67,2761.0,851.32,3,3163.6,11,8,3,7,5,0
MV-54942,Men Square Frames Relaxed,NOI,Noir,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3701.36,1228.84,11,4933.06,3007.3,1112.44,9,4036.14,27,26,1,20,12,0
MV-81364,Unisex Crossbody Bags Signature,ECR,Ecru,Leather Goods,Unisex,Handbags,Crossbody Bags,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,732.89,191.94,2,861.2,371.38,107.75,1,430.6,7,4,3,6,3,0
MV-89507,Women Blazers Essential,ANT,Anthracite,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,6701.85,2523.48,13,9160.49,6475.05,2188.93,13,9160.49,36,27,9,41,24,0
MV-60052,Unisex Evening Dresses,CHP,Champagne,Ready-to-Wear,Unisex,Dresses,Evening Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,18035.05,5041.8,27,24457.28,19826.55,7425.08,28,25363.11,39,37,2,39,26,0
