transaction_id,client_id,transaction_date,store_code,store_name,category,product_name,quantity,unit_price,net_sales_amount,channel,currency
TXN-MV-399568,MVC-00321,2026-01-09,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Limited,1,337.86,433.51,Boutique,USD
TXN-MV-520326,MVC-00321,2026-01-09,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Classic,1,375.42,355.42,Boutique,USD
TXN-MV-241296,MVC-00321,2025-10-20,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Limited,1,1155.87,1420.05,Boutique,USD
TXN-MV-906069,MVC-00322,2024-11-14,A800,MV SOHO New York,Handbags,MV Handbags Essential,1,467.1,410.58,Digital,USD
TXN-MV-298852,MVC-00322,2024-11-14,A800,MV SOHO New York,Handbags,MV Handbags Heritage,1,495.68,427.86,Digital,USD
TXN-MV-606584,MVC-00322,2025-05-18,A800,MV SOHO New York,Accessories,MV Accessories Classic,1,397.02,429.85,Digital,USD
TXN-MV-265047,MVC-00322,2025-05-18,A800,MV SOHO New York,Accessories,MV Accessories Limited,1,480.37,490.51,Digital,USD
TXN-MV-409699,MVC-00322,2025-05-18,A800,MV SOHO New York,Accessories,MV Accessories Classic,1,401.47,500.61,Digital,USD
TXN-MV-961782,MVC-00322,2025-05-18,A800,MV SOHO New York,Accessories,MV Accessories Limited,1,508.0,407.94,Digital,USD
TXN-MV-288021,MVC-00322,2025-04-25,A800,MV SOHO New York,Accessories,MV Accessories Signature,1,269.08,269.2,Digital,USD
TXN-MV-878852,MVC-00322,2025-04-25,A800,MV SOHO New York,Accessories,MV Accessories Limited,1,310.71,240.29,Digital,USD
TXN-MV-436623,MVC-00322,2025-04-25,A800,MV SOHO New York,Accessories,MV Accessories Essential,1,311.26,266.43,Digital,USD
TXN-MV-479548,MVC-00322,2025-01-31,A800,MV SOHO New York,Footwear,MV Footwear Classic,1,1017.95,957.22,Digital,USD
TXN-MV-446510,MVC-00322,2025-04-02,A800,MV SOHO New York,Handbags,MV Handbags Signature,1,834.32,700.14,Digital,USD
TXN-MV-224808,MVC-00322,2025-04-02,A800,MV SOHO New York,Handbags,MV Handbags Essential,1,719.55,869.3,Digital,USD
TXN-MV-402152,MVC-00323,2025-02-21,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Signature,1,1187.14,1142.63,Boutique,USD
TXN-MV-852697,MVC-00323,2025-02-21,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Classic,1,1096.21,1126.54,Boutique,USD
TXN-MV-880319,MVC-00323,2024-02-13,A800,MV SOHO New York,Accessories,MV Accessories Signature,1,692.78,705.88,Boutique,USD
TXN-MV-390627,MVC-00323,2024-02-13,A800,MV SOHO New York,Accessories,MV Accessories Classic,1,606.25,557.57,Boutique,USD
TXN-MV-664394,MVC-00323,2024-02-13,A800,MV SOHO New York,Accessories,MV Accessories Limited,1,651.21,603.18,Boutique,USD
TXN-MV-720485,MVC-00323,2024-05-26,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Essential,1,467.35,580.53,Boutique,USD
TXN-MV-147324,MVC-00323,2024-05-26,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Signature,1,458.82,461.66,Boutique,USD
TXN-MV-656692,MVC-00323,2024-05-26,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Signature,1,479.4,477.67,Boutique,USD
TXN-MV-752957,MVC-00323,2024-05-26,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Essential,1,579.22,584.81,Boutique,USD
TXN-MV-943074,MVC-00324,2024-04-10,J347,MV Flagship Tokyo,Small Leather Goods,MV Small Leather Goods Essential,1,1360.78,1563.3,Boutique,USD
TXN-MV-644544,MVC-00324,2024-07-03,J347,MV Flagship Tokyo,Jewelry,MV Jewelry Essential,1,238.02,216.82,Boutique,USD
TXN-MV-327587,MVC-00324,2024-07-03,J347,MV Flagship Tokyo,Jewelry,MV Jewelry Heritage,1,211.94,219.36,Boutique,USD
TXN-MV-395950,MVC-00324,2024-07-03,J347,MV Flagship Tokyo,Jewelry,MV Jewelry Heritage,1,245.45,215.61,Boutique,USD
TXN-MV-904514,MVC-00324,2024-07-03,J347,MV Flagship Tokyo,Jewelry,MV Jewelry Heritage,1,221.27,250.99,Boutique,USD
TXN-MV-963989,MVC-00324,2024-06-14,J347,MV Flagship Tokyo,Handbags,MV Handbags Signature,1,374.73,372.46,Boutique,USD
TXN-MV-294698,MVC-00324,2024-06-14,J347,MV Flagship Tokyo,Handbags,MV Handbags Signature,1,413.4,361.4,Boutique,USD
TXN-MV-222426,MVC-00324,2024-06-14,J347,MV Flagship Tokyo,Handbags,MV Handbags Classic,1,444.31,452.76,Boutique,USD
TXN-MV-812573,MVC-00324,2024-06-14,J347,MV Flagship Tokyo,Handbags,MV Handbags Essential,1,427.43,403.18,Boutique,USD
TXN-MV-483279,MVC-00324,2024-12-23,J347,MV Flagship Tokyo,Handbags,MV Handbags Signature,1,245.31,243.37,Boutique,USD
TXN-MV-635596,MVC-00324,2024-12-23,J347,MV Flagship Tokyo,Handbags,MV Handbags Limited,1,216.69,276.67,Boutique,USD
TXN-MV-562821,MVC-00324,2024-12-23,J347,MV Flagship Tokyo,Handbags,MV Handbags Limited,1,239.43,232.69,Boutique,USD
TXN-MV-413763,MVC-00324,2025-02-09,J347,MV Flagship Tokyo,Ready-to-Wear,MV Ready-to-Wear Heritage,1,319.9,330.84,Boutique,USD
TXN-MV-568447,MVC-00324,2025-02-09,J347,MV Flagship Tokyo,Ready-to-Wear,MV Ready-to-Wear Classic,1,321.37,267.73,Boutique,USD
TXN-MV-756166,MVC-00324,2025-02-09,J347,MV Flagship Tokyo,Ready-to-Wear,MV Ready-to-Wear Limited,1,284.36,262.56,Boutique,USD
TXN-MV-982905,MVC-00324,2025-02-09,J347,MV Flagship Tokyo,Ready-to-Wear,MV Ready-to-Wear Signature,1,320.81,291.28,Boutique,USD
TXN-MV-515374,MVC-00324,2025-01-21,J347,MV Flagship Tokyo,Ready-to-Wear,MV Ready-to-Wear Signature,1,208.5,248.34,Boutique,USD
TXN-MV-604118,MVC-00324,2025-01-21,J347,MV Flagship Tokyo,Ready-to-Wear,MV Ready-to-Wear Heritage,1,252.4,268.68,Boutique,USD
TXN-MV-115964,MVC-00325,2024-10-08,J347,MV Flagship Tokyo,Handbags,MV Handbags Limited,1,5083.76,6549.36,Boutique,USD
TXN-MV-420750,MVC-00325,2025-04-15,J347,MV Flagship Tokyo,Handbags,MV Handbags Heritage,1,1787.59,1587.72,Boutique,USD
TXN-MV-314687,MVC-00325,2025-04-15,J347,MV Flagship Tokyo,Handbags,MV Handbags Signature,1,1465.17,1831.95,Boutique,USD
TXN-MV-991503,MVC-00325,2025-04-15,J347,MV Flagship Tokyo,Handbags,MV Handbags Limited,1,1479.09,1492.11,Boutique,USD
TXN-MV-992645,MVC-00325,2025-04-15,J347,MV Flagship Tokyo,Handbags,MV Handbags Heritage,1,1544.76,1843.56,Boutique,USD
TXN-MV-752446,MVC-00325,2024-11-04,J347,MV Flagship Tokyo,Footwear,MV Footwear Limited,1,4188.24,3761.36,Boutique,USD
TXN-MV-196715,MVC-00325,2024-11-04,J347,MV Flagship Tokyo,Footwear,MV Footwear Classic,1,4083.4,4079.2,Boutique,USD
TXN-MV-481992,MVC-00325,2024-12-27,J347,MV Flagship Tokyo,Handbags,MV Handbags Essential,1,1009.72,1041.92,Boutique,USD
TXN-MV-851767,MVC-00325,2024-12-27,J347,MV Flagship Tokyo,Handbags,MV Handbags Limited,1,988.55,1019.05,Boutique,USD
TXN-MV-648922,MVC-00325,2024-12-27,J347,MV Flagship Tokyo,Handbags,MV Handbags Essential,1,835.82,1075.88,Boutique,USD
TXN-MV-636593,MVC-00325,2024-12-27,J347,MV Flagship Tokyo,Handbags,MV Handbags Limited,1,824.79,1012.44,Boutique,USD
TXN-MV-623387,MVC-00325,2024-01-10,J347,MV Flagship Tokyo,Handbags,MV Handbags Essential,1,2518.39,2682.47,Boutique,USD
TXN-MV-330257,MVC-00325,2024-01-10,J347,MV Flagship Tokyo,Handbags,MV Handbags Essential,1,2414.37,3046.69,Boutique,USD
TXN-MV-267958,MVC-00325,2023-07-19,J347,MV Flagship Tokyo,Accessories,MV Accessories Signature,1,2956.69,3627.16,Boutique,USD
TXN-MV-114449,MVC-00325,2025-02-04,J347,MV Flagship Tokyo,Handbags,MV Handbags Heritage,1,553.09,592.72,Boutique,USD
TXN-MV-427362,MVC-00325,2025-02-04,J347,MV Flagship Tokyo,Handbags,MV Handbags Essential,1,514.0,543.98,Boutique,USD
TXN-MV-585830,MVC-00325,2025-02-04,J347,MV Flagship Tokyo,Handbags,MV Handbags Heritage,1,554.67,599.01,Boutique,USD
TXN-MV-620481,MVC-00325,2025-02-04,J347,MV Flagship Tokyo,Handbags,MV Handbags Heritage,1,478.29,480.25,Boutique,USD
TXN-MV-521754,MVC-00325,2025-07-20,J347,MV Flagship Tokyo,Small Leather Goods,MV Small Leather Goods Classic,1,2030.71,2720.18,Boutique,USD
TXN-MV-495968,MVC-00325,2025-07-20,J347,MV Flagship Tokyo,Small Leather Goods,MV Small Leather Goods Signature,1,2144.03,2738.42,Boutique,USD
TXN-MV-993910,MVC-00325,2025-07-20,J347,MV Flagship Tokyo,Small Leather Goods,MV Small Leather Goods Signature,1,2114.03,2720.23,Boutique,USD
TXN-MV-997998,MVC-00325,2024-01-03,J347,MV Flagship Tokyo,Handbags,MV Handbags Essential,1,3398.42,3966.5,Boutique,USD
TXN-MV-273049,MVC-00325,2024-01-03,J347,MV Flagship Tokyo,Handbags,MV Handbags Limited,1,3545.14,3237.58,Boutique,USD
TXN-MV-727779,MVC-00325,2025-10-05,J347,MV Flagship Tokyo,Handbags,MV Handbags Signature,1,1622.39,1522.58,Boutique,USD
TXN-MV-413906,MVC-00325,2025-10-05,J347,MV Flagship Tokyo,Handbags,MV Handbags Heritage,1,1861.28,2051.02,Boutique,USD
TXN-MV-520360,MVC-00326,2025-11-15,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Limited,1,1410.6,1529.08,Boutique,USD
TXN-MV-469428,MVC-00326,2025-11-15,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,1441.14,1494.24,Boutique,USD
TXN-MV-785172,MVC-00326,2025-11-15,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,1495.82,1562.01,Boutique,USD
TXN-MV-950785,MVC-00326,2025-11-15,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,1679.27,1886.68,Boutique,USD
TXN-MV-937117,MVC-00326,2024-07-13,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Limited,1,1632.26,1531.06,Boutique,USD
TXN-MV-374085,MVC-00326,2024-07-13,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,1512.78,1899.5,Boutique,USD
TXN-MV-885762,MVC-00326,2024-07-13,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,1691.81,1801.76,Boutique,USD
TXN-MV-927624,MVC-00326,2025-08-09,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Limited,1,978.43,1199.52,Boutique,USD
TXN-MV-199454,MVC-00326,2025-08-09,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Classic,1,1116.95,1128.79,Boutique,USD
TXN-MV-700536,MVC-00326,2025-11-25,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,1250.68,1440.66,Boutique,USD
TXN-MV-623911,MVC-00326,2025-11-25,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,1495.7,1565.19,Boutique,USD
TXN-MV-318705,MVC-00326,2025-11-25,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Limited,1,1261.73,1468.46,Boutique,USD
TXN-MV-583620,MVC-00326,2025-03-21,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Limited,1,770.42,760.44,Boutique,USD
TXN-MV-483891,MVC-00326,2025-03-21,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Essential,1,699.17,832.14,Boutique,USD
TXN-MV-545797,MVC-00326,2025-03-21,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Classic,1,698.95,829.21,Boutique,USD
TXN-MV-193636,MVC-00326,2025-03-21,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Limited,1,710.03,787.87,Boutique,USD
TXN-MV-674332,MVC-00326,2025-11-30,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,7243.67,6006.82,Boutique,USD
TXN-MV-812587,MVC-00326,2025-08-27,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Limited,1,3482.44,2787.87,Boutique,USD
TXN-MV-739410,MVC-00326,2024-05-09,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Classic,1,1164.1,1234.43,Boutique,USD
TXN-MV-100233,MVC-00326,2024-05-09,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,1145.26,1316.64,Boutique,USD
TXN-MV-894968,MVC-00326,2025-06-07,EU_F07M,MV Flagship Paris,Jewelry,MV Jewelry Classic,1,2319.47,2561.9,Boutique,USD
TXN-MV-113386,MVC-00326,2025-06-07,EU_F07M,MV Flagship Paris,Jewelry,MV Jewelry Classic,1,2125.35,2667.64,Boutique,USD
TXN-MV-965618,MVC-00326,2025-05-19,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Limited,1,2689.33,2168.18,Boutique,USD
TXN-MV-980012,MVC-00326,2025-05-19,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,2587.95,2222.17,Boutique,USD
TXN-MV-604582,MVC-00326,2025-05-19,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,2557.25,2855.14,Boutique,USD
TXN-MV-584221,MVC-00326,2025-05-06,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Signature,1,1843.29,1725.61,Boutique,USD
TXN-MV-138345,MVC-00326,2025-05-06,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Essential,1,2008.41,1689.36,Boutique,USD
TXN-MV-939871,MVC-00326,2025-05-06,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Signature,1,2057.69,1883.91,Boutique,USD
TXN-MV-553350,MVC-00326,2025-05-06,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Heritage,1,1749.77,1721.0,Boutique,USD
TXN-MV-265917,MVC-00326,2025-04-18,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Heritage,1,1213.7,1119.47,Boutique,USD
TXN-MV-591753,MVC-00326,2025-04-18,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Classic,1,1133.77,1162.41,Boutique,USD
TXN-MV-481719,MVC-00326,2025-04-18,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Heritage,1,1214.95,1062.26,Boutique,USD
TXN-MV-304964,MVC-00326,2025-04-18,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Signature,1,1167.37,1076.83,Boutique,USD
TXN-MV-974026,MVC-00327,2023-07-09,A800,MV SOHO New York,Handbags,MV Handbags Limited,1,916.54,793.7,Boutique,USD
TXN-MV-104825,MVC-00327,2025-06-14,A800,MV SOHO New York,Handbags,MV Handbags Essential,1,420.78,409.97,Boutique,USD
TXN-MV-633081,MVC-00327,2025-06-14,A800,MV SOHO New York,Handbags,MV Handbags Essential,1,454.86,478.07,Boutique,USD
TXN-MV-820022,MVC-00327,2025-06-14,A800,MV SOHO New York,Handbags,MV Handbags Essential,1,420.27,374.12,Boutique,USD
TXN-MV-892920,MVC-00327,2025-06-14,A800,MV SOHO New York,Handbags,MV Handbags Essential,1,410.32,444.15,Boutique,USD
TXN-MV-970269,MVC-00328,2025-10-07,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,221.24,215.52,Boutique,USD
TXN-MV-830711,MVC-00328,2025-10-07,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,270.74,229.55,Boutique,USD
TXN-MV-384732,MVC-00328,2025-10-07,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Limited,1,204.1,227.56,Boutique,USD
TXN-MV-257685,MVC-00328,2025-10-07,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Limited,1,228.48,235.35,Boutique,USD
TXN-MV-723407,MVC-00328,2025-01-15,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Limited,1,583.0,581.41,Boutique,USD
TXN-MV-871072,MVC-00328,2025-01-15,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Heritage,1,536.54,558.57,Boutique,USD
TXN-MV-506056,MVC-00328,2025-01-15,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Limited,1,552.68,584.73,Boutique,USD
TXN-MV-465817,MVC-00328,2025-05-02,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,1160.42,1150.06,Boutique,USD
TXN-MV-779240,MVC-00329,2024-04-14,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Classic,1,2642.35,2205.32,Boutique,USD
TXN-MV-124660,MVC-00329,2024-04-14,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Heritage,1,2288.4,2477.31,Boutique,USD
TXN-MV-729686,MVC-00329,2024-04-14,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Classic,1,2524.95,2311.89,Boutique,USD
TXN-MV-338016,MVC-00329,2025-11-05,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Essential,1,1752.21,2102.89,Boutique,USD
TXN-MV-348537,MVC-00329,2025-11-05,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Limited,1,2061.64,1803.61,Boutique,USD
TXN-MV-680875,MVC-00329,2025-11-05,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Classic,1,2043.57,1878.77,Boutique,USD
TXN-MV-864828,MVC-00329,2023-07-15,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,2496.49,2520.67,Boutique,USD
TXN-MV-297644,MVC-00329,2023-07-15,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,2768.9,2300.98,Boutique,USD
TXN-MV-830466,MVC-00329,2024-08-27,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Heritage,1,4174.33,3278.43,Boutique,USD
TXN-MV-191604,MVC-00329,2024-02-19,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Heritage,1,661.09,865.99,Boutique,USD
TXN-MV-329033,MVC-00329,2024-02-19,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Signature,1,849.88,825.56,Boutique,USD
TXN-MV-979158,MVC-00329,2024-02-19,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Classic,1,734.07,671.49,Boutique,USD
TXN-MV-658852,MVC-00329,2025-08-01,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Limited,1,2310.62,2177.41,Boutique,USD
TXN-MV-311907,MVC-00329,2025-08-01,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Heritage,1,2505.93,2201.01,Boutique,USD
TXN-MV-552862,MVC-00329,2025-05-01,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Classic,1,1421.09,1699.27,Boutique,USD
TXN-MV-243120,MVC-00329,2025-05-01,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Limited,1,1397.53,1668.38,Boutique,USD
TXN-MV-749415,MVC-00329,2025-05-01,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Limited,1,1428.84,1461.69,Boutique,USD
TXN-MV-253759,MVC-00329,2025-05-01,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Classic,1,1633.75,1656.44,Boutique,USD
TXN-MV-122175,MVC-00329,2024-04-23,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Signature,1,2511.99,2372.6,Boutique,USD
TXN-MV-220570,MVC-00329,2024-11-13,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Limited,1,833.54,891.74,Boutique,USD
TXN-MV-720651,MVC-00329,2024-11-13,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Limited,1,880.57,922.63,Boutique,USD
TXN-MV-312005,MVC-00329,2024-11-13,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Essential,1,806.2,816.78,Boutique,USD
TXN-MV-568909,MVC-00330,2025-04-04,J347,MV Flagship Tokyo,Handbags,MV Handbags Heritage,1,225.81,275.07,Boutique,USD
TXN-MV-653758,MVC-00330,2025-04-04,J347,MV Flagship Tokyo,Handbags,MV Handbags Essential,1,221.5,231.04,Boutique,USD
TXN-MV-947838,MVC-00330,2025-04-04,J347,MV Flagship Tokyo,Handbags,MV Handbags Heritage,1,254.86,262.12,Boutique,USD
TXN-MV-130401,MVC-00330,2024-11-30,J347,MV Flagship Tokyo,Small Leather Goods,MV Small Leather Goods Limited,1,170.59,152.57,Boutique,USD
TXN-MV-553732,MVC-00330,2024-11-30,J347,MV Flagship Tokyo,Small Leather Goods,MV Small Leather Goods Limited,1,133.64,134.78,Boutique,USD
TXN-MV-987240,MVC-00330,2024-11-30,J347,MV Flagship Tokyo,Small Leather Goods,MV Small Leather Goods Essential,1,162.26,136.37,Boutique,USD
TXN-MV-267688,MVC-00330,2024-11-30,J347,MV Flagship Tokyo,Small Leather Goods,MV Small Leather Goods Essential,1,139.27,171.62,Boutique,USD
TXN-MV-296716,MVC-00331,2023-07-21,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Limited,1,627.2,608.58,Boutique,USD
TXN-MV-775920,MVC-00331,2023-07-21,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Essential,1,638.47,595.96,Boutique,USD
TXN-MV-360529,MVC-00331,2025-03-03,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Limited,1,755.29,776.08,Boutique,USD
TXN-MV-109417,MVC-00331,2025-03-03,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,872.95,777.13,Boutique,USD
TXN-MV-758472,MVC-00331,2023-04-26,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Limited,1,455.12,395.53,Boutique,USD
TXN-MV-137552,MVC-00331,2023-05-15,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Limited,1,190.18,203.4,Boutique,USD
TXN-MV-813797,MVC-00331,2023-05-15,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Heritage,1,185.3,201.67,Boutique,USD
TXN-MV-637175,MVC-00331,2023-05-15,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Signature,1,205.9,173.22,Boutique,USD
TXN-MV-642684,MVC-00331,2023-05-15,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Heritage,1,186.49,184.82,Boutique,USD
TXN-MV-405192,MVC-00331,2024-03-16,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Heritage,1,1526.29,1463.98,Boutique,USD
TXN-MV-680996,MVC-00332,2024-11-14,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Essential,1,723.73,822.09,Boutique,USD
TXN-MV-508903,MVC-00332,2024-11-14,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Heritage,1,723.92,889.1,Boutique,USD
TXN-MV-548814,MVC-00332,2024-11-14,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Limited,1,841.13,742.71,Boutique,USD
TXN-MV-754494,MVC-00332,2024-11-14,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Essential,1,860.98,889.08,Boutique,USD
TXN-MV-878498,MVC-00332,2025-03-01,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Essential,1,1617.45,1609.12,Boutique,USD
TXN-MV-295234,MVC-00332,2025-03-01,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Classic,1,1747.72,1973.87,Boutique,USD
TXN-MV-556879,MVC-00332,2025-03-01,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Classic,1,1951.2,1940.65,Boutique,USD
TXN-MV-230230,MVC-00332,2025-01-03,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Heritage,1,5161.67,6325.09,Boutique,USD
TXN-MV-499609,MVC-00332,2025-09-13,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,636.85,791.34,Boutique,USD
TXN-MV-962475,MVC-00332,2025-09-13,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,781.09,665.91,Boutique,USD
TXN-MV-518959,MVC-00332,2025-09-13,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,646.41,591.84,Boutique,USD
TXN-MV-356717,MVC-00332,2025-09-13,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Classic,1,683.01,725.26,Boutique,USD
TXN-MV-943380,MVC-00332,2024-12-15,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Signature,1,3851.1,3331.76,Boutique,USD
TXN-MV-325445,MVC-00332,2025-01-07,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Classic,1,975.41,1079.79,Boutique,USD
TXN-MV-104591,MVC-00332,2025-01-07,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Classic,1,898.85,872.47,Boutique,USD
TXN-MV-796570,MVC-00332,2025-01-07,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,855.09,826.03,Boutique,USD
TXN-MV-946984,MVC-00332,2025-10-05,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Classic,1,3572.94,4226.74,Boutique,USD
TXN-MV-919737,MVC-00332,2025-10-05,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Classic,1,3875.78,4267.28,Boutique,USD
TXN-MV-843248,MVC-00332,2024-11-13,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Limited,1,1244.61,1366.46,Boutique,USD
TXN-MV-565006,MVC-00332,2024-11-13,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Limited,1,1400.64,1516.9,Boutique,USD
TXN-MV-715422,MVC-00332,2024-11-13,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Essential,1,1539.82,1217.21,Boutique,USD
TXN-MV-348200,MVC-00332,2025-12-15,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Essential,1,2135.1,1869.83,Boutique,USD
TXN-MV-188757,MVC-00332,2025-12-15,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Essential,1,1742.81,1736.12,Boutique,USD
TXN-MV-811449,MVC-00332,2025-12-15,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Signature,1,2097.11,2158.69,Boutique,USD
TXN-MV-203249,MVC-00332,2025-05-27,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Essential,1,2259.13,2634.29,Boutique,USD
TXN-MV-482866,MVC-00332,2025-05-27,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Limited,1,2502.54,2565.43,Boutique,USD
TXN-MV-921498,MVC-00332,2025-05-27,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Essential,1,2485.34,2071.36,Boutique,USD
TXN-MV-638236,MVC-00332,2026-01-22,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Classic,1,2296.78,2399.7,Boutique,USD
TXN-MV-374519,MVC-00332,2025-12-26,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Essential,1,1304.89,1165.87,Boutique,USD
TXN-MV-938029,MVC-00332,2025-12-26,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Heritage,1,1130.77,1406.17,Boutique,USD
