transaction_id,client_id,transaction_date,channel,category,product_name,quantity,unit_price,net_sales_amount,primary_category,secondary_category,favorite_product
TXN-MS-393522,MVC-00281,2025-10-06,Boutique,Fragrance,Éclat d'Aurore,2,220.84,441.68,Fragrance,Makeup,Éclat de Printemps
TXN-MS-315981,MVC-00281,2025-08-17,Boutique,Makeup,Ombre Royale Eyeshadow,2,84.46,168.92,Fragrance,Makeup,Éclat de Printemps
TXN-MS-784780,MVC-00281,2025-09-22,Boutique,Fragrance,Cobalt Nuit,1,190.97,190.97,Fragrance,Makeup,Éclat de Printemps
TXN-MS-244975,MVC-00282,2023-10-15,Boutique,Makeup,Volume Sculpté Mascara,2,69.52,139.04,Skincare,Makeup,Bouclier Jour SPF50
TXN-MS-415415,MVC-00282,2024-12-31,Boutique,Skincare,Source Hydra Gel,2,115.3,230.6,Skincare,Makeup,Bouclier Jour SPF50
TXN-MS-386136,MVC-00282,2026-01-03,Boutique,Skincare,Raffermissant Sérum,1,202.03,202.03,Skincare,Makeup,Bouclier Jour SPF50
TXN-MS-128384,MVC-00282,2024-05-26,Boutique,Skincare,Renaissance Crème Nº1,1,83.02,83.02,Skincare,Makeup,Bouclier Jour SPF50
TXN-MS-382968,MVC-00283,2025-02-01,Boutique,Fragrance,Mademoiselle de Solène,1,355.48,355.48,Fragrance,Body Care,Velours Noir
TXN-MS-778374,MVC-00284,2023-05-05,Boutique,Fragrance,Solène Nº3,1,133.63,133.63,Fragrance,Body Care,Solène Nº3 L'Eau
TXN-MS-428534,MVC-00284,2025-08-01,Boutique,Body Care,Solène Nº3 Body Lotion,1,90.98,90.98,Fragrance,Body Care,Solène Nº3 L'Eau
TXN-MS-235747,MVC-00285,2024-01-26,Boutique,Fragrance,Platine Ardent,2,380.95,761.9,Fragrance,Hair Care,Céleste
TXN-MS-942705,MVC-00286,2025-10-18,Digital,Fragrance,Mademoiselle de Solène,2,171.84,343.68,Fragrance,Body Care,Solène Nº3
TXN-MS-885831,MVC-00286,2025-11-26,Digital,Fragrance,Solène Nº3 L'Eau,1,344.86,344.86,Fragrance,Body Care,Solène Nº3
TXN-MS-570406,MVC-00287,2024-03-21,Digital,Fragrance,Solène Nº3 L'Eau,2,275.22,550.44,Fragrance,Body Care,Empire Homme
TXN-MS-287132,MVC-00288,2025-06-24,Boutique,Fragrance,Cobalt Nuit,2,169.08,338.16,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-504929,MVC-00288,2025-04-29,Boutique,Fragrance,Solène Nº3 L'Eau,1,138.23,138.23,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-517841,MVC-00288,2025-03-06,Boutique,Body Care,Céleste Body Oil,2,98.21,196.42,Fragrance,Body Care,Éclat d'Aurore
TXN-MS-607291,MVC-00289,2025-10-01,Digital,Skincare,Éternelle Crème,1,356.55,356.55,Skincare,Fragrance,Éternelle Crème
TXN-MS-834831,MVC-00289,2025-05-20,Digital,Skincare,Éternelle Crème,1,119.46,119.46,Skincare,Fragrance,Éternelle Crème
TXN-MS-633487,MVC-00289,2025-04-20,Digital,Fragrance,Velours Noir,1,314.39,314.39,Skincare,Fragrance,Éternelle Crème
TXN-MS-891575,MVC-00289,2025-09-18,Digital,Fragrance,Céleste,2,182.43,364.86,Skincare,Fragrance,Éternelle Crème
TXN-MS-675603,MVC-00290,2024-05-16,Phone,Body Care,Solène Nº3 Body Lotion,1,173.52,173.52,Body Care,Makeup,Céleste Body Oil
TXN-MS-638545,MVC-00290,2023-11-16,Phone,Body Care,Céleste Body Oil,1,62.44,62.44,Body Care,Makeup,Céleste Body Oil
TXN-MS-245140,MVC-00290,2025-05-29,Phone,Makeup,Ombre Royale Eyeshadow,1,96.04,96.04,Body Care,Makeup,Céleste Body Oil
TXN-MS-540295,MVC-00291,2023-11-16,Boutique,Fragrance,Solène Nº3,1,255.22,255.22,Fragrance,Hair Care,Platine Ardent
TXN-MS-747966,MVC-00292,2024-10-26,Boutique,Makeup,Volume Sculpté Mascara,2,117.56,235.12,Makeup,Hair Care,Rouge Solène Velours
TXN-MS-728586,MVC-00293,2024-09-02,Boutique,Fragrance,Cobalt Nuit,2,362.29,724.58,Fragrance,Makeup,Céleste
TXN-MS-345824,MVC-00293,2024-07-09,Boutique,Fragrance,Solène Nº3 L'Eau,2,217.88,435.76,Fragrance,Makeup,Céleste
TXN-MS-977135,MVC-00294,2025-07-30,Digital,Fragrance,Éclat d'Aurore,1,388.19,388.19,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-361228,MVC-00294,2025-12-06,Digital,Fragrance,Velours Noir,1,351.08,351.08,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-114459,MVC-00294,2025-09-19,Digital,Fragrance,Éclat de Printemps,1,407.4,407.4,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-541707,MVC-00294,2025-09-18,Digital,Fragrance,Platine Ardent,1,261.78,261.78,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-429318,MVC-00295,2025-06-19,Boutique,Hair Care,Huile de Rose Hair Oil,2,112.59,225.18,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-289774,MVC-00295,2025-03-09,Boutique,Fragrance,Éclat de Printemps,1,302.89,302.89,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-518089,MVC-00295,2026-02-01,Boutique,Fragrance,Solène Nº3,1,274.21,274.21,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-911164,MVC-00295,2025-03-01,Boutique,Fragrance,Empire Homme,1,365.88,365.88,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-274502,MVC-00295,2026-02-20,Boutique,Hair Care,Sérum Cheveux Éclat,1,139.62,139.62,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-174872,MVC-00295,2024-10-20,Boutique,Fragrance,Cobalt Nuit,2,197.71,395.42,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-683213,MVC-00295,2025-12-08,Boutique,Hair Care,Masque Nocturne,1,134.97,134.97,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-668269,MVC-00295,2024-11-20,Boutique,Hair Care,Sérum Cheveux Éclat,2,58.15,116.3,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-285026,MVC-00296,2025-12-04,Event,Body Care,Céleste Body Oil,1,174.67,174.67,Body Care,Skincare,Solène Nº3 Body Lotion
TXN-MS-225264,MVC-00296,2025-06-15,Event,Skincare,Raffermissant Sérum,2,207.49,414.98,Body Care,Skincare,Solène Nº3 Body Lotion
TXN-MS-903298,MVC-00297,2025-10-24,Boutique,Makeup,Rouge Solène Velours,1,43.63,43.63,Makeup,Skincare,Rouge Solène Velours
TXN-MS-351540,MVC-00297,2025-10-05,Boutique,Makeup,Voile Naturel Foundation,1,114.93,114.93,Makeup,Skincare,Rouge Solène Velours
TXN-MS-184606,MVC-00297,2025-11-08,Boutique,Makeup,Lumière Aqua,1,97.25,97.25,Makeup,Skincare,Rouge Solène Velours
TXN-MS-568292,MVC-00297,2025-12-13,Boutique,Makeup,Lumière Aqua,2,106.03,212.06,Makeup,Skincare,Rouge Solène Velours
TXN-MS-640990,MVC-00297,2025-06-30,Boutique,Makeup,Rouge Solène Velours,2,97.15,194.3,Makeup,Skincare,Rouge Solène Velours
TXN-MS-909785,MVC-00298,2026-01-20,Digital,Skincare,Bouclier Jour SPF50,2,377.28,754.56,Skincare,Body Care,Renaissance Crème Nº1
TXN-MS-310386,MVC-00298,2024-03-11,Digital,Skincare,Éternelle Crème,2,277.29,554.58,Skincare,Body Care,Renaissance Crème Nº1
TXN-MS-779216,MVC-00298,2023-07-27,Digital,Skincare,Raffermissant Sérum,2,234.53,469.06,Skincare,Body Care,Renaissance Crème Nº1
TXN-MS-252104,MVC-00298,2023-08-17,Digital,Skincare,Source Hydra Gel,1,331.95,331.95,Skincare,Body Care,Renaissance Crème Nº1
TXN-MS-971083,MVC-00298,2025-07-15,Digital,Skincare,Renaissance Crème Nº1,1,200.05,200.05,Skincare,Body Care,Renaissance Crème Nº1
TXN-MS-611192,MVC-00299,2025-04-23,Digital,Makeup,Rouge Solène Velours,2,91.12,182.24,Makeup,Body Care,Voile Naturel Foundation
TXN-MS-897393,MVC-00299,2023-10-20,Digital,Body Care,Céleste Body Oil,2,139.7,279.4,Makeup,Body Care,Voile Naturel Foundation
TXN-MS-610159,MVC-00299,2024-02-20,Digital,Body Care,Solène Nº3 Body Lotion,2,129.79,259.58,Makeup,Body Care,Voile Naturel Foundation
TXN-MS-333185,MVC-00300,2025-05-12,Boutique,Fragrance,Céleste,2,187.89,375.78,Fragrance,Hair Care,Mademoiselle de Solène
TXN-MS-358626,MVC-00301,2024-03-04,Digital,Skincare,Bouclier Jour SPF50,1,369.95,369.95,Skincare,Makeup,Éternelle Crème
TXN-MS-919282,MVC-00301,2025-01-28,Digital,Makeup,Volume Sculpté Mascara,2,113.16,226.32,Skincare,Makeup,Éternelle Crème
TXN-MS-812029,MVC-00301,2025-06-22,Digital,Skincare,Source Hydra Gel,2,258.24,516.48,Skincare,Makeup,Éternelle Crème
TXN-MS-585841,MVC-00301,2025-11-29,Digital,Skincare,Renaissance Crème Nº1,1,365.58,365.58,Skincare,Makeup,Éternelle Crème
TXN-MS-583830,MVC-00301,2025-08-26,Digital,Makeup,Rouge Solène Velours,1,52.27,52.27,Skincare,Makeup,Éternelle Crème
TXN-MS-702333,MVC-00301,2025-04-12,Digital,Skincare,Éternelle Crème,1,163.96,163.96,Skincare,Makeup,Éternelle Crème
TXN-MS-891014,MVC-00301,2025-10-25,Digital,Skincare,Éternelle Crème,1,127.97,127.97,Skincare,Makeup,Éternelle Crème
TXN-MS-568307,MVC-00301,2024-11-08,Digital,Skincare,Renaissance Crème Nº1,1,341.02,341.02,Skincare,Makeup,Éternelle Crème
TXN-MS-166733,MVC-00301,2024-01-02,Digital,Skincare,Source Hydra Gel,1,335.33,335.33,Skincare,Makeup,Éternelle Crème
TXN-MS-576758,MVC-00302,2024-07-26,Boutique,Skincare,Raffermissant Sérum,2,179.88,359.76,Skincare,Fragrance,Source Hydra Gel
TXN-MS-575316,MVC-00303,2025-06-10,Boutique,Makeup,Lumière Aqua,2,48.95,97.9,Makeup,Body Care,Rouge Solène Velours
TXN-MS-923645,MVC-00303,2026-01-12,Boutique,Makeup,Lumière Aqua,1,60.83,60.83,Makeup,Body Care,Rouge Solène Velours
TXN-MS-758385,MVC-00303,2026-01-09,Boutique,Makeup,Rouge Solène Velours,2,96.08,192.16,Makeup,Body Care,Rouge Solène Velours
TXN-MS-949445,MVC-00303,2025-09-19,Boutique,Makeup,Volume Sculpté Mascara,1,44.19,44.19,Makeup,Body Care,Rouge Solène Velours
TXN-MS-807275,MVC-00304,2025-02-04,Boutique,Skincare,Bouclier Jour SPF50,1,334.62,334.62,Fragrance,Skincare,Solène Nº3 L'Eau
TXN-MS-417345,MVC-00304,2025-08-23,Boutique,Skincare,Renaissance Crème Nº1,1,248.02,248.02,Fragrance,Skincare,Solène Nº3 L'Eau
TXN-MS-928383,MVC-00305,2025-11-14,Boutique,Makeup,Rouge Solène Velours,2,102.35,204.7,Makeup,Skincare,Volume Sculpté Mascara
TXN-MS-157433,MVC-00305,2024-06-04,Boutique,Skincare,Éternelle Crème,1,265.11,265.11,Makeup,Skincare,Volume Sculpté Mascara
TXN-MS-382562,MVC-00305,2025-01-07,Boutique,Makeup,Rouge Solène Velours,2,55.23,110.46,Makeup,Skincare,Volume Sculpté Mascara
TXN-MS-214643,MVC-00305,2024-12-13,Boutique,Makeup,Voile Naturel Foundation,1,75.28,75.28,Makeup,Skincare,Volume Sculpté Mascara
TXN-MS-677587,MVC-00306,2025-05-31,Digital,Skincare,Renaissance Crème Nº1,2,318.42,636.84,Skincare,Body Care,Renaissance Crème Nº1
TXN-MS-692604,MVC-00307,2025-12-17,Boutique,Skincare,Bouclier Jour SPF50,2,242.33,484.66,Skincare,Hair Care,Bouclier Jour SPF50
TXN-MS-974043,MVC-00307,2025-12-27,Boutique,Skincare,Éternelle Crème,1,288.26,288.26,Skincare,Hair Care,Bouclier Jour SPF50
TXN-MS-940284,MVC-00307,2025-11-14,Boutique,Skincare,Bouclier Jour SPF50,1,257.13,257.13,Skincare,Hair Care,Bouclier Jour SPF50
TXN-MS-759632,MVC-00307,2026-01-01,Boutique,Hair Care,Masque Nocturne,1,71.07,71.07,Skincare,Hair Care,Bouclier Jour SPF50
TXN-MS-970825,MVC-00307,2025-04-01,Boutique,Skincare,Renaissance Crème Nº1,2,162.93,325.86,Skincare,Hair Care,Bouclier Jour SPF50
TXN-MS-669212,MVC-00308,2025-08-01,Boutique,Fragrance,Céleste,1,392.34,392.34,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-671816,MVC-00308,2024-03-09,Boutique,Hair Care,Sérum Cheveux Éclat,2,56.74,113.48,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-987866,MVC-00308,2025-02-09,Boutique,Fragrance,Solène Nº3 L'Eau,2,314.71,629.42,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-672216,MVC-00308,2024-09-22,Boutique,Fragrance,Cobalt Nuit,1,295.98,295.98,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-561741,MVC-00308,2024-12-28,Boutique,Fragrance,Mademoiselle de Solène,1,222.91,222.91,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-628590,MVC-00308,2024-07-01,Boutique,Fragrance,Solène Nº3 L'Eau,1,188.57,188.57,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-283936,MVC-00308,2026-02-06,Boutique,Fragrance,Solène Nº3 L'Eau,2,160.67,321.34,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-941424,MVC-00308,2024-08-20,Boutique,Fragrance,Solène Nº3,2,312.2,624.4,Fragrance,Hair Care,Cobalt Nuit
TXN-MS-983522,MVC-00309,2024-06-06,Boutique,Fragrance,Empire Homme,2,167.47,334.94,Fragrance,Makeup,Éclat de Printemps
TXN-MS-835117,MVC-00310,2024-02-26,Boutique,Fragrance,Solène Nº3,1,192.41,192.41,Fragrance,Hair Care,Empire Homme
TXN-MS-668474,MVC-00311,2024-09-07,Boutique,Makeup,Ombre Royale Eyeshadow,1,70.7,70.7,Makeup,Body Care,Ombre Royale Eyeshadow
TXN-MS-238257,MVC-00311,2024-07-05,Boutique,Makeup,Ombre Royale Eyeshadow,2,100.57,201.14,Makeup,Body Care,Ombre Royale Eyeshadow
TXN-MS-527181,MVC-00312,2025-06-01,Boutique,Skincare,Bouclier Jour SPF50,2,232.68,465.36,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-769428,MVC-00312,2024-04-03,Boutique,Skincare,Raffermissant Sérum,2,365.79,731.58,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-372172,MVC-00312,2025-05-31,Boutique,Skincare,Renaissance Crème Nº1,1,264.13,264.13,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-198407,MVC-00312,2026-02-12,Boutique,Skincare,Source Hydra Gel,2,314.39,628.78,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-692353,MVC-00312,2025-05-18,Boutique,Skincare,Source Hydra Gel,1,316.59,316.59,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-905858,MVC-00312,2024-06-10,Boutique,Hair Care,Masque Nocturne,2,125.19,250.38,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-189539,MVC-00312,2024-03-26,Boutique,Skincare,Bouclier Jour SPF50,1,80.61,80.61,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-666679,MVC-00312,2024-03-20,Boutique,Skincare,Source Hydra Gel,2,334.89,669.78,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-868027,MVC-00312,2024-11-04,Boutique,Hair Care,Huile de Rose Hair Oil,1,149.2,149.2,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-811839,MVC-00312,2025-04-29,Boutique,Skincare,Raffermissant Sérum,2,101.21,202.42,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-868742,MVC-00312,2024-04-24,Boutique,Skincare,Éternelle Crème,1,135.79,135.79,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-268712,MVC-00312,2025-08-16,Boutique,Skincare,Éternelle Crème,1,149.26,149.26,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-377967,MVC-00312,2025-07-06,Boutique,Hair Care,Masque Nocturne,2,114.85,229.7,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-268090,MVC-00312,2026-01-11,Boutique,Skincare,Raffermissant Sérum,2,310.62,621.24,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-404261,MVC-00312,2025-06-04,Boutique,Skincare,Source Hydra Gel,1,292.7,292.7,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-577734,MVC-00313,2025-05-05,Boutique,Hair Care,Sérum Cheveux Éclat,1,118.6,118.6,Skincare,Hair Care,Source Hydra Gel
TXN-MS-696064,MVC-00313,2025-03-01,Boutique,Skincare,Source Hydra Gel,2,247.42,494.84,Skincare,Hair Care,Source Hydra Gel
TXN-MS-226466,MVC-00314,2024-12-18,Phone,Makeup,Rouge Solène Velours,2,94.48,188.96,Makeup,Hair Care,Rouge Solène Velours
TXN-MS-300353,MVC-00314,2024-11-04,Phone,Makeup,Volume Sculpté Mascara,1,117.89,117.89,Makeup,Hair Care,Rouge Solène Velours
TXN-MS-131167,MVC-00314,2025-07-02,Phone,Makeup,Volume Sculpté Mascara,1,50.47,50.47,Makeup,Hair Care,Rouge Solène Velours
TXN-MS-285375,MVC-00314,2025-10-04,Phone,Makeup,Ombre Royale Eyeshadow,1,85.1,85.1,Makeup,Hair Care,Rouge Solène Velours
TXN-MS-525558,MVC-00314,2025-08-20,Phone,Hair Care,Huile de Rose Hair Oil,1,144.65,144.65,Makeup,Hair Care,Rouge Solène Velours
TXN-MS-601487,MVC-00315,2025-05-22,Event,Fragrance,Velours Noir,2,153.5,307.0,Skincare,Fragrance,Source Hydra Gel
TXN-MS-892663,MVC-00315,2025-01-19,Event,Skincare,Source Hydra Gel,2,131.41,262.82,Skincare,Fragrance,Source Hydra Gel
TXN-MS-539658,MVC-00315,2026-02-13,Event,Fragrance,Platine Ardent,2,179.93,359.86,Skincare,Fragrance,Source Hydra Gel
TXN-MS-340982,MVC-00315,2025-02-16,Event,Fragrance,Velours Noir,2,379.57,759.14,Skincare,Fragrance,Source Hydra Gel
TXN-MS-129425,MVC-00316,2026-02-18,Digital,Fragrance,Velours Noir,2,175.08,350.16,Fragrance,Makeup,Empire Homme
TXN-MS-161205,MVC-00316,2025-04-30,Digital,Makeup,Lumière Aqua,1,110.86,110.86,Fragrance,Makeup,Empire Homme
TXN-MS-667126,MVC-00316,2025-04-02,Digital,Fragrance,Solène Nº3,1,133.97,133.97,Fragrance,Makeup,Empire Homme
TXN-MS-747814,MVC-00316,2025-05-30,Digital,Fragrance,Mademoiselle de Solène,2,166.04,332.08,Fragrance,Makeup,Empire Homme
TXN-MS-302110,MVC-00317,2025-09-13,Boutique,Fragrance,Solène Nº3 L'Eau,1,273.92,273.92,Fragrance,Makeup,Éclat d'Aurore
TXN-MS-744907,MVC-00317,2024-10-19,Boutique,Fragrance,Platine Ardent,1,343.72,343.72,Fragrance,Makeup,Éclat d'Aurore
TXN-MS-610508,MVC-00317,2025-02-18,Boutique,Makeup,Ombre Royale Eyeshadow,1,68.03,68.03,Fragrance,Makeup,Éclat d'Aurore
TXN-MS-656213,MVC-00317,2025-09-10,Boutique,Makeup,Volume Sculpté Mascara,2,115.66,231.32,Fragrance,Makeup,Éclat d'Aurore
TXN-MS-618695,MVC-00318,2025-08-29,Digital,Hair Care,Huile de Rose Hair Oil,2,121.3,242.6,Fragrance,Hair Care,Solène Nº3 L'Eau
TXN-MS-171601,MVC-00319,2025-07-28,Digital,Body Care,Mademoiselle de Solène Body Cream,2,126.79,253.58,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-751760,MVC-00319,2025-08-06,Digital,Makeup,Volume Sculpté Mascara,2,97.74,195.48,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-141112,MVC-00319,2025-01-16,Digital,Makeup,Volume Sculpté Mascara,2,66.88,133.76,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-827721,MVC-00320,2025-04-02,Phone,Makeup,Lumière Aqua,1,90.71,90.71,Makeup,Body Care,Rouge Solène Velours
TXN-MS-481239,MVC-00320,2024-10-30,Phone,Makeup,Rouge Solène Velours,2,43.76,87.52,Makeup,Body Care,Rouge Solène Velours
TXN-MS-245952,MVC-00320,2024-08-11,Phone,Makeup,Volume Sculpté Mascara,1,89.38,89.38,Makeup,Body Care,Rouge Solène Velours
TXN-MS-452663,MVC-00320,2025-01-27,Phone,Makeup,Lumière Aqua,1,43.79,43.79,Makeup,Body Care,Rouge Solène Velours
TXN-MS-597976,MVC-00320,2025-11-07,Phone,Makeup,Rouge Solène Velours,1,92.97,92.97,Makeup,Body Care,Rouge Solène Velours
TXN-MS-430143,MVC-00320,2024-08-05,Phone,Makeup,Lumière Aqua,2,94.2,188.4,Makeup,Body Care,Rouge Solène Velours
TXN-MS-672377,MVC-00320,2025-11-16,Phone,Makeup,Rouge Solène Velours,2,76.23,152.46,Makeup,Body Care,Rouge Solène Velours
TXN-MS-255724,MVC-00320,2024-06-29,Phone,Makeup,Ombre Royale Eyeshadow,2,77.55,155.1,Makeup,Body Care,Rouge Solène Velours
TXN-MS-690910,MVC-00320,2024-10-15,Phone,Makeup,Ombre Royale Eyeshadow,1,93.36,93.36,Makeup,Body Care,Rouge Solène Velours
TXN-MS-311352,MVC-00320,2024-02-26,Phone,Body Care,Solène Nº3 Body Lotion,2,167.27,334.54,Makeup,Body Care,Rouge Solène Velours
TXN-MS-751711,MVC-00320,2025-08-24,Phone,Makeup,Ombre Royale Eyeshadow,2,54.48,108.96,Makeup,Body Care,Rouge Solène Velours
TXN-MS-581281,MVC-00320,2024-12-17,Phone,Makeup,Volume Sculpté Mascara,1,106.88,106.88,Makeup,Body Care,Rouge Solène Velours
TXN-MS-623798,MVC-00321,2025-12-05,Boutique,Fragrance,Solène Nº3,1,305.18,305.18,Skincare,Fragrance,Éternelle Crème
TXN-MS-399588,MVC-00321,2025-10-27,Boutique,Skincare,Renaissance Crème Nº1,1,145.25,145.25,Skincare,Fragrance,Éternelle Crème
TXN-MS-724001,MVC-00322,2025-04-12,Digital,Hair Care,Masque Nocturne,1,75.08,75.08,Makeup,Hair Care,Rouge Solène Velours
TXN-MS-120268,MVC-00322,2024-11-13,Digital,Hair Care,Sérum Cheveux Éclat,2,86.21,172.42,Makeup,Hair Care,Rouge Solène Velours
TXN-MS-174387,MVC-00322,2025-04-12,Digital,Hair Care,Sérum Cheveux Éclat,2,102.26,204.52,Makeup,Hair Care,Rouge Solène Velours
TXN-MS-847761,MVC-00323,2024-04-20,Boutique,Body Care,Céleste Body Oil,2,86.87,173.74,Skincare,Body Care,Source Hydra Gel
TXN-MS-473828,MVC-00323,2025-07-19,Boutique,Skincare,Éternelle Crème,1,120.45,120.45,Skincare,Body Care,Source Hydra Gel
TXN-MS-298583,MVC-00323,2023-08-28,Boutique,Skincare,Source Hydra Gel,2,311.98,623.96,Skincare,Body Care,Source Hydra Gel
TXN-MS-510689,MVC-00324,2024-09-23,Boutique,Body Care,Céleste Body Oil,2,65.54,131.08,Fragrance,Body Care,Platine Ardent
TXN-MS-610584,MVC-00324,2024-02-22,Boutique,Fragrance,Cobalt Nuit,1,188.66,188.66,Fragrance,Body Care,Platine Ardent
TXN-MS-134987,MVC-00325,2024-05-14,Boutique,Skincare,Éternelle Crème,1,206.63,206.63,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-892199,MVC-00325,2024-10-07,Boutique,Skincare,Éternelle Crème,1,357.29,357.29,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-903683,MVC-00325,2024-09-12,Boutique,Skincare,Bouclier Jour SPF50,1,372.04,372.04,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-477656,MVC-00325,2024-04-19,Boutique,Skincare,Renaissance Crème Nº1,2,238.27,476.54,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-719127,MVC-00325,2025-03-04,Boutique,Skincare,Raffermissant Sérum,2,138.36,276.72,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-845882,MVC-00325,2025-12-19,Boutique,Hair Care,Sérum Cheveux Éclat,2,133.91,267.82,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-209982,MVC-00326,2025-09-20,Boutique,Skincare,Bouclier Jour SPF50,1,201.4,201.4,Skincare,Hair Care,Éternelle Crème
TXN-MS-775208,MVC-00326,2025-11-20,Boutique,Skincare,Bouclier Jour SPF50,2,246.11,492.22,Skincare,Hair Care,Éternelle Crème
TXN-MS-597774,MVC-00326,2025-02-15,Boutique,Hair Care,Huile de Rose Hair Oil,1,129.12,129.12,Skincare,Hair Care,Éternelle Crème
TXN-MS-433496,MVC-00326,2026-01-26,Boutique,Skincare,Bouclier Jour SPF50,2,309.41,618.82,Skincare,Hair Care,Éternelle Crème
TXN-MS-124482,MVC-00326,2025-07-27,Boutique,Skincare,Source Hydra Gel,2,357.1,714.2,Skincare,Hair Care,Éternelle Crème
TXN-MS-427220,MVC-00326,2025-05-22,Boutique,Skincare,Raffermissant Sérum,1,301.29,301.29,Skincare,Hair Care,Éternelle Crème
TXN-MS-274726,MVC-00326,2025-10-16,Boutique,Hair Care,Masque Nocturne,1,78.36,78.36,Skincare,Hair Care,Éternelle Crème
TXN-MS-861290,MVC-00327,2025-03-01,Boutique,Fragrance,Mademoiselle de Solène,1,412.23,412.23,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-153756,MVC-00327,2025-07-01,Boutique,Fragrance,Empire Homme,2,165.1,330.2,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-893156,MVC-00328,2025-10-01,Boutique,Skincare,Source Hydra Gel,2,128.56,257.12,Skincare,Body Care,Raffermissant Sérum
TXN-MS-127800,MVC-00329,2023-09-29,Boutique,Fragrance,Empire Homme,1,157.74,157.74,Fragrance,Makeup,Solène Nº3
TXN-MS-542885,MVC-00329,2023-08-23,Boutique,Fragrance,Cobalt Nuit,1,239.41,239.41,Fragrance,Makeup,Solène Nº3
TXN-MS-140968,MVC-00329,2025-07-13,Boutique,Makeup,Lumière Aqua,2,114.58,229.16,Fragrance,Makeup,Solène Nº3
TXN-MS-268460,MVC-00329,2024-08-20,Boutique,Makeup,Ombre Royale Eyeshadow,1,90.77,90.77,Fragrance,Makeup,Solène Nº3
TXN-MS-640268,MVC-00329,2024-03-08,Boutique,Fragrance,Empire Homme,1,328.36,328.36,Fragrance,Makeup,Solène Nº3
TXN-MS-376216,MVC-00329,2024-12-22,Boutique,Fragrance,Céleste,1,188.02,188.02,Fragrance,Makeup,Solène Nº3
TXN-MS-636048,MVC-00329,2025-02-22,Boutique,Fragrance,Solène Nº3,2,227.3,454.6,Fragrance,Makeup,Solène Nº3
TXN-MS-881548,MVC-00329,2024-06-04,Boutique,Makeup,Voile Naturel Foundation,1,80.14,80.14,Fragrance,Makeup,Solène Nº3
TXN-MS-317727,MVC-00329,2023-07-16,Boutique,Makeup,Ombre Royale Eyeshadow,2,74.37,148.74,Fragrance,Makeup,Solène Nº3
TXN-MS-122483,MVC-00330,2025-05-11,Boutique,Fragrance,Mademoiselle de Solène,1,130.49,130.49,Fragrance,Hair Care,Solène Nº3 L'Eau
TXN-MS-315193,MVC-00330,2024-11-14,Boutique,Hair Care,Huile de Rose Hair Oil,1,50.01,50.01,Fragrance,Hair Care,Solène Nº3 L'Eau
